Sub_Directory,Description_Type,LLM_GPT4.5_Score,LLM_Claude_Score,LLM_Average_Score,LLM_Consensus,ST_Similarity_Score,Score_Difference,Agreement,LLM_Success,ST_Success,Both_Success,Neither_Success
p02759,Description_Fewshot,0.0,0.1,0.05,False,0.16861408948898315,0.11861408948898315,True,False,False,False,True
p02759,Description_Reason,0.0,0.0,0.0,False,0.010196883231401443,0.010196883231401443,True,False,False,False,True
p02759,Description_Simple,0.0,0.0,0.0,False,-0.03458036482334137,0.03458036482334137,True,False,False,False,True
p02759,Description_Vague,0.0,0.0,0.0,False,0.16986902058124542,0.16986902058124542,True,False,False,False,True
p02835,Description_Detailed,0.0,0.0,0.0,False,0.3019787073135376,0.3019787073135376,True,False,False,False,True
p02835,Description_Fewshot,0.0,0.0,0.0,False,-0.026641350239515305,0.026641350239515305,True,False,False,False,True
p02835,Description_Reason,0.0,0.0,0.0,False,-0.028810489922761917,0.028810489922761917,True,False,False,False,True
p02835,Description_Simple,0.0,0.0,0.0,False,0.40148788690567017,0.40148788690567017,True,False,False,False,True
p02835,Description_Vague,0.0,0.0,0.0,False,0.2343233823776245,0.2343233823776245,True,False,False,False,True
p03239,Description_Detailed,0.0,0.0,0.0,False,0.3719261586666107,0.3719261586666107,True,False,False,False,True
p03239,Description_Fewshot,0.4,0.0,0.2,False,0.038791097700595856,0.16120890229940416,True,False,False,False,True
p03239,Description_Reason,0.0,0.0,0.0,False,0.08176328241825104,0.08176328241825104,True,False,False,False,True
p03239,Description_Simple,0.0,0.0,0.0,False,0.10239498317241669,0.10239498317241669,True,False,False,False,True
p03239,Description_Vague,0.3,0.3,0.3,False,0.2614445984363556,0.0385554015636444,True,False,False,False,True
p03449,Description_Detailed,0.0,0.0,0.0,False,0.5718214511871338,0.5718214511871338,False,False,True,False,False
p03449,Description_Fewshot,0.0,0.4,0.2,False,0.12032660841941833,0.07967339158058168,True,False,False,False,True
p03449,Description_Reason,0.0,0.0,0.0,False,0.14436401426792145,0.14436401426792145,True,False,False,False,True
p03449,Description_Simple,0.0,0.1,0.05,False,0.06957625597715378,0.019576255977153775,True,False,False,False,True
p03449,Description_Vague,0.0,0.0,0.0,False,0.5775470733642578,0.5775470733642578,False,False,True,False,False
p03037,Description_Detailed,0.0,0.0,0.0,False,0.18445998430252075,0.18445998430252075,True,False,False,False,True
p03037,Description_Fewshot,0.1,0.0,0.05,False,0.25951138138771057,0.20951138138771058,True,False,False,False,True
p03037,Description_Reason,0.0,0.0,0.0,False,0.23790904879570007,0.23790904879570007,True,False,False,False,True
p03037,Description_Simple,0.0,0.0,0.0,False,-0.007817063480615616,0.007817063480615616,True,False,False,False,True
p03037,Description_Vague,0.0,0.0,0.0,False,0.19818243384361267,0.19818243384361267,True,False,False,False,True
p03042,Description_Detailed,0.0,0.0,0.0,False,0.1797444075345993,0.1797444075345993,True,False,False,False,True
p03042,Description_Fewshot,0.4,0.0,0.2,False,0.16198408603668213,0.03801591396331788,True,False,False,False,True
p03042,Description_Reason,0.0,0.0,0.0,False,0.14621731638908386,0.14621731638908386,True,False,False,False,True
p03042,Description_Simple,0.0,0.0,0.0,False,0.04142109304666519,0.04142109304666519,True,False,False,False,True
p03042,Description_Vague,0.0,0.4,0.2,False,0.2226291298866272,0.022629129886627186,True,False,False,False,True
p00005,Description_Detailed,0.4,0.4,0.4,False,0.6561833620071411,0.2561833620071411,False,False,True,False,False
p00005,Description_Fewshot,0.0,0.0,0.0,False,0.7922953963279724,0.7922953963279724,False,False,True,False,False
p00005,Description_Reason,0.0,0.0,0.0,False,-0.01988949254155159,0.01988949254155159,True,False,False,False,True
p00005,Description_Simple,0.0,0.0,0.0,False,0.07865668833255768,0.07865668833255768,True,False,False,False,True
p00005,Description_Vague,0.0,0.5,0.25,False,0.8191853761672974,0.5691853761672974,False,False,True,False,False
p02417,Description_Detailed,0.5,0.0,0.25,False,0.11097338050603867,0.13902661949396133,True,False,False,False,True
p02417,Description_Fewshot,0.0,0.0,0.0,False,0.03949278965592384,0.03949278965592384,True,False,False,False,True
p02417,Description_Reason,0.0,0.0,0.0,False,0.06004440411925316,0.06004440411925316,True,False,False,False,True
p02417,Description_Simple,0.0,0.0,0.0,False,0.07578852027654648,0.07578852027654648,True,False,False,False,True
p02417,Description_Vague,0.0,0.0,0.0,False,0.0911204069852829,0.0911204069852829,True,False,False,False,True
p02578,Description_Detailed,0.0,0.0,0.0,False,0.20259039103984833,0.20259039103984833,True,False,False,False,True
p02578,Description_Fewshot,0.0,0.0,0.0,False,0.0071775782853364944,0.0071775782853364944,True,False,False,False,True
p02578,Description_Reason,0.0,0.0,0.0,False,0.25128352642059326,0.25128352642059326,True,False,False,False,True
p02578,Description_Simple,0.0,0.0,0.0,False,0.20142580568790436,0.20142580568790436,True,False,False,False,True
p02578,Description_Vague,0.0,0.0,0.0,False,0.40552952885627747,0.40552952885627747,True,False,False,False,True
p03360,Description_Detailed,0.0,0.0,0.0,False,0.2861509621143341,0.2861509621143341,True,False,False,False,True
p03360,Description_Fewshot,0.0,0.0,0.0,False,0.062065787613391876,0.062065787613391876,True,False,False,False,True
p03360,Description_Reason,0.0,0.0,0.0,False,0.03941251337528229,0.03941251337528229,True,False,False,False,True
p03360,Description_Simple,0.0,0.0,0.0,False,0.3628682494163513,0.3628682494163513,True,False,False,False,True
p03360,Description_Vague,0.0,0.0,0.0,False,0.2938638925552368,0.2938638925552368,True,False,False,False,True
p02910,Description_Detailed,0.0,0.0,0.0,False,0.13470779359340668,0.13470779359340668,True,False,False,False,True
p02910,Description_Fewshot,0.0,0.0,0.0,False,0.359730064868927,0.359730064868927,True,False,False,False,True
p02910,Description_Reason,0.0,0.0,0.0,False,0.11621817946434021,0.11621817946434021,True,False,False,False,True
p02910,Description_Simple,0.0,0.0,0.0,False,0.18010205030441284,0.18010205030441284,True,False,False,False,True
p02910,Description_Vague,0.0,0.0,0.0,False,0.2393638640642166,0.2393638640642166,True,False,False,False,True
p03071,Description_Detailed,0.0,0.0,0.0,False,0.1133921667933464,0.1133921667933464,True,False,False,False,True
p03071,Description_Fewshot,0.0,0.0,0.0,False,0.1304054856300354,0.1304054856300354,True,False,False,False,True
p03071,Description_Reason,0.0,0.0,0.0,False,0.17227010428905487,0.17227010428905487,True,False,False,False,True
p03071,Description_Simple,0.0,0.0,0.0,False,0.2557564973831177,0.2557564973831177,True,False,False,False,True
p03071,Description_Vague,0.0,0.0,0.0,False,0.23127301037311554,0.23127301037311554,True,False,False,False,True
p03493,Description_Detailed,0.0,0.0,0.0,False,0.22936078906059265,0.22936078906059265,True,False,False,False,True
p03493,Description_Fewshot,0.0,0.0,0.0,False,0.031122956424951553,0.031122956424951553,True,False,False,False,True
p03493,Description_Reason,0.0,0.0,0.0,False,-0.04885353893041611,0.04885353893041611,True,False,False,False,True
p03493,Description_Simple,0.0,0.9,0.45,False,0.09388624131679535,0.35611375868320466,True,False,False,False,True
p03493,Description_Vague,0.0,0.0,0.0,False,0.5512160062789917,0.5512160062789917,False,False,True,False,False
p03161,Description_Detailed,0.9,0.0,0.45,False,0.413301020860672,0.036698979139328014,True,False,False,False,True
p03161,Description_Fewshot,0.0,0.0,0.0,False,0.08678086847066879,0.08678086847066879,True,False,False,False,True
p03161,Description_Reason,0.0,0.0,0.0,False,0.32203754782676697,0.32203754782676697,True,False,False,False,True
p03161,Description_Simple,0.9,0.0,0.45,False,0.20922338962554932,0.2407766103744507,True,False,False,False,True
p03161,Description_Vague,0.0,0.9,0.45,False,0.42072394490242004,0.029276055097579967,True,False,False,False,True
p02268,Description_Detailed,0.0,0.0,0.0,False,0.3667760491371155,0.3667760491371155,True,False,False,False,True
p02268,Description_Fewshot,0.0,0.4,0.2,False,0.12080161273479462,0.0791983872652054,True,False,False,False,True
p02268,Description_Reason,0.0,0.0,0.0,False,0.2554701566696167,0.2554701566696167,True,False,False,False,True
p02268,Description_Simple,0.0,0.0,0.0,False,0.09801922738552094,0.09801922738552094,True,False,False,False,True
p02268,Description_Vague,0.0,0.0,0.0,False,0.3081885874271393,0.3081885874271393,True,False,False,False,True
p02418,Description_Detailed,0.4,0.0,0.2,False,0.21466901898384094,0.014669018983840931,True,False,False,False,True
p02418,Description_Fewshot,0.0,0.4,0.2,False,0.27201223373413086,0.07201223373413085,True,False,False,False,True
p02418,Description_Reason,0.4,0.0,0.2,False,0.1627521961927414,0.03724780380725862,True,False,False,False,True
p02418,Description_Simple,0.0,0.0,0.0,False,-0.01132785901427269,0.01132785901427269,True,False,False,False,True
p02418,Description_Vague,0.0,0.0,0.0,False,0.24764040112495422,0.24764040112495422,True,False,False,False,True
p02711,Description_Detailed,0.0,0.4,0.2,False,0.28399038314819336,0.08399038314819335,True,False,False,False,True
p02711,Description_Fewshot,0.0,0.0,0.0,False,-0.10182049125432968,0.10182049125432968,True,False,False,False,True
p02711,Description_Reason,0.0,0.0,0.0,False,-0.015623542480170727,0.015623542480170727,True,False,False,False,True
p02711,Description_Simple,0.0,0.0,0.0,False,0.17943838238716125,0.17943838238716125,True,False,False,False,True
p02711,Description_Vague,0.3,0.0,0.15,False,0.3785163164138794,0.2285163164138794,True,False,False,False,True
p02388,Description_Detailed,0.0,0.0,0.0,False,0.20968057215213776,0.20968057215213776,True,False,False,False,True
p02388,Description_Fewshot,0.0,0.0,0.0,False,0.10548091679811478,0.10548091679811478,True,False,False,False,True
p02388,Description_Reason,0.0,0.9,0.45,False,0.3199980854988098,0.1300019145011902,True,False,False,False,True
p02388,Description_Simple,0.0,0.0,0.0,False,0.2518070638179779,0.2518070638179779,True,False,False,False,True
p02388,Description_Vague,0.0,0.0,0.0,False,0.6863159537315369,0.6863159537315369,False,False,True,False,False
p02264,Description_Detailed,0.0,0.0,0.0,False,0.5208652019500732,0.5208652019500732,False,False,True,False,False
p02264,Description_Fewshot,0.0,0.0,0.0,False,0.1353508085012436,0.1353508085012436,True,False,False,False,True
p02264,Description_Reason,0.9,0.0,0.45,False,0.07343670725822449,0.3765632927417755,True,False,False,False,True
p02264,Description_Simple,0.0,0.0,0.0,False,0.12991084158420563,0.12991084158420563,True,False,False,False,True
p02264,Description_Vague,0.0,0.1,0.05,False,0.50138258934021,0.45138258934020997,False,False,True,False,False
p02401,Description_Detailed,0.1,0.1,0.1,False,0.5924391150474548,0.49243911504745486,False,False,True,False,False
p02401,Description_Fewshot,0.0,0.0,0.0,False,0.057022131979465485,0.057022131979465485,True,False,False,False,True
p02401,Description_Reason,0.0,0.0,0.0,False,0.12533609569072723,0.12533609569072723,True,False,False,False,True
p02401,Description_Simple,0.7,0.0,0.35,False,-0.00471335556358099,0.35471335556358097,True,False,False,False,True
p02401,Description_Vague,0.1,0.7,0.39999999999999997,False,0.6319442391395569,0.23194423913955692,False,False,True,False,False
p02629,Description_Detailed,0.0,0.0,0.0,False,0.6384786367416382,0.6384786367416382,False,False,True,False,False
p02629,Description_Fewshot,0.9,0.9,0.9,True,0.2626364231109619,0.6373635768890381,False,True,False,False,False
p02629,Description_Reason,0.0,0.9,0.45,False,0.24329234659671783,0.20670765340328218,True,False,False,False,True
p02629,Description_Simple,0.0,0.0,0.0,False,0.2620282769203186,0.2620282769203186,True,False,False,False,True
p02629,Description_Vague,0.0,0.0,0.0,False,0.5938429236412048,0.5938429236412048,False,False,True,False,False
p03457,Description_Detailed,0.0,0.0,0.0,False,0.378903329372406,0.378903329372406,True,False,False,False,True
p03457,Description_Fewshot,0.0,0.0,0.0,False,-0.041165053844451904,0.041165053844451904,True,False,False,False,True
p03457,Description_Reason,0.9,0.0,0.45,False,0.03565027937293053,0.4143497206270695,True,False,False,False,True
p03457,Description_Simple,0.3,0.1,0.2,False,0.032257240265607834,0.16774275973439218,True,False,False,False,True
p03457,Description_Vague,0.0,0.0,0.0,False,0.446851909160614,0.446851909160614,True,False,False,False,True
p02421,Description_Detailed,0.0,0.3,0.15,False,0.5559680461883545,0.40596804618835447,False,False,True,False,False
p02421,Description_Fewshot,0.1,0.0,0.05,False,0.004908370319753885,0.04509162968024612,True,False,False,False,True
p02421,Description_Reason,0.0,0.0,0.0,False,0.19487226009368896,0.19487226009368896,True,False,False,False,True
p02421,Description_Simple,0.0,0.0,0.0,False,0.06086934357881546,0.06086934357881546,True,False,False,False,True
p02421,Description_Vague,0.0,0.0,0.0,False,0.5935236215591431,0.5935236215591431,False,False,True,False,False
p02971,Description_Detailed,0.0,0.0,0.0,False,0.4543021321296692,0.4543021321296692,True,False,False,False,True
p02971,Description_Fewshot,0.0,0.0,0.0,False,0.30845606327056885,0.30845606327056885,True,False,False,False,True
p02971,Description_Reason,0.0,0.0,0.0,False,0.06673100590705872,0.06673100590705872,True,False,False,False,True
p02971,Description_Simple,0.0,0.0,0.0,False,0.06014106795191765,0.06014106795191765,True,False,False,False,True
p02971,Description_Vague,0.0,0.0,0.0,False,0.45185166597366333,0.45185166597366333,True,False,False,False,True
p02701,Description_Detailed,0.0,0.0,0.0,False,0.39854180812835693,0.39854180812835693,True,False,False,False,True
p02701,Description_Fewshot,1.0,1.0,1.0,True,0.041388966143131256,0.9586110338568687,False,True,False,False,False
p02701,Description_Reason,0.0,0.0,0.0,False,0.1211862564086914,0.1211862564086914,True,False,False,False,True
p02701,Description_Simple,0.0,0.0,0.0,False,0.4074142575263977,0.4074142575263977,True,False,False,False,True
p02701,Description_Vague,0.9,0.0,0.45,False,0.3563500642776489,0.09364993572235109,True,False,False,False,True
p02392,Description_Detailed,0.0,0.0,0.0,False,0.18064148724079132,0.18064148724079132,True,False,False,False,True
p02392,Description_Fewshot,0.0,0.0,0.0,False,0.04311632364988327,0.04311632364988327,True,False,False,False,True
p02392,Description_Reason,0.0,0.0,0.0,False,0.023751694709062576,0.023751694709062576,True,False,False,False,True
p02392,Description_Simple,0.0,0.0,0.0,False,0.048450469970703125,0.048450469970703125,True,False,False,False,True
p02392,Description_Vague,0.0,0.9,0.45,False,0.18280759453773499,0.267192405462265,True,False,False,False,True
p02682,Description_Detailed,0.0,0.9,0.45,False,0.5309271216392517,0.0809271216392517,False,False,True,False,False
p02682,Description_Fewshot,0.0,0.0,0.0,False,0.045838262885808945,0.045838262885808945,True,False,False,False,True
p02682,Description_Reason,0.9,0.0,0.45,False,0.2202550321817398,0.2297449678182602,True,False,False,False,True
p02682,Description_Simple,0.0,0.0,0.0,False,0.21352604031562805,0.21352604031562805,True,False,False,False,True
p02682,Description_Vague,0.0,0.0,0.0,False,0.48380959033966064,0.48380959033966064,True,False,False,False,True
p02847,Description_Detailed,0.0,0.0,0.0,False,0.18622170388698578,0.18622170388698578,True,False,False,False,True
p02847,Description_Fewshot,0.0,0.0,0.0,False,0.020129529759287834,0.020129529759287834,True,False,False,False,True
p02847,Description_Reason,0.0,0.0,0.0,False,0.13618379831314087,0.13618379831314087,True,False,False,False,True
p02847,Description_Simple,0.0,0.0,0.0,False,0.11097908020019531,0.11097908020019531,True,False,False,False,True
p02847,Description_Vague,0.0,0.0,0.0,False,0.18711012601852417,0.18711012601852417,True,False,False,False,True
p02784,Description_Detailed,0.0,0.0,0.0,False,0.24570605158805847,0.24570605158805847,True,False,False,False,True
p02784,Description_Fewshot,0.0,0.0,0.0,False,0.12837202847003937,0.12837202847003937,True,False,False,False,True
p02784,Description_Reason,0.0,0.0,0.0,False,0.2475401759147644,0.2475401759147644,True,False,False,False,True
p02784,Description_Simple,0.0,0.0,0.0,False,0.17612500488758087,0.17612500488758087,True,False,False,False,True
p02784,Description_Vague,0.0,0.0,0.0,False,0.4174584150314331,0.4174584150314331,True,False,False,False,True
p02989,Description_Detailed,0.0,0.0,0.0,False,0.29811498522758484,0.29811498522758484,True,False,False,False,True
p02989,Description_Fewshot,0.0,0.0,0.0,False,0.03436623141169548,0.03436623141169548,True,False,False,False,True
p02989,Description_Reason,0.0,0.0,0.0,False,0.025834068655967712,0.025834068655967712,True,False,False,False,True
p02989,Description_Simple,0.1,0.0,0.05,False,0.19976359605789185,0.14976359605789186,True,False,False,False,True
p02989,Description_Vague,0.0,0.1,0.05,False,0.355122447013855,0.305122447013855,True,False,False,False,True
p03814,Description_Detailed,0.0,0.0,0.0,False,0.4043577313423157,0.4043577313423157,True,False,False,False,True
p03814,Description_Fewshot,0.0,0.0,0.0,False,0.0440792553126812,0.0440792553126812,True,False,False,False,True
p03814,Description_Reason,0.7,0.0,0.35,False,0.23243796825408936,0.11756203174591062,True,False,False,False,True
p03814,Description_Simple,0.0,0.0,0.0,False,0.003045985009521246,0.003045985009521246,True,False,False,False,True
p03814,Description_Vague,0.0,0.0,0.0,False,0.5882558226585388,0.5882558226585388,False,False,True,False,False
p03012,Description_Detailed,0.0,0.0,0.0,False,0.21987183392047882,0.21987183392047882,True,False,False,False,True
p03012,Description_Fewshot,0.0,0.7,0.35,False,0.17515011131763458,0.1748498886823654,True,False,False,False,True
p03012,Description_Reason,0.0,0.0,0.0,False,0.005408484488725662,0.005408484488725662,True,False,False,False,True
p03012,Description_Simple,0.0,0.1,0.05,False,0.15716850757598877,0.10716850757598877,True,False,False,False,True
p03012,Description_Vague,0.1,0.0,0.05,False,0.6798218488693237,0.6298218488693237,False,False,True,False,False
p02848,Description_Detailed,0.0,0.0,0.0,False,0.03504380211234093,0.03504380211234093,True,False,False,False,True
p02848,Description_Fewshot,0.0,0.0,0.0,False,0.2723831534385681,0.2723831534385681,True,False,False,False,True
p02848,Description_Reason,0.0,0.0,0.0,False,0.2459925413131714,0.2459925413131714,True,False,False,False,True
p02848,Description_Simple,0.0,0.0,0.0,False,0.03335185721516609,0.03335185721516609,True,False,False,False,True
p02848,Description_Vague,0.0,0.0,0.0,False,0.03504380211234093,0.03504380211234093,True,False,False,False,True
p02659,Description_Detailed,0.0,0.0,0.0,False,0.1061829999089241,0.1061829999089241,True,False,False,False,True
p02659,Description_Fewshot,0.0,0.0,0.0,False,0.06801135092973709,0.06801135092973709,True,False,False,False,True
p02659,Description_Reason,0.0,0.0,0.0,False,-0.07280050218105316,0.07280050218105316,True,False,False,False,True
p02659,Description_Simple,0.0,0.0,0.0,False,0.09943638741970062,0.09943638741970062,True,False,False,False,True
p02659,Description_Vague,0.0,0.0,0.0,False,0.22875092923641205,0.22875092923641205,True,False,False,False,True
p02953,Description_Detailed,0.0,0.0,0.0,False,0.4804140329360962,0.4804140329360962,True,False,False,False,True
p02953,Description_Fewshot,0.0,0.0,0.0,False,0.12637640535831451,0.12637640535831451,True,False,False,False,True
p02953,Description_Reason,0.0,0.0,0.0,False,0.11690410226583481,0.11690410226583481,True,False,False,False,True
p02953,Description_Simple,0.0,0.0,0.0,False,0.1947152316570282,0.1947152316570282,True,False,False,False,True
p02953,Description_Vague,0.0,0.0,0.0,False,0.15931667387485504,0.15931667387485504,True,False,False,False,True
p02399,Description_Detailed,0.0,0.0,0.0,False,0.6562215089797974,0.6562215089797974,False,False,True,False,False
p02399,Description_Fewshot,0.0,0.0,0.0,False,0.03363332152366638,0.03363332152366638,True,False,False,False,True
p02399,Description_Reason,0.0,0.0,0.0,False,0.11353574693202972,0.11353574693202972,True,False,False,False,True
p02399,Description_Simple,0.0,0.0,0.0,False,0.21742239594459534,0.21742239594459534,True,False,False,False,True
p02399,Description_Vague,0.0,0.0,0.0,False,0.6321565508842468,0.6321565508842468,False,False,True,False,False
p03293,Description_Detailed,0.0,0.0,0.0,False,0.4129781723022461,0.4129781723022461,True,False,False,False,True
p03293,Description_Fewshot,0.0,0.0,0.0,False,0.15803030133247375,0.15803030133247375,True,False,False,False,True
p03293,Description_Reason,0.4,0.4,0.4,False,0.24200743436813354,0.15799256563186648,True,False,False,False,True
p03293,Description_Simple,0.9,0.9,0.9,True,0.1189265102148056,0.7810734897851944,False,True,False,False,False
p03293,Description_Vague,0.0,0.0,0.0,False,0.4888513386249542,0.4888513386249542,True,False,False,False,True
p02819,Description_Detailed,0.0,0.0,0.0,False,0.48211902379989624,0.48211902379989624,True,False,False,False,True
p02819,Description_Fewshot,0.0,0.0,0.0,False,0.10447096824645996,0.10447096824645996,True,False,False,False,True
p02819,Description_Reason,0.0,0.4,0.2,False,-0.008732876740396023,0.20873287674039603,True,False,False,False,True
p02819,Description_Simple,0.4,0.0,0.2,False,0.25109460949897766,0.05109460949897765,True,False,False,False,True
p02819,Description_Vague,0.0,0.0,0.0,False,0.5526754856109619,0.5526754856109619,False,False,True,False,False
p02947,Description_Detailed,0.0,0.1,0.05,False,0.5329892039299011,0.48298920392990113,False,False,True,False,False
p02947,Description_Fewshot,0.0,0.0,0.0,False,0.12711618840694427,0.12711618840694427,True,False,False,False,True
p02947,Description_Reason,0.0,0.0,0.0,False,0.1565832793712616,0.1565832793712616,True,False,False,False,True
p02947,Description_Simple,0.9,0.0,0.45,False,0.5389441251754761,0.08894412517547606,False,False,True,False,False
p02947,Description_Vague,0.0,0.0,0.0,False,0.4963982403278351,0.4963982403278351,True,False,False,False,True
p02995,Description_Detailed,0.0,0.0,0.0,False,0.5612356662750244,0.5612356662750244,False,False,True,False,False
p02995,Description_Fewshot,0.0,0.9,0.45,False,0.13271912932395935,0.31728087067604066,True,False,False,False,True
p02995,Description_Reason,0.1,0.0,0.05,False,0.06343606114387512,0.01343606114387512,True,False,False,False,True
p02995,Description_Simple,0.0,0.0,0.0,False,0.05190591141581535,0.05190591141581535,True,False,False,False,True
p02995,Description_Vague,0.0,0.0,0.0,False,0.6083402037620544,0.6083402037620544,False,False,True,False,False
p03043,Description_Detailed,0.0,0.0,0.0,False,0.20384156703948975,0.20384156703948975,True,False,False,False,True
p03043,Description_Fewshot,0.0,0.0,0.0,False,0.07781045138835907,0.07781045138835907,True,False,False,False,True
p03043,Description_Reason,0.0,0.0,0.0,False,0.048845697194337845,0.048845697194337845,True,False,False,False,True
p03043,Description_Simple,0.0,0.0,0.0,False,0.1591288447380066,0.1591288447380066,True,False,False,False,True
p03043,Description_Vague,0.0,0.0,0.0,False,0.17277421057224274,0.17277421057224274,True,False,False,False,True
p02909,Description_Detailed,0.0,0.0,0.0,False,0.17324121296405792,0.17324121296405792,True,False,False,False,True
p02909,Description_Fewshot,0.0,0.0,0.0,False,0.013667545281350613,0.013667545281350613,True,False,False,False,True
p02909,Description_Reason,0.0,0.0,0.0,False,0.2330438196659088,0.2330438196659088,True,False,False,False,True
p02909,Description_Simple,0.0,0.0,0.0,False,0.2955969274044037,0.2955969274044037,True,False,False,False,True
p02909,Description_Vague,0.0,0.0,0.0,False,0.1555074155330658,0.1555074155330658,True,False,False,False,True
p02899,Description_Detailed,0.0,0.0,0.0,False,0.1822391152381897,0.1822391152381897,True,False,False,False,True
p02899,Description_Fewshot,0.0,0.0,0.0,False,0.12318135052919388,0.12318135052919388,True,False,False,False,True
p02899,Description_Reason,0.0,0.0,0.0,False,-0.03806263208389282,0.03806263208389282,True,False,False,False,True
p02899,Description_Simple,0.0,0.0,0.0,False,0.24631854891777039,0.24631854891777039,True,False,False,False,True
p02899,Description_Vague,0.0,0.0,0.0,False,0.3232150673866272,0.3232150673866272,True,False,False,False,True
p03075,Description_Detailed,0.0,0.0,0.0,False,0.41657936573028564,0.41657936573028564,True,False,False,False,True
p03075,Description_Fewshot,0.0,0.0,0.0,False,0.0851500928401947,0.0851500928401947,True,False,False,False,True
p03075,Description_Reason,0.0,0.0,0.0,False,0.14102783799171448,0.14102783799171448,True,False,False,False,True
p03075,Description_Simple,0.0,0.0,0.0,False,0.010391546413302422,0.010391546413302422,True,False,False,False,True
p03075,Description_Vague,0.0,0.0,0.0,False,0.2625167667865753,0.2625167667865753,True,False,False,False,True
p02687,Description_Detailed,0.0,0.0,0.0,False,0.1779332011938095,0.1779332011938095,True,False,False,False,True
