Sub_Directory,Description_Type,LLM_GPT4o_Score,LLM_Claude_Score,LLM_Average_Score,LLM_Consensus,ST_Similarity_Score,Score_Difference,Agreement,LLM_Success,ST_Success,Both_Success,Neither_Success
p02860,Description_Vague,0.7,0.9,0.8,True,0.45807528495788574,0.3419247150421143,False,True,False,False,False
p02402,Description_Detailed,0.9,0.6,0.75,True,0.4602479040622711,0.2897520959377289,False,True,False,False,False
p02402,Description_Fewshot,1.0,0.1,0.55,True,0.6168940663337708,0.06689406633377071,True,True,True,True,False
p02402,Description_Reason,1.0,0.9,0.95,True,0.49394580721855164,0.4560541927814483,False,True,False,False,False
p02402,Description_Simple,0.4,0.9,0.65,True,0.5340169072151184,0.11598309278488161,True,True,True,True,False
p02402,Description_Vague,0.3,0.9,0.6,True,0.12172287702560425,0.47827712297439573,False,True,False,False,False
p03416,Description_Detailed,0.6,0.5,0.55,True,0.35519081354141235,0.1948091864585877,False,True,False,False,False
p03416,Description_Fewshot,1.0,0.0,0.5,True,0.4739764332771301,0.026023566722869873,False,True,False,False,False
p03416,Description_Reason,0.4,0.2,0.30000000000000004,False,0.40930408239364624,0.1093040823936462,True,False,False,False,True
p03416,Description_Simple,0.4,0.6,0.5,True,0.3601643741130829,0.13983562588691711,False,True,False,False,False
p03416,Description_Vague,1.0,0.6,0.8,True,0.3336935341358185,0.46630646586418156,False,True,False,False,False
p02934,Description_Detailed,0.9,0.9,0.9,True,0.3050275444984436,0.5949724555015564,False,True,False,False,False
p02934,Description_Fewshot,1.0,0.6,0.8,True,0.5086804032325745,0.2913195967674256,True,True,True,True,False
p02934,Description_Reason,1.0,0.5,0.75,True,0.29830366373062134,0.45169633626937866,False,True,False,False,False
p02934,Description_Simple,0.6,0.6,0.6,True,0.49743232131004333,0.10256767868995664,False,True,False,False,False
p02934,Description_Vague,0.9,0.0,0.45,False,0.29902368783950806,0.15097631216049195,True,False,False,False,True
p03814,Description_Detailed,1.0,0.9,0.95,True,0.4007757306098938,0.5492242693901062,False,True,False,False,False
p03814,Description_Fewshot,0.9,0.9,0.9,True,0.628871500492096,0.2711284995079041,True,True,True,True,False
p03814,Description_Reason,1.0,0.0,0.5,True,0.5629300475120544,0.06293004751205444,True,True,True,True,False
p03814,Description_Simple,1.0,0.0,0.5,True,0.595843493938446,0.09584349393844604,True,True,True,True,False
p03814,Description_Vague,0.9,0.0,0.45,False,0.5086649656295776,0.058664965629577626,False,False,True,False,False
p02759,Description_Detailed,0.4,0.9,0.65,True,0.23498371243476868,0.41501628756523135,False,True,False,False,False
p02759,Description_Fewshot,0.0,0.1,0.05,False,0.2363242655992508,0.1863242655992508,True,False,False,False,True
p02759,Description_Reason,0.0,0.9,0.45,False,0.25021758675575256,0.19978241324424745,True,False,False,False,True
p02759,Description_Simple,0.0,0.0,0.0,False,0.17556841671466827,0.17556841671466827,True,False,False,False,True
p02759,Description_Vague,0.0,0.0,0.0,False,0.17568007111549377,0.17568007111549377,True,False,False,False,True
p03042,Description_Detailed,1.0,0.9,0.95,True,0.3991566300392151,0.5508433699607849,False,True,False,False,False
p03042,Description_Fewshot,1.0,0.2,0.6,True,0.4662381410598755,0.1337618589401245,False,True,False,False,False
p03042,Description_Reason,1.0,0.6,0.8,True,0.16748124361038208,0.632518756389618,False,True,False,False,False
p03042,Description_Simple,0.0,0.9,0.45,False,0.39751532673835754,0.05248467326164247,True,False,False,False,True
p03042,Description_Vague,0.0,0.1,0.05,False,0.30851972103118896,0.258519721031189,True,False,False,False,True
p03011,Description_Detailed,0.0,0.2,0.1,False,0.6277806162834167,0.5277806162834168,False,False,True,False,False
p03011,Description_Fewshot,0.0,0.9,0.45,False,0.75499427318573,0.30499427318572997,False,False,True,False,False
p03011,Description_Reason,0.9,0.2,0.55,True,0.5895832777023315,0.0395832777023315,True,True,True,True,False
p03011,Description_Simple,1.0,0.9,0.95,True,0.5515742301940918,0.39842576980590816,True,True,True,True,False
p03011,Description_Vague,0.4,0.6,0.5,True,0.20086891949176788,0.2991310805082321,False,True,False,False,False
p03854,Description_Detailed,0.4,0.1,0.25,False,0.41072535514831543,0.16072535514831543,True,False,False,False,True
p03854,Description_Fewshot,0.3,0.2,0.25,False,0.4766574501991272,0.2266574501991272,True,False,False,False,True
p03854,Description_Reason,0.4,0.9,0.65,True,0.3949386179447174,0.2550613820552826,False,True,False,False,False
p03854,Description_Simple,0.0,0.9,0.45,False,0.5034686923027039,0.053468692302703846,False,False,True,False,False
p03854,Description_Vague,1.0,0.2,0.6,True,0.396054744720459,0.203945255279541,False,True,False,False,False
p03060,Description_Detailed,0.4,0.6,0.5,True,0.2860513925552368,0.21394860744476318,False,True,False,False,False
p03060,Description_Fewshot,1.0,0.9,0.95,True,0.2225087285041809,0.727491271495819,False,True,False,False,False
p03060,Description_Reason,0.6,0.9,0.75,True,0.35056477785110474,0.39943522214889526,False,True,False,False,False
p03060,Description_Simple,1.0,0.9,0.95,True,0.3141576647758484,0.6358423352241516,False,True,False,False,False
p03060,Description_Vague,1.0,0.6,0.8,True,0.11473989486694336,0.6852601051330567,False,True,False,False,False
p02718,Description_Detailed,1.0,0.8,0.9,True,0.45003899931907654,0.4499610006809235,False,True,False,False,False
p02718,Description_Fewshot,1.0,0.3,0.65,True,0.6364553570747375,0.013544642925262473,True,True,True,True,False
p02718,Description_Reason,1.0,0.9,0.95,True,0.1890133023262024,0.7609866976737976,False,True,False,False,False
p02718,Description_Simple,0.4,0.9,0.65,True,0.4335133135318756,0.2164866864681244,False,True,False,False,False
p02718,Description_Vague,0.0,0.9,0.45,False,0.15669848024845123,0.2933015197515488,True,False,False,False,True
p02394,Description_Detailed,1.0,0.2,0.6,True,0.6866973638534546,0.08669736385345461,True,True,True,True,False
p02394,Description_Fewshot,1.0,0.9,0.95,True,0.5288292169570923,0.42117078304290767,True,True,True,True,False
p02394,Description_Reason,0.0,0.7,0.35,False,0.4496464729309082,0.09964647293090823,True,False,False,False,True
p02394,Description_Simple,0.0,0.0,0.0,False,0.6021658182144165,0.6021658182144165,False,False,True,False,False
p02394,Description_Vague,1.0,0.2,0.6,True,0.31945666670799255,0.2805433332920074,False,True,False,False,False
p00003,Description_Detailed,1.0,0.9,0.95,True,0.5191354751586914,0.43086452484130855,True,True,True,True,False
p00003,Description_Fewshot,0.7,0.6,0.6499999999999999,True,0.6623917818069458,0.01239178180694589,True,True,True,True,False
p00003,Description_Reason,1.0,0.6,0.8,True,0.5955021381378174,0.20449786186218266,True,True,True,True,False
p00003,Description_Simple,1.0,0.9,0.95,True,0.7232518196105957,0.22674818038940425,True,True,True,True,False
p00003,Description_Vague,0.7,0.9,0.8,True,0.5558013916015625,0.24419860839843754,True,True,True,True,False
p02957,Description_Detailed,1.0,0.9,0.95,True,0.24844990670681,0.70155009329319,False,True,False,False,False
p02957,Description_Fewshot,1.0,0.9,0.95,True,0.581102192401886,0.36889780759811397,True,True,True,True,False
p02957,Description_Reason,0.6,0.9,0.75,True,0.23081427812576294,0.5191857218742371,False,True,False,False,False
p02957,Description_Simple,1.0,0.6,0.8,True,0.5025966763496399,0.29740332365036015,True,True,True,True,False
p02957,Description_Vague,1.0,0.0,0.5,True,0.23939186334609985,0.26060813665390015,False,True,False,False,False
p03285,Description_Detailed,0.6,0.0,0.3,False,0.2844865322113037,0.015513467788696278,True,False,False,False,True
p03285,Description_Fewshot,1.0,0.9,0.95,True,0.3750832974910736,0.5749167025089263,False,True,False,False,False
p03285,Description_Reason,0.0,0.1,0.05,False,0.09901782870292664,0.04901782870292663,True,False,False,False,True
p03285,Description_Simple,0.4,0.0,0.2,False,0.23631292581558228,0.036312925815582264,True,False,False,False,True
p03285,Description_Vague,0.0,0.9,0.45,False,0.34352898597717285,0.10647101402282716,True,False,False,False,True
p02403,Description_Detailed,0.6,0.9,0.75,True,0.4212624132633209,0.3287375867366791,False,True,False,False,False
p02403,Description_Fewshot,0.4,0.1,0.25,False,0.4731093645095825,0.22310936450958252,True,False,False,False,True
p02403,Description_Reason,1.0,0.9,0.95,True,0.3596488833427429,0.590351116657257,False,True,False,False,False
p02403,Description_Simple,0.4,0.1,0.25,False,0.4755744934082031,0.22557449340820312,True,False,False,False,True
p02403,Description_Vague,0.9,0.1,0.5,True,0.37024131417274475,0.12975868582725525,False,True,False,False,False
p02659,Description_Detailed,1.0,0.2,0.6,True,0.6264369487762451,0.02643694877624514,True,True,True,True,False
p02659,Description_Fewshot,0.4,0.1,0.25,False,0.5851873159408569,0.33518731594085693,False,False,True,False,False
p02659,Description_Reason,1.0,0.9,0.95,True,0.5472673773765564,0.40273262262344356,True,True,True,True,False
p02659,Description_Simple,0.7,0.9,0.8,True,0.669559121131897,0.13044087886810307,True,True,True,True,False
p02659,Description_Vague,0.9,0.9,0.9,True,0.19376464188098907,0.706235358119011,False,True,False,False,False
p02577,Description_Detailed,1.0,0.9,0.95,True,0.5227689146995544,0.4272310853004455,True,True,True,True,False
p02577,Description_Fewshot,1.0,0.9,0.95,True,0.7591708898544312,0.1908291101455688,True,True,True,True,False
p02577,Description_Reason,1.0,0.6,0.8,True,0.6940271854400635,0.10597281455993657,True,True,True,True,False
p02577,Description_Simple,0.7,0.9,0.8,True,0.7055391073226929,0.09446089267730717,True,True,True,True,False
p02577,Description_Vague,1.0,0.9,0.95,True,0.6011963486671448,0.3488036513328552,True,True,True,True,False
p02404,Description_Detailed,1.0,0.2,0.6,True,0.40744447708129883,0.19255552291870115,False,True,False,False,False
p02404,Description_Fewshot,1.0,0.4,0.7,True,0.5531216263771057,0.14687837362289424,True,True,True,True,False
p02404,Description_Reason,0.4,0.0,0.2,False,0.37537068128585815,0.17537068128585814,True,False,False,False,True
p02404,Description_Simple,1.0,0.0,0.5,True,0.31332913041114807,0.18667086958885193,False,True,False,False,False
p02404,Description_Vague,0.0,0.0,0.0,False,0.3440386950969696,0.3440386950969696,True,False,False,False,True
p03160,Description_Detailed,0.4,0.9,0.65,True,0.5362337827682495,0.11376621723175051,True,True,True,True,False
p03160,Description_Fewshot,0.0,0.9,0.45,False,0.6088553667068481,0.15885536670684813,False,False,True,False,False
p03160,Description_Reason,0.6,0.9,0.75,True,0.20819716155529022,0.5418028384447098,False,True,False,False,False
p03160,Description_Simple,1.0,0.0,0.5,True,0.5263582468032837,0.02635824680328369,True,True,True,True,False
p03160,Description_Vague,1.0,0.0,0.5,True,0.619167685508728,0.11916768550872803,True,True,True,True,False
p02981,Description_Detailed,1.0,0.9,0.95,True,0.1741955578327179,0.7758044421672821,False,True,False,False,False
p02981,Description_Fewshot,1.0,0.9,0.95,True,0.24457475543022156,0.7054252445697784,False,True,False,False,False
p02981,Description_Reason,1.0,0.9,0.95,True,0.29829972982406616,0.6517002701759338,False,True,False,False,False
p02981,Description_Simple,1.0,0.1,0.55,True,0.3489147424697876,0.20108525753021245,False,True,False,False,False
p02981,Description_Vague,1.0,0.6,0.8,True,0.08885902166366577,0.7111409783363343,False,True,False,False,False
p02396,Description_Detailed,1.0,0.2,0.6,True,0.22725579142570496,0.372744208574295,False,True,False,False,False
p02396,Description_Fewshot,0.4,0.6,0.5,True,0.5526615381240845,0.05266153812408447,True,True,True,True,False
p02396,Description_Reason,0.4,0.1,0.25,False,0.4449862837791443,0.1949862837791443,True,False,False,False,True
p02396,Description_Simple,1.0,0.0,0.5,True,0.5046292543411255,0.004629254341125488,True,True,True,True,False
p02396,Description_Vague,0.7,0.9,0.8,True,0.5060628652572632,0.29393713474273686,True,True,True,True,False
p02922,Description_Detailed,0.6,0.0,0.3,False,0.17106729745864868,0.1289327025413513,True,False,False,False,True
p02922,Description_Fewshot,0.6,0.0,0.3,False,0.33416205644607544,0.03416205644607545,True,False,False,False,True
p02922,Description_Reason,0.0,0.0,0.0,False,0.22146570682525635,0.22146570682525635,True,False,False,False,True
p02922,Description_Simple,0.9,0.9,0.9,True,0.3377194106578827,0.5622805893421173,False,True,False,False,False
p02922,Description_Vague,0.9,0.6,0.75,True,0.2750392556190491,0.4749607443809509,False,True,False,False,False
p03147,Description_Detailed,0.0,0.0,0.0,False,0.46171310544013977,0.46171310544013977,True,False,False,False,True
p03147,Description_Fewshot,0.0,0.2,0.1,False,0.43088021874427795,0.330880218744278,True,False,False,False,True
p03147,Description_Reason,0.0,0.2,0.1,False,0.4380810558795929,0.3380810558795929,True,False,False,False,True
p03147,Description_Simple,0.0,0.0,0.0,False,0.4474671185016632,0.4474671185016632,True,False,False,False,True
p03147,Description_Vague,0.0,0.1,0.05,False,0.441828191280365,0.391828191280365,True,False,False,False,True
p02917,Description_Detailed,1.0,0.9,0.95,True,0.2710803151130676,0.6789196848869323,False,True,False,False,False
p02917,Description_Fewshot,0.9,0.9,0.9,True,0.5780085325241089,0.32199146747589114,True,True,True,True,False
p02917,Description_Reason,1.0,0.9,0.95,True,0.51409912109375,0.43590087890624996,True,True,True,True,False
p02917,Description_Simple,1.0,0.9,0.95,True,0.5136094093322754,0.43639059066772456,True,True,True,True,False
p02917,Description_Vague,1.0,0.9,0.95,True,0.27950575947761536,0.6704942405223846,False,True,False,False,False
p03282,Description_Detailed,0.9,0.9,0.9,True,0.3113754093647003,0.5886245906352997,False,True,False,False,False
p03282,Description_Fewshot,0.4,0.8,0.6000000000000001,True,0.7101076245307922,0.11010762453079215,True,True,True,True,False
p03282,Description_Reason,0.4,0.9,0.65,True,0.3979777991771698,0.2520222008228302,False,True,False,False,False
p03282,Description_Simple,0.7,0.9,0.8,True,0.5141447186470032,0.28585528135299687,True,True,True,True,False
p03282,Description_Vague,1.0,0.9,0.95,True,0.32357096672058105,0.6264290332794189,False,True,False,False,False
p02971,Description_Detailed,0.6,0.0,0.3,False,0.4453875422477722,0.14538754224777223,True,False,False,False,True
p02971,Description_Fewshot,0.0,0.6,0.3,False,0.6114994287490845,0.3114994287490845,False,False,True,False,False
p02971,Description_Reason,0.9,0.0,0.45,False,0.7045562267303467,0.25455622673034667,False,False,True,False,False
p02971,Description_Simple,0.0,0.6,0.3,False,0.6726886034011841,0.3726886034011841,False,False,True,False,False
p02971,Description_Vague,0.0,0.0,0.0,False,0.4555795192718506,0.4555795192718506,True,False,False,False,True
p02401,Description_Detailed,1.0,0.6,0.8,True,0.3931230306625366,0.4068769693374634,False,True,False,False,False
p02401,Description_Fewshot,1.0,0.9,0.95,True,0.6984721422195435,0.2515278577804565,True,True,True,True,False
p02401,Description_Reason,0.1,0.0,0.05,False,0.5518484115600586,0.5018484115600585,False,False,True,False,False
p02401,Description_Simple,0.6,0.9,0.75,True,0.5284396409988403,0.22156035900115967,True,True,True,True,False
p02401,Description_Vague,1.0,0.0,0.5,True,0.47640329599380493,0.02359670400619507,False,True,False,False,False
p02693,Description_Detailed,0.6,0.6,0.6,True,0.2993413805961609,0.3006586194038391,False,True,False,False,False
p02693,Description_Fewshot,1.0,0.4,0.7,True,0.5488991141319275,0.15110088586807247,True,True,True,True,False
p02693,Description_Reason,0.0,0.4,0.2,False,0.47113946080207825,0.27113946080207824,True,False,False,False,True
p02693,Description_Simple,0.7,0.4,0.55,True,0.462552934885025,0.08744706511497502,False,True,False,False,False
p02693,Description_Vague,1.0,0.6,0.8,True,0.4520108103752136,0.3479891896247864,False,True,False,False,False
p02910,Description_Detailed,0.9,0.6,0.75,True,0.2418818175792694,0.5081181824207306,False,True,False,False,False
p02910,Description_Fewshot,0.0,0.6,0.3,False,0.6160315275192261,0.3160315275192261,False,False,True,False,False
p02910,Description_Reason,0.0,0.6,0.3,False,0.40336477756500244,0.10336477756500245,True,False,False,False,True
p02910,Description_Simple,1.0,0.4,0.7,True,0.36174482107162476,0.3382551789283752,False,True,False,False,False
p02910,Description_Vague,0.0,0.1,0.05,False,0.4416135251522064,0.39161352515220643,True,False,False,False,True
p02947,Description_Detailed,0.9,0.9,0.9,True,0.5926114320755005,0.30738856792449953,True,True,True,True,False
p02947,Description_Fewshot,0.9,0.9,0.9,True,0.8052441477775574,0.09475585222244265,True,True,True,True,False
p02947,Description_Reason,1.0,0.9,0.95,True,0.7738145589828491,0.17618544101715083,True,True,True,True,False
p02947,Description_Simple,1.0,0.9,0.95,True,0.728161096572876,0.22183890342712398,True,True,True,True,False
p02947,Description_Vague,1.0,0.9,0.95,True,0.5836509466171265,0.3663490533828735,True,True,True,True,False
p02886,Description_Detailed,1.0,0.9,0.95,True,0.25359046459198,0.69640953540802,False,True,False,False,False
p02886,Description_Fewshot,0.7,0.9,0.8,True,0.607933521270752,0.1920664787292481,True,True,True,True,False
p02886,Description_Reason,1.0,0.9,0.95,True,0.522339940071106,0.427660059928894,True,True,True,True,False
p02886,Description_Simple,0.9,0.9,0.9,True,0.6725527048110962,0.22744729518890383,True,True,True,True,False
p02886,Description_Vague,1.0,0.9,0.95,True,0.2521902918815613,0.6978097081184387,False,True,False,False,False
p03102,Description_Detailed,1.0,0.9,0.95,True,0.3179730176925659,0.632026982307434,False,True,False,False,False
p03102,Description_Fewshot,1.0,0.6,0.8,True,0.4172378182411194,0.38276218175888066,False,True,False,False,False
p03102,Description_Reason,1.0,0.0,0.5,True,0.5729888081550598,0.07298880815505981,True,True,True,True,False
p03102,Description_Simple,1.0,0.2,0.6,True,0.6765642762184143,0.07656427621841433,True,True,True,True,False
p03102,Description_Vague,1.0,0.9,0.95,True,0.21062231063842773,0.7393776893615722,False,True,False,False,False
p03012,Description_Detailed,1.0,0.9,0.95,True,0.4719814956188202,0.47801850438117977,False,True,False,False,False
p03012,Description_Fewshot,0.6,0.9,0.75,True,0.7141839265823364,0.035816073417663574,True,True,True,True,False
p03012,Description_Reason,1.0,0.9,0.95,True,0.22756820917129517,0.7224317908287048,False,True,False,False,False
p03012,Description_Simple,0.6,0.8,0.7,True,0.7112153172492981,0.01121531724929814,True,True,True,True,False
p03012,Description_Vague,0.9,0.9,0.9,True,0.43913692235946655,0.46086307764053347,False,True,False,False,False
p03632,Description_Detailed,1.0,0.9,0.95,True,0.700865626335144,0.2491343736648559,True,True,True,True,False
p03632,Description_Fewshot,1.0,0.9,0.95,True,0.7631007432937622,0.18689925670623775,True,True,True,True,False
p03632,Description_Reason,0.9,0.6,0.75,True,0.49200931191444397,0.25799068808555603,False,True,False,False,False
p03632,Description_Simple,0.0,0.9,0.45,False,0.7088212966918945,0.2588212966918945,False,False,True,False,False
p03632,Description_Vague,0.4,0.3,0.35,False,0.6883194446563721,0.3383194446563721,False,False,True,False,False
p00007,Description_Detailed,0.6,0.9,0.75,True,0.253675639629364,0.496324360370636,False,True,False,False,False
p00007,Description_Fewshot,1.0,0.6,0.8,True,0.553448498249054,0.2465515017509461,True,True,True,True,False
p00007,Description_Reason,0.3,0.9,0.6,True,0.40342003107070923,0.19657996892929075,False,True,False,False,False
p00007,Description_Simple,0.4,0.3,0.35,False,0.45877501368522644,0.10877501368522646,True,False,False,False,True
p00007,Description_Vague,0.0,0.0,0.0,False,0.24826568365097046,0.24826568365097046,True,False,False,False,True
p02688,Description_Detailed,0.9,0.9,0.9,True,0.3026168942451477,0.5973831057548523,False,True,False,False,False
p02688,Description_Fewshot,1.0,0.9,0.95,True,0.4756664037704468,0.4743335962295532,False,True,False,False,False
p02688,Description_Reason,1.0,0.8,0.9,True,0.4697888493537903,0.43021115064620974,False,True,False,False,False
p02688,Description_Simple,1.0,0.9,0.95,True,0.4543187618255615,0.49568123817443843,False,True,False,False,False
p02688,Description_Vague,1.0,0.9,0.95,True,0.42550134658813477,0.5244986534118652,False,True,False,False,False
p02953,Description_Detailed,0.6,0.9,0.75,True,0.33129486441612244,0.41870513558387756,False,True,False,False,False
p02953,Description_Fewshot,1.0,0.9,0.95,True,0.40405091643333435,0.5459490835666656,False,True,False,False,False
p02953,Description_Reason,0.7,0.8,0.75,True,0.40831321477890015,0.34168678522109985,False,True,False,False,False
p02953,Description_Simple,1.0,0.2,0.6,True,0.3013184666633606,0.2986815333366394,False,True,False,False,False
p02953,Description_Vague,0.4,0.0,0.2,False,0.2983347177505493,0.0983347177505493,True,False,False,False,True
p02420,Description_Detailed,0.9,0.9,0.9,True,0.26841723918914795,0.6315827608108521,False,True,False,False,False
p02420,Description_Fewshot,0.9,0.0,0.45,False,0.3871055245399475,0.0628944754600525,True,False,False,False,True
p02420,Description_Reason,0.4,0.3,0.35,False,0.301510214805603,0.04848978519439695,True,False,False,False,True
p02420,Description_Simple,0.4,0.0,0.2,False,0.36786890029907227,0.16786890029907225,True,False,False,False,True
p02420,Description_Vague,0.9,0.6,0.75,True,0.40253275632858276,0.34746724367141724,False,True,False,False,False
p02677,Description_Detailed,0.0,0.0,0.0,False,0.4572519063949585,0.4572519063949585,True,False,False,False,True
p02677,Description_Fewshot,0.4,0.1,0.25,False,0.5934317111968994,0.3434317111968994,False,False,True,False,False
p02677,Description_Reason,0.4,0.0,0.2,False,0.5294058918952942,0.3294058918952942,False,False,True,False,False
p02677,Description_Simple,0.4,0.0,0.2,False,0.5477454662322998,0.3477454662322998,False,False,True,False,False
p02677,Description_Vague,1.0,0.1,0.55,True,0.44736969470977783,0.10263030529022221,False,True,False,False,False
p03087,Description_Detailed,1.0,0.9,0.95,True,0.5666912198066711,0.3833087801933288,True,True,True,True,False
p03087,Description_Fewshot,0.4,0.9,0.65,True,0.6829305291175842,0.032930529117584206,True,True,True,True,False
p03087,Description_Reason,1.0,0.9,0.95,True,0.4775732755661011,0.4724267244338989,False,True,False,False,False
p03087,Description_Simple,1.0,0.0,0.5,True,0.5841503143310547,0.08415031433105469,True,True,True,True,False
p03087,Description_Vague,1.0,0.9,0.95,True,0.6488014459609985,0.3011985540390014,True,True,True,True,False
p03289,Description_Detailed,0.0,0.0,0.0,False,0.33214569091796875,0.33214569091796875,True,False,False,False,True
p03289,Description_Fewshot,0.0,0.4,0.2,False,0.34231606125831604,0.14231606125831603,True,False,False,False,True
p03289,Description_Reason,0.4,0.9,0.65,True,0.28937333822250366,0.36062666177749636,False,True,False,False,False
p03289,Description_Simple,1.0,0.0,0.5,True,0.3702390491962433,0.1297609508037567,False,True,False,False,False
p03289,Description_Vague,0.4,0.0,0.2,False,0.4019595980644226,0.2019595980644226,True,False,False,False,True
p03261,Description_Detailed,0.0,0.6,0.3,False,0.6440606117248535,0.3440606117248535,False,False,True,False,False
p03261,Description_Fewshot,0.7,0.0,0.35,False,0.6279985308647156,0.2779985308647156,False,False,True,False,False
