Sub_Directory,Description_Type,LLM_GPT4o_Score,LLM_Claude_Score,LLM_Average_Score,LLM_Consensus,ST_Similarity_Score,Score_Difference,Agreement,LLM_Success,ST_Success,Both_Success,Neither_Success
p03285,Description_Detailed,1.0,0.6,0.8,True,0.15845651924610138,0.6415434807538987,False,True,False,False,False
p03285,Description_Fewshot,0.4,0.2,0.30000000000000004,False,0.3336191773414612,0.03361917734146114,True,False,False,False,True
p03285,Description_Reason,1.0,0.0,0.5,True,0.36439502239227295,0.13560497760772705,False,True,False,False,False
p03285,Description_Simple,0.0,0.2,0.1,False,0.34875041246414185,0.24875041246414184,True,False,False,False,True
p03285,Description_Vague,0.4,0.9,0.65,True,0.2527028024196625,0.39729719758033755,False,True,False,False,False
p02403,Description_Detailed,0.7,0.0,0.35,False,0.5487979650497437,0.19879796504974367,False,False,True,False,False
p02403,Description_Fewshot,0.6,0.9,0.75,True,0.5412983894348145,0.20870161056518555,True,True,True,True,False
p02403,Description_Reason,0.4,0.9,0.65,True,0.5426034927368164,0.10739650726318362,True,True,True,True,False
p02403,Description_Simple,1.0,0.9,0.95,True,0.4568040668964386,0.49319593310356136,False,True,False,False,False
p02403,Description_Vague,0.0,0.2,0.1,False,0.2191232442855835,0.11912324428558349,True,False,False,False,True
p02659,Description_Detailed,0.4,0.9,0.65,True,0.5678464770317078,0.08215352296829226,True,True,True,True,False
p02659,Description_Fewshot,0.6,0.9,0.75,True,0.4895137846469879,0.2604862153530121,False,True,False,False,False
p02659,Description_Reason,0.7,0.7,0.7,True,0.18414029479026794,0.515859705209732,False,True,False,False,False
p02659,Description_Simple,0.4,0.4,0.4,False,0.4611020088195801,0.061102008819580056,True,False,False,False,True
p02659,Description_Vague,1.0,0.6,0.8,True,0.46940261125564575,0.3305973887443543,False,True,False,False,False
p02577,Description_Detailed,1.0,0.9,0.95,True,0.6547709107398987,0.2952290892601013,True,True,True,True,False
p02577,Description_Fewshot,0.0,0.6,0.3,False,0.6789355874061584,0.37893558740615846,False,False,True,False,False
p02577,Description_Reason,1.0,0.9,0.95,True,0.13810060918331146,0.8118993908166885,False,True,False,False,False
p02577,Description_Simple,1.0,0.9,0.95,True,0.7185385227203369,0.23146147727966304,True,True,True,True,False
p02577,Description_Vague,0.0,0.9,0.45,False,0.6349315643310547,0.18493156433105468,False,False,True,False,False
p02404,Description_Detailed,0.6,0.9,0.75,True,0.416904091835022,0.333095908164978,False,True,False,False,False
p02404,Description_Fewshot,1.0,0.1,0.55,True,0.4690020680427551,0.08099793195724492,False,True,False,False,False
p02404,Description_Reason,0.9,0.9,0.9,True,0.21169370412826538,0.6883062958717346,False,True,False,False,False
p02404,Description_Simple,0.9,0.6,0.75,True,0.5781495571136475,0.17185044288635254,True,True,True,True,False
p02404,Description_Vague,0.7,0.9,0.8,True,0.21397735178470612,0.5860226482152939,False,True,False,False,False
p03160,Description_Detailed,1.0,0.9,0.95,True,0.2950866222381592,0.6549133777618408,False,True,False,False,False
p03160,Description_Fewshot,0.9,0.9,0.9,True,0.5903931856155396,0.30960681438446047,True,True,True,True,False
p03160,Description_Reason,1.0,0.9,0.95,True,0.5757617950439453,0.37423820495605464,True,True,True,True,False
p03160,Description_Simple,1.0,0.9,0.95,True,0.5816240310668945,0.3683759689331054,True,True,True,True,False
p03160,Description_Vague,1.0,0.0,0.5,True,0.5425087213516235,0.042508721351623535,True,True,True,True,False
p02981,Description_Detailed,1.0,0.9,0.95,True,0.15043804049491882,0.7995619595050811,False,True,False,False,False
p02981,Description_Fewshot,1.0,0.4,0.7,True,0.4464397430419922,0.25356025695800777,False,True,False,False,False
p02981,Description_Reason,1.0,0.9,0.95,True,0.21192127466201782,0.7380787253379821,False,True,False,False,False
p02981,Description_Simple,1.0,0.3,0.65,True,0.397380530834198,0.252619469165802,False,True,False,False,False
p02981,Description_Vague,1.0,0.1,0.55,True,0.04795553535223007,0.50204446464777,False,True,False,False,False
p02396,Description_Detailed,0.7,0.9,0.8,True,0.5173840522766113,0.2826159477233887,True,True,True,True,False
p02396,Description_Fewshot,0.3,0.6,0.44999999999999996,False,0.6145118474960327,0.16451184749603276,False,False,True,False,False
p02396,Description_Reason,1.0,0.9,0.95,True,0.4872632920742035,0.46273670792579646,False,True,False,False,False
p02396,Description_Simple,1.0,0.9,0.95,True,0.5688205361366272,0.38117946386337276,True,True,True,True,False
p02396,Description_Vague,0.4,0.1,0.25,False,0.4847985506057739,0.23479855060577393,True,False,False,False,True
p02922,Description_Detailed,1.0,0.0,0.5,True,0.33735281229019165,0.16264718770980835,False,True,False,False,False
p02922,Description_Fewshot,1.0,0.8,0.9,True,0.3598392605781555,0.5401607394218445,False,True,False,False,False
p02922,Description_Reason,0.4,0.0,0.2,False,0.3793010115623474,0.1793010115623474,True,False,False,False,True
p02922,Description_Simple,0.0,0.2,0.1,False,0.33150702714920044,0.23150702714920043,True,False,False,False,True
p02922,Description_Vague,0.4,0.9,0.65,True,0.0427132174372673,0.6072867825627327,False,True,False,False,False
p03147,Description_Detailed,0.0,0.6,0.3,False,0.3732973039150238,0.07329730391502381,True,False,False,False,True
p03147,Description_Fewshot,0.0,0.9,0.45,False,0.4871979355812073,0.037197935581207264,True,False,False,False,True
p03147,Description_Reason,0.4,0.9,0.65,True,0.4999863803386688,0.1500136196613312,False,True,False,False,False
p03147,Description_Simple,0.6,0.0,0.3,False,0.48555684089660645,0.18555684089660646,True,False,False,False,True
p03147,Description_Vague,0.4,0.0,0.2,False,0.24421462416648865,0.044214624166488636,True,False,False,False,True
p02917,Description_Detailed,1.0,0.9,0.95,True,0.3103213906288147,0.6396786093711853,False,True,False,False,False
p02917,Description_Fewshot,1.0,0.9,0.95,True,0.5776549577713013,0.3723450422286987,True,True,True,True,False
p02917,Description_Reason,0.4,0.9,0.65,True,0.5843011140823364,0.0656988859176636,True,True,True,True,False
p02917,Description_Simple,0.9,0.9,0.9,True,0.6434605121612549,0.25653948783874514,True,True,True,True,False
p02917,Description_Vague,1.0,0.9,0.95,True,0.474651962518692,0.47534803748130794,False,True,False,False,False
p03282,Description_Detailed,1.0,0.9,0.95,True,0.41961967945098877,0.5303803205490112,False,True,False,False,False
p03282,Description_Fewshot,1.0,0.9,0.95,True,0.6282187700271606,0.3217812299728393,True,True,True,True,False
p03282,Description_Reason,0.0,0.2,0.1,False,0.5647435784339905,0.4647435784339905,False,False,True,False,False
p03282,Description_Simple,0.4,0.2,0.30000000000000004,False,0.48558294773101807,0.18558294773101802,True,False,False,False,True
p03282,Description_Vague,1.0,0.8,0.9,True,0.5797536373138428,0.32024636268615725,True,True,True,True,False
p02971,Description_Detailed,0.0,0.2,0.1,False,0.5528833866119385,0.4528833866119385,False,False,True,False,False
p02971,Description_Fewshot,0.9,0.9,0.9,True,0.6698648929595947,0.2301351070404053,True,True,True,True,False
p02971,Description_Reason,0.4,0.9,0.65,True,0.5398789644241333,0.11012103557586672,True,True,True,True,False
p02971,Description_Simple,0.6,0.9,0.75,True,0.5235627293586731,0.2264372706413269,True,True,True,True,False
p02971,Description_Vague,1.0,0.9,0.95,True,0.17170269787311554,0.7782973021268844,False,True,False,False,False
p02401,Description_Detailed,0.7,0.9,0.8,True,0.6500722169876099,0.14992778301239018,True,True,True,True,False
p02401,Description_Fewshot,0.9,0.9,0.9,True,0.7176162004470825,0.1823837995529175,True,True,True,True,False
p02401,Description_Reason,0.9,0.6,0.75,True,0.6458276510238647,0.10417234897613525,True,True,True,True,False
p02401,Description_Simple,1.0,0.2,0.6,True,0.6582127213478088,0.05821272134780886,True,True,True,True,False
p02401,Description_Vague,1.0,0.9,0.95,True,0.5163314342498779,0.433668565750122,True,True,True,True,False
p02693,Description_Detailed,0.0,0.9,0.45,False,0.35480350255966187,0.09519649744033815,True,False,False,False,True
p02693,Description_Fewshot,1.0,0.9,0.95,True,0.3399496376514435,0.6100503623485565,False,True,False,False,False
p02693,Description_Reason,0.3,0.2,0.25,False,0.17920221388339996,0.07079778611660004,True,False,False,False,True
p02693,Description_Simple,1.0,0.9,0.95,True,0.3161504864692688,0.6338495135307312,False,True,False,False,False
p02693,Description_Vague,1.0,0.9,0.95,True,0.3886258006095886,0.5613741993904113,False,True,False,False,False
p02910,Description_Detailed,0.0,0.9,0.45,False,0.6408190727233887,0.19081907272338866,False,False,True,False,False
p02910,Description_Fewshot,0.0,0.1,0.05,False,0.6406502723693848,0.5906502723693847,False,False,True,False,False
p02910,Description_Reason,0.4,0.6,0.5,True,0.5169340968132019,0.016934096813201904,True,True,True,True,False
p02910,Description_Simple,0.0,0.6,0.3,False,0.5406291484832764,0.24062914848327638,False,False,True,False,False
p02910,Description_Vague,0.0,0.6,0.3,False,0.27554410696029663,0.024455893039703358,True,False,False,False,True
p02947,Description_Detailed,1.0,0.9,0.95,True,0.7173377871513367,0.23266221284866329,True,True,True,True,False
p02947,Description_Fewshot,1.0,0.9,0.95,True,0.769608736038208,0.18039126396179195,True,True,True,True,False
p02947,Description_Reason,1.0,0.0,0.5,True,0.6789776682853699,0.17897766828536987,True,True,True,True,False
p02947,Description_Simple,1.0,0.6,0.8,True,0.7100500464439392,0.08994995355606084,True,True,True,True,False
p02947,Description_Vague,1.0,0.9,0.95,True,0.6825600862503052,0.2674399137496948,True,True,True,True,False
p02886,Description_Detailed,1.0,0.9,0.95,True,0.569120466709137,0.380879533290863,True,True,True,True,False
p02886,Description_Fewshot,0.9,0.9,0.9,True,0.4041280746459961,0.49587192535400393,False,True,False,False,False
p02886,Description_Reason,1.0,0.9,0.95,True,0.06396494805812836,0.8860350519418716,False,True,False,False,False
p02886,Description_Simple,1.0,0.2,0.6,True,0.5651592016220093,0.0348407983779907,True,True,True,True,False
p02886,Description_Vague,1.0,0.0,0.5,True,0.6029297113418579,0.10292971134185791,True,True,True,True,False
p03102,Description_Detailed,1.0,0.9,0.95,True,0.17335058748722076,0.7766494125127792,False,True,False,False,False
p03102,Description_Fewshot,1.0,0.8,0.9,True,0.5694820880889893,0.33051791191101076,True,True,True,True,False
p03102,Description_Reason,1.0,0.9,0.95,True,0.5498789548873901,0.4001210451126098,True,True,True,True,False
p03102,Description_Simple,1.0,0.9,0.95,True,0.5457943677902222,0.4042056322097778,True,True,True,True,False
p03102,Description_Vague,1.0,0.9,0.95,True,0.3178146481513977,0.6321853518486023,False,True,False,False,False
p03012,Description_Detailed,1.0,0.9,0.95,True,0.6408168077468872,0.30918319225311275,True,True,True,True,False
p03012,Description_Fewshot,0.9,0.2,0.55,True,0.6750880479812622,0.12508804798126216,True,True,True,True,False
p03012,Description_Reason,1.0,0.9,0.95,True,0.5451473593711853,0.40485264062881465,True,True,True,True,False
p03012,Description_Simple,1.0,0.9,0.95,True,0.7039291858673096,0.24607081413269039,True,True,True,True,False
p03012,Description_Vague,1.0,0.9,0.95,True,0.1684393435716629,0.781560656428337,False,True,False,False,False
p03632,Description_Detailed,1.0,0.6,0.8,True,0.6526817679405212,0.1473182320594788,True,True,True,True,False
p03632,Description_Fewshot,0.0,0.6,0.3,False,0.5302579998970032,0.23025799989700318,False,False,True,False,False
p03632,Description_Reason,0.4,0.0,0.2,False,0.3091445863246918,0.10914458632469176,True,False,False,False,True
p03632,Description_Simple,0.4,0.6,0.5,True,0.3608962297439575,0.13910377025604248,False,True,False,False,False
p03632,Description_Vague,0.4,0.9,0.65,True,0.5469063520431519,0.10309364795684817,True,True,True,True,False
p00007,Description_Detailed,0.9,0.9,0.9,True,0.48981109261512756,0.41018890738487246,False,True,False,False,False
p00007,Description_Fewshot,0.4,0.6,0.5,True,0.5166050791740417,0.016605079174041748,True,True,True,True,False
p00007,Description_Reason,0.0,0.9,0.45,False,0.4249182343482971,0.025081765651702892,True,False,False,False,True
p00007,Description_Simple,1.0,0.9,0.95,True,0.4765830636024475,0.47341693639755245,False,True,False,False,False
p00007,Description_Vague,0.4,0.6,0.5,True,0.5358272194862366,0.03582721948623657,True,True,True,True,False
p02688,Description_Detailed,1.0,0.9,0.95,True,0.38289591670036316,0.5671040832996368,False,True,False,False,False
p02688,Description_Fewshot,1.0,0.9,0.95,True,0.48231834173202515,0.4676816582679748,False,True,False,False,False
p02688,Description_Reason,1.0,0.9,0.95,True,0.5361026525497437,0.4138973474502563,True,True,True,True,False
p02688,Description_Simple,1.0,0.9,0.95,True,0.4008233845233917,0.5491766154766082,False,True,False,False,False
p02688,Description_Vague,1.0,0.6,0.8,True,0.4369537830352783,0.3630462169647217,False,True,False,False,False
p02953,Description_Detailed,0.6,0.9,0.75,True,0.4742257595062256,0.2757742404937744,False,True,False,False,False
p02953,Description_Fewshot,0.6,0.9,0.75,True,0.45995134115219116,0.29004865884780884,False,True,False,False,False
p02953,Description_Reason,1.0,0.9,0.95,True,0.40674889087677,0.5432511091232299,False,True,False,False,False
p02953,Description_Simple,0.4,0.0,0.2,False,0.41601991653442383,0.21601991653442382,True,False,False,False,True
p02953,Description_Vague,0.0,0.9,0.45,False,0.4226993918418884,0.027300608158111583,True,False,False,False,True
p02420,Description_Detailed,0.7,0.9,0.8,True,0.3153550326824188,0.4846449673175812,False,True,False,False,False
p02420,Description_Fewshot,1.0,0.0,0.5,True,0.37724024057388306,0.12275975942611694,False,True,False,False,False
p02420,Description_Reason,0.6,0.2,0.4,False,0.3487670421600342,0.05123295783996584,True,False,False,False,True
p02420,Description_Simple,0.4,0.9,0.65,True,0.373687207698822,0.276312792301178,False,True,False,False,False
p02420,Description_Vague,1.0,0.2,0.6,True,0.36498090624809265,0.23501909375190733,False,True,False,False,False
p02677,Description_Detailed,0.4,0.0,0.2,False,0.4967338442802429,0.2967338442802429,True,False,False,False,True
p02677,Description_Fewshot,1.0,0.9,0.95,True,0.4151790142059326,0.5348209857940673,False,True,False,False,False
p02677,Description_Reason,1.0,0.2,0.6,True,0.46292340755462646,0.1370765924453735,False,True,False,False,False
p02677,Description_Simple,1.0,0.0,0.5,True,0.5045648813247681,0.004564881324768066,True,True,True,True,False
p02677,Description_Vague,0.4,0.8,0.6000000000000001,True,0.4199152886867523,0.18008471131324777,False,True,False,False,False
p03087,Description_Detailed,0.4,0.9,0.65,True,0.6703218817710876,0.020321881771087624,True,True,True,True,False
p03087,Description_Fewshot,0.4,0.0,0.2,False,0.6105973124504089,0.4105973124504089,False,False,True,False,False
p03087,Description_Reason,0.4,0.9,0.65,True,0.2922263741493225,0.3577736258506775,False,True,False,False,False
p03087,Description_Simple,1.0,0.9,0.95,True,0.5923266410827637,0.3576733589172363,True,True,True,True,False
p03087,Description_Vague,1.0,0.9,0.95,True,0.5888358950614929,0.36116410493850704,True,True,True,True,False
p03289,Description_Detailed,1.0,0.9,0.95,True,0.45507436990737915,0.4949256300926208,False,True,False,False,False
p03289,Description_Fewshot,1.0,0.9,0.95,True,0.5877370834350586,0.36226291656494136,True,True,True,True,False
p03289,Description_Reason,1.0,0.9,0.95,True,0.5006498098373413,0.44935019016265865,True,True,True,True,False
p03289,Description_Simple,1.0,0.8,0.9,True,0.4399232566356659,0.46007674336433413,False,True,False,False,False
p03289,Description_Vague,1.0,0.9,0.95,True,0.39086270332336426,0.5591372966766357,False,True,False,False,False
p03261,Description_Detailed,1.0,0.3,0.65,True,0.5448371767997742,0.10516282320022585,True,True,True,True,False
p03261,Description_Fewshot,0.9,0.8,0.8500000000000001,True,0.7069193720817566,0.1430806279182435,True,True,True,True,False
