Sub_Directory,Description_Type,LLM_GPT4o_Score,LLM_Claude_Score,LLM_Average_Score,LLM_Consensus,ST_Similarity_Score,Score_Difference,Agreement,LLM_Success,ST_Success,Both_Success,Neither_Success
p02718,Description_Fewshot,0.9,0.9,0.9,True,0.7156684994697571,0.18433150053024294,True,True,True,True,False
p02718,Description_Reason,0.9,0.9,0.9,True,0.5470995903015137,0.35290040969848635,True,True,True,True,False
p02718,Description_Simple,1.0,0.9,0.95,True,0.5120240449905396,0.4379759550094604,True,True,True,True,False
p02394,Description_Fewshot,1.0,0.9,0.95,True,0.7180599570274353,0.23194004297256465,True,True,True,True,False
p02394,Description_Reason,1.0,0.9,0.95,True,0.6322662830352783,0.31773371696472164,True,True,True,True,False
p02394,Description_Simple,1.0,0.9,0.95,True,0.6889438629150391,0.2610561370849609,True,True,True,True,False
p00003,Description_Fewshot,1.0,0.9,0.95,True,0.750763475894928,0.19923652410507198,True,True,True,True,False
p00003,Description_Reason,1.0,0.9,0.95,True,0.7172125577926636,0.23278744220733638,True,True,True,True,False
p00003,Description_Simple,1.0,0.9,0.95,True,0.7605449557304382,0.18945504426956172,True,True,True,True,False
p02957,Description_Fewshot,1.0,0.9,0.95,True,0.6205228567123413,0.32947714328765865,True,True,True,True,False
p02957,Description_Reason,1.0,0.9,0.95,True,0.582170307636261,0.36782969236373897,True,True,True,True,False
p02957,Description_Simple,0.6,0.9,0.75,True,0.5156572461128235,0.2343427538871765,True,True,True,True,False
p03285,Description_Fewshot,0.7,0.9,0.8,True,0.3710611164569855,0.42893888354301457,False,True,False,False,False
p03285,Description_Reason,0.7,0.9,0.8,True,0.44957995414733887,0.3504200458526612,False,True,False,False,False
p03285,Description_Simple,1.0,0.9,0.95,True,0.433325856924057,0.516674143075943,False,True,False,False,False
p02403,Description_Fewshot,0.6,0.6,0.6,True,0.5699695348739624,0.030030465126037575,True,True,True,True,False
p02403,Description_Reason,0.7,0.9,0.8,True,0.4477401673793793,0.35225983262062077,False,True,False,False,False
p02403,Description_Simple,1.0,0.9,0.95,True,0.5798421502113342,0.3701578497886657,True,True,True,True,False
p02659,Description_Fewshot,0.9,0.9,0.9,True,0.6723423600196838,0.22765763998031618,True,True,True,True,False
p02659,Description_Reason,1.0,0.9,0.95,True,0.6611573696136475,0.2888426303863525,True,True,True,True,False
p02659,Description_Simple,0.9,0.9,0.9,True,0.5886450409889221,0.3113549590110779,True,True,True,True,False
p02577,Description_Fewshot,0.9,0.9,0.9,True,0.773459255695343,0.126540744304657,True,True,True,True,False
p02577,Description_Reason,0.4,0.9,0.65,True,0.7570315003395081,0.10703150033950803,True,True,True,True,False
p02577,Description_Simple,1.0,0.9,0.95,True,0.7975354194641113,0.15246458053588863,True,True,True,True,False
p02404,Description_Fewshot,0.9,0.9,0.9,True,0.472293496131897,0.42770650386810305,False,True,False,False,False
p02404,Description_Reason,0.6,0.9,0.75,True,0.44405198097229004,0.30594801902770996,False,True,False,False,False
p02404,Description_Simple,1.0,0.6,0.8,True,0.5415084958076477,0.25849150419235234,True,True,True,True,False
p03160,Description_Fewshot,1.0,0.9,0.95,True,0.6168057322502136,0.33319426774978633,True,True,True,True,False
p03160,Description_Reason,1.0,0.4,0.7,True,0.4777098596096039,0.22229014039039607,False,True,False,False,False
p03160,Description_Simple,0.9,0.9,0.9,True,0.627611517906189,0.27238848209381106,True,True,True,True,False
p02981,Description_Fewshot,0.9,0.1,0.5,True,0.3913125991821289,0.1086874008178711,False,True,False,False,False
p02981,Description_Reason,1.0,0.1,0.55,True,0.3779796361923218,0.17202036380767827,False,True,False,False,False
p02981,Description_Simple,1.0,0.9,0.95,True,0.2227446585893631,0.7272553414106369,False,True,False,False,False
p02396,Description_Fewshot,0.0,0.8,0.4,False,0.5827832221984863,0.1827832221984863,False,False,True,False,False
p02396,Description_Reason,1.0,0.9,0.95,True,0.48767250776290894,0.462327492237091,False,True,False,False,False
p02396,Description_Simple,1.0,0.2,0.6,True,0.5463235378265381,0.05367646217346189,True,True,True,True,False
p02922,Description_Fewshot,1.0,0.9,0.95,True,0.4647749662399292,0.48522503376007076,False,True,False,False,False
p02922,Description_Reason,0.0,0.6,0.3,False,0.3436237573623657,0.043623757362365734,True,False,False,False,True
p02922,Description_Simple,0.7,0.6,0.6499999999999999,True,0.3433271646499634,0.30667283535003653,False,True,False,False,False
p03147,Description_Fewshot,0.3,0.2,0.25,False,0.41232064366340637,0.16232064366340637,True,False,False,False,True
p03147,Description_Reason,0.4,0.9,0.65,True,0.44109922647476196,0.20890077352523806,False,True,False,False,False
p03147,Description_Simple,0.0,0.2,0.1,False,0.5016757845878601,0.40167578458786013,False,False,True,False,False
p02917,Description_Fewshot,0.4,0.9,0.65,True,0.5715646743774414,0.07843532562255862,True,True,True,True,False
p02917,Description_Reason,0.0,0.9,0.45,False,0.5218650102615356,0.07186501026153563,False,False,True,False,False
p02917,Description_Simple,1.0,0.9,0.95,True,0.5551604628562927,0.39483953714370723,True,True,True,True,False
p03282,Description_Fewshot,0.0,0.9,0.45,False,0.5608314275741577,0.1108314275741577,False,False,True,False,False
p03282,Description_Reason,1.0,0.6,0.8,True,0.5765243768692017,0.22347562313079838,True,True,True,True,False
p03282,Description_Simple,0.6,0.3,0.44999999999999996,False,0.6276248693466187,0.1776248693466187,False,False,True,False,False
p02971,Description_Fewshot,0.6,0.9,0.75,True,0.6975528001785278,0.05244719982147217,True,True,True,True,False
p02971,Description_Reason,0.7,0.6,0.6499999999999999,True,0.5844380855560303,0.06556191444396964,True,True,True,True,False
p02971,Description_Simple,0.7,0.9,0.8,True,0.6993438601493835,0.1006561398506165,True,True,True,True,False
p02401,Description_Fewshot,0.7,0.9,0.8,True,0.741750180721283,0.058249819278717085,True,True,True,True,False
p02401,Description_Reason,1.0,0.9,0.95,True,0.6893161535263062,0.2606838464736938,True,True,True,True,False
p02401,Description_Simple,0.9,0.9,0.9,True,0.7094773054122925,0.19052269458770754,True,True,True,True,False
p02693,Description_Fewshot,1.0,0.6,0.8,True,0.5279743671417236,0.2720256328582764,True,True,True,True,False
p02693,Description_Reason,1.0,0.6,0.8,True,0.5759658813476562,0.2240341186523438,True,True,True,True,False
p02693,Description_Simple,0.0,0.6,0.3,False,0.6108007431030273,0.31080074310302735,False,False,True,False,False
p02910,Description_Fewshot,1.0,0.6,0.8,True,0.5609103441238403,0.2390896558761597,True,True,True,True,False
p02910,Description_Reason,0.0,0.7,0.35,False,0.47759634256362915,0.12759634256362917,True,False,False,False,True
p02910,Description_Simple,0.0,0.9,0.45,False,0.6801649928092957,0.23016499280929564,False,False,True,False,False
p02947,Description_Fewshot,1.0,0.9,0.95,True,0.7376105785369873,0.21238942146301265,True,True,True,True,False
p02947,Description_Reason,1.0,0.9,0.95,True,0.7020835876464844,0.24791641235351558,True,True,True,True,False
p02947,Description_Simple,1.0,0.9,0.95,True,0.77497398853302,0.17502601146697994,True,True,True,True,False
p02886,Description_Fewshot,1.0,0.9,0.95,True,0.6665695309638977,0.28343046903610225,True,True,True,True,False
p02886,Description_Reason,1.0,0.9,0.95,True,0.6236172914505005,0.32638270854949947,True,True,True,True,False
p02886,Description_Simple,1.0,0.1,0.55,True,0.6469641327857971,0.09696413278579707,True,True,True,True,False
p03102,Description_Fewshot,1.0,0.6,0.8,True,0.6291970014572144,0.1708029985427857,True,True,True,True,False
p03102,Description_Reason,1.0,0.9,0.95,True,0.5142817497253418,0.43571825027465816,True,True,True,True,False
p03102,Description_Simple,0.9,0.9,0.9,True,0.5893002152442932,0.3106997847557068,True,True,True,True,False
p03012,Description_Fewshot,1.0,0.9,0.95,True,0.6647311449050903,0.2852688550949096,True,True,True,True,False
p03012,Description_Reason,0.9,0.9,0.9,True,0.616026759147644,0.283973240852356,True,True,True,True,False
p03012,Description_Simple,1.0,0.1,0.55,True,0.5799313187599182,0.02993131875991817,True,True,True,True,False
p03632,Description_Fewshot,1.0,0.9,0.95,True,0.7821182608604431,0.16788173913955684,True,True,True,True,False
p03632,Description_Reason,0.3,0.6,0.44999999999999996,False,0.5952862501144409,0.14528625011444096,False,False,True,False,False
p03632,Description_Simple,0.1,0.9,0.5,True,0.7037738561630249,0.2037738561630249,True,True,True,True,False
p00007,Description_Fewshot,1.0,0.6,0.8,True,0.4650774598121643,0.33492254018783574,False,True,False,False,False
p00007,Description_Reason,1.0,0.9,0.95,True,0.45786115527153015,0.4921388447284698,False,True,False,False,False
p00007,Description_Simple,0.4,0.9,0.65,True,0.5915544033050537,0.05844559669494631,True,True,True,True,False
p02688,Description_Fewshot,1.0,0.2,0.6,True,0.49735867977142334,0.10264132022857664,False,True,False,False,False
p02688,Description_Reason,0.4,0.9,0.65,True,0.4268556237220764,0.2231443762779236,False,True,False,False,False
p02688,Description_Simple,1.0,0.6,0.8,True,0.46450066566467285,0.3354993343353272,False,True,False,False,False
p02953,Description_Fewshot,0.9,0.9,0.9,True,0.4955783486366272,0.4044216513633728,False,True,False,False,False
p02953,Description_Reason,0.6,0.9,0.75,True,0.48085153102874756,0.26914846897125244,False,True,False,False,False
p02953,Description_Simple,0.9,0.9,0.9,True,0.4682175815105438,0.4317824184894562,False,True,False,False,False
p02420,Description_Fewshot,0.9,0.9,0.9,True,0.47356897592544556,0.42643102407455447,False,True,False,False,False
p02420,Description_Reason,1.0,0.9,0.95,True,0.44830048084259033,0.5016995191574096,False,True,False,False,False
p02420,Description_Simple,0.4,0.9,0.65,True,0.4216915965080261,0.2283084034919739,False,True,False,False,False
p02677,Description_Fewshot,0.9,0.9,0.9,True,0.5698295831680298,0.33017041683197024,True,True,True,True,False
p02677,Description_Reason,0.4,0.6,0.5,True,0.5017542243003845,0.0017542243003845215,True,True,True,True,False
p02677,Description_Simple,0.4,0.9,0.65,True,0.6005167365074158,0.04948326349258425,True,True,True,True,False
p03087,Description_Fewshot,0.9,0.2,0.55,True,0.6715430617332458,0.1215430617332458,True,True,True,True,False
p03087,Description_Reason,1.0,0.2,0.6,True,0.6753480434417725,0.07534804344177248,True,True,True,True,False
p03087,Description_Simple,1.0,0.9,0.95,True,0.6169044971466064,0.3330955028533935,True,True,True,True,False
p03289,Description_Fewshot,1.0,0.9,0.95,True,0.6183831095695496,0.3316168904304504,True,True,True,True,False
p03289,Description_Reason,1.0,0.9,0.95,True,0.511192798614502,0.438807201385498,True,True,True,True,False
p03289,Description_Simple,0.9,0.9,0.9,True,0.57901930809021,0.32098069190979006,True,True,True,True,False
p03261,Description_Fewshot,1.0,0.9,0.95,True,0.6953524351119995,0.25464756488800044,True,True,True,True,False
p03261,Description_Reason,0.7,0.9,0.8,True,0.6525578498840332,0.14744215011596684,True,True,True,True,False
p03261,Description_Simple,0.9,0.8,0.8500000000000001,True,0.6646801233291626,0.1853198766708375,True,True,True,True,False
p03071,Description_Fewshot,0.9,0.9,0.9,True,0.5116878747940063,0.3883121252059937,True,True,True,True,False
p03071,Description_Reason,0.9,0.8,0.8500000000000001,True,0.5622266530990601,0.28777334690094003,True,True,True,True,False
p03071,Description_Simple,1.0,0.9,0.95,True,0.5889742374420166,0.36102576255798335,True,True,True,True,False
p02681,Description_Fewshot,0.7,0.9,0.8,True,0.5074716806411743,0.29252831935882573,True,True,True,True,False
p02681,Description_Reason,1.0,0.6,0.8,True,0.49586814641952515,0.3041318535804749,False,True,False,False,False
p02681,Description_Simple,0.9,0.9,0.9,True,0.41433462500572205,0.485665374994278,False,True,False,False,False
p02410,Description_Fewshot,0.9,0.6,0.75,True,0.7211498022079468,0.028850197792053223,True,True,True,True,False
p02410,Description_Reason,1.0,0.9,0.95,True,0.7293509244918823,0.22064907550811763,True,True,True,True,False
p02410,Description_Simple,1.0,0.9,0.95,True,0.6885544657707214,0.2614455342292785,True,True,True,True,False
p02268,Description_Fewshot,1.0,0.9,0.95,True,0.4686364531517029,0.4813635468482971,False,True,False,False,False
p02268,Description_Reason,0.4,0.6,0.5,True,0.3176794946193695,0.1823205053806305,False,True,False,False,False
p02268,Description_Simple,0.7,0.6,0.6499999999999999,True,0.5386916995048523,0.11130830049514762,True,True,True,True,False
p02773,Description_Fewshot,0.4,0.6,0.5,True,0.761279284954071,0.26127928495407104,True,True,True,True,False
p02773,Description_Reason,1.0,0.6,0.8,True,0.7099945545196533,0.09000544548034672,True,True,True,True,False
p02773,Description_Simple,0.6,0.8,0.7,True,0.6222701668739319,0.07772983312606807,True,True,True,True,False
p02412,Description_Fewshot,0.4,0.9,0.65,True,0.7334040999412537,0.08340409994125364,True,True,True,True,False
p02412,Description_Reason,1.0,0.9,0.95,True,0.6789317727088928,0.27106822729110713,True,True,True,True,False
p02412,Description_Simple,0.0,0.9,0.45,False,0.7705355882644653,0.3205355882644653,False,False,True,False,False
p03041,Description_Fewshot,1.0,0.2,0.6,True,0.5998095870018005,0.00019041299819944069,True,True,True,True,False
p03041,Description_Reason,0.0,0.9,0.45,False,0.5898401141166687,0.1398401141166687,False,False,True,False,False
p03041,Description_Simple,0.9,0.0,0.45,False,0.547285795211792,0.09728579521179198,False,False,True,False,False
p03107,Description_Fewshot,0.0,0.9,0.45,False,0.46466585993766785,0.014665859937667836,True,False,False,False,True
p03107,Description_Reason,1.0,0.9,0.95,True,0.4106884002685547,0.5393115997314453,False,True,False,False,False
p03107,Description_Simple,1.0,0.2,0.6,True,0.4413982331752777,0.15860176682472227,False,True,False,False,False
p02259,Description_Fewshot,1.0,0.9,0.95,True,0.6558696031570435,0.2941303968429565,True,True,True,True,False
p02259,Description_Reason,1.0,0.6,0.8,True,0.5865910053253174,0.21340899467468266,True,True,True,True,False
p02259,Description_Simple,0.9,0.9,0.9,True,0.7060382962226868,0.19396170377731325,True,True,True,True,False
p03352,Description_Fewshot,1.0,0.9,0.95,True,0.46360400319099426,0.4863959968090057,False,True,False,False,False
p03352,Description_Reason,0.6,0.9,0.75,True,0.5424349308013916,0.2075650691986084,True,True,True,True,False
p03352,Description_Simple,1.0,0.9,0.95,True,0.5918196439743042,0.35818035602569576,True,True,True,True,False
p02880,Description_Fewshot,0.4,0.6,0.5,True,0.6824395060539246,0.18243950605392456,True,True,True,True,False
p02880,Description_Reason,1.0,0.2,0.6,True,0.6931926608085632,0.09319266080856325,True,True,True,True,False
p02880,Description_Simple,0.0,0.2,0.1,False,0.7169328927993774,0.6169328927993775,False,False,True,False,False
p02408,Description_Fewshot,0.0,0.9,0.45,False,0.25881168246269226,0.19118831753730775,True,False,False,False,True
p02408,Description_Reason,1.0,0.9,0.95,True,0.24733704328536987,0.7026629567146301,False,True,False,False,False
p02408,Description_Simple,1.0,0.9,0.95,True,0.23486503958702087,0.7151349604129791,False,True,False,False,False
p02260,Description_Fewshot,1.0,0.9,0.95,True,0.7570791244506836,0.19292087554931636,True,True,True,True,False
p02260,Description_Reason,0.0,0.2,0.1,False,0.6990209817886353,0.5990209817886353,False,False,True,False,False
p02260,Description_Simple,1.0,0.9,0.95,True,0.7882915735244751,0.16170842647552486,True,True,True,True,False
p03076,Description_Fewshot,0.0,0.9,0.45,False,0.4644905626773834,0.014490562677383412,True,False,False,False,True
p03076,Description_Reason,0.4,0.9,0.65,True,0.6451646089553833,0.004835391044616721,True,True,True,True,False
p03076,Description_Simple,0.0,0.6,0.3,False,0.48646384477615356,0.18646384477615358,True,False,False,False,True
p03281,Description_Fewshot,0.4,0.2,0.30000000000000004,False,0.6808096170425415,0.38080961704254146,False,False,True,False,False
p03281,Description_Reason,0.6,0.8,0.7,True,0.6527894139289856,0.04721058607101436,True,True,True,True,False
p03281,Description_Simple,0.6,0.2,0.4,False,0.6960669159889221,0.2960669159889221,False,False,True,False,False
p02613,Description_Fewshot,0.4,0.6,0.5,True,0.4781147837638855,0.021885216236114502,False,True,False,False,False
p02613,Description_Reason,0.4,0.9,0.65,True,0.4023016691207886,0.24769833087921145,False,True,False,False,False
p02613,Description_Simple,0.0,0.6,0.3,False,0.47050386667251587,0.17050386667251588,True,False,False,False,True
p02639,Description_Fewshot,0.4,0.9,0.65,True,0.44245776534080505,0.20754223465919497,False,True,False,False,False
p02639,Description_Reason,0.0,0.8,0.4,False,0.4765053987503052,0.07650539875030515,True,False,False,False,True
p02639,Description_Simple,0.6,0.9,0.75,True,0.38548004627227783,0.36451995372772217,False,True,False,False,False
p02987,Description_Fewshot,1.0,0.9,0.95,True,0.705724835395813,0.24427516460418697,True,True,True,True,False
p02987,Description_Reason,1.0,0.9,0.95,True,0.6863752603530884,0.2636247396469116,True,True,True,True,False
p02987,Description_Simple,1.0,0.9,0.95,True,0.6354406476020813,0.31455935239791866,True,True,True,True,False
p03037,Description_Fewshot,1.0,0.9,0.95,True,0.3644726276397705,0.5855273723602294,False,True,False,False,False
p03037,Description_Reason,1.0,0.2,0.6,True,0.4154066741466522,0.18459332585334776,False,True,False,False,False
p03037,Description_Simple,0.9,0.8,0.8500000000000001,True,0.3638099730014801,0.48619002699852,False,True,False,False,False
p03370,Description_Fewshot,1.0,0.9,0.95,True,0.5980206727981567,0.3519793272018432,True,True,True,True,False
p03370,Description_Reason,1.0,0.9,0.95,True,0.426430881023407,0.523569118976593,False,True,False,False,False
p03370,Description_Simple,1.0,0.9,0.95,True,0.5474792718887329,0.40252072811126705,True,True,True,True,False
p03000,Description_Fewshot,0.4,0.8,0.6000000000000001,True,0.4332481622695923,0.1667518377304078,False,True,False,False,False
p03000,Description_Reason,1.0,0.6,0.8,True,0.4452258348464966,0.35477416515350346,False,True,False,False,False
p03000,Description_Simple,1.0,0.8,0.9,True,0.24426567554473877,0.6557343244552613,False,True,False,False,False
p02641,Description_Fewshot,0.6,0.9,0.75,True,0.582981288433075,0.16701871156692505,True,True,True,True,False
p02641,Description_Reason,0.0,0.2,0.1,False,0.6198593378067017,0.5198593378067017,False,False,True,False,False
p02641,Description_Simple,0.0,0.2,0.1,False,0.6031068563461304,0.5031068563461304,False,False,True,False,False
p02717,Description_Fewshot,0.0,0.0,0.0,False,0.5605549216270447,0.5605549216270447,False,False,True,False,False
p02717,Description_Reason,1.0,0.9,0.95,True,0.5104866027832031,0.43951339721679683,True,True,True,True,False
p02717,Description_Simple,0.9,0.9,0.9,True,0.4840591847896576,0.41594081521034243,False,True,False,False,False
p03456,Description_Fewshot,0.4,0.7,0.55,True,0.6563786864280701,0.10637868642807002,True,True,True,True,False
p03456,Description_Reason,1.0,0.6,0.8,True,0.6667731404304504,0.1332268595695496,True,True,True,True,False
p03456,Description_Simple,0.4,0.9,0.65,True,0.6836816072463989,0.033681607246398904,True,True,True,True,False
p02711,Description_Fewshot,0.4,0.2,0.30000000000000004,False,0.5446540117263794,0.24465401172637935,False,False,True,False,False
p02711,Description_Reason,1.0,0.0,0.5,True,0.432647168636322,0.06735283136367798,False,True,False,False,False
p02711,Description_Simple,0.0,0.9,0.45,False,0.608921229839325,0.15892122983932494,False,False,True,False,False
p03435,Description_Fewshot,0.4,0.9,0.65,True,0.4895741045475006,0.1604258954524994,False,True,False,False,False
p03435,Description_Reason,1.0,0.2,0.6,True,0.5324967503547668,0.06750324964523313,True,True,True,True,False
p03435,Description_Simple,1.0,0.9,0.95,True,0.47015154361724854,0.4798484563827514,False,True,False,False,False
p02576,Description_Fewshot,0.0,0.9,0.45,False,0.6277211308479309,0.1777211308479309,False,False,True,False,False
p02576,Description_Reason,0.9,0.2,0.55,True,0.6343057155609131,0.08430571556091304,True,True,True,True,False
p02576,Description_Simple,1.0,0.9,0.95,True,0.6321022510528564,0.3178977489471435,True,True,True,True,False
p02916,Description_Fewshot,0.6,0.6,0.6,True,0.5156362652778625,0.08436373472213743,True,True,True,True,False
p02916,Description_Reason,0.9,0.1,0.5,True,0.4435380697250366,0.05646193027496338,False,True,False,False,False
p02916,Description_Simple,1.0,0.9,0.95,True,0.6382073163986206,0.31179268360137935,True,True,True,True,False
p02713,Description_Fewshot,0.7,0.6,0.6499999999999999,True,0.7487822771072388,0.09878227710723886,True,True,True,True,False
p02713,Description_Reason,0.9,0.9,0.9,True,0.7110281586647034,0.18897184133529665,True,True,True,True,False
p02713,Description_Simple,0.7,0.9,0.8,True,0.7129888534545898,0.0870111465454102,True,True,True,True,False
p00006,Description_Fewshot,1.0,0.8,0.9,True,0.6854780316352844,0.2145219683647156,True,True,True,True,False
p00006,Description_Reason,0.4,0.9,0.65,True,0.6818491220474243,0.031849122047424294,True,True,True,True,False
p00006,Description_Simple,0.6,0.9,0.75,True,0.7292065620422363,0.020793437957763672,True,True,True,True,False
p02622,Description_Fewshot,0.6,0.8,0.7,True,0.3874242603778839,0.31257573962211604,False,True,False,False,False
p02622,Description_Reason,1.0,0.6,0.8,True,0.4035073220729828,0.39649267792701726,False,True,False,False,False
p02622,Description_Simple,0.9,0.9,0.9,True,0.4086609482765198,0.49133905172348025,False,True,False,False,False
p02400,Description_Fewshot,0.7,0.9,0.8,True,0.7604097127914429,0.03959028720855717,True,True,True,True,False
p02400,Description_Reason,1.0,0.9,0.95,True,0.7460778951644897,0.2039221048355102,True,True,True,True,False
p02400,Description_Simple,1.0,0.3,0.65,True,0.6878933906555176,0.037893390655517556,True,True,True,True,False
p02421,Description_Fewshot,1.0,0.9,0.95,True,0.6942769885063171,0.2557230114936828,True,True,True,True,False
p02421,Description_Reason,1.0,0.9,0.95,True,0.6874679923057556,0.26253200769424434,True,True,True,True,False
p02421,Description_Simple,1.0,0.9,0.95,True,0.6718255281448364,0.27817447185516353,True,True,True,True,False
p03474,Description_Fewshot,0.7,0.9,0.8,True,0.57280433177948,0.22719566822052006,True,True,True,True,False
