Sub_Directory,Description_Type,LLM_GPT4o_Score,LLM_Claude_Score,LLM_Average_Score,LLM_Consensus,ST_Similarity_Score,Score_Difference,Agreement,LLM_Success,ST_Success,Both_Success,Neither_Success
p03109,Description_Fewshot,0.6,0.6,0.6,True,0.5853526592254639,0.01464734077453611,True,True,True,True,False
p03109,Description_Reason,0.3,0.6,0.44999999999999996,False,0.5632911920547485,0.11329119205474858,False,False,True,False,False
p03109,Description_Simple,0.6,0.9,0.75,True,0.6282068490982056,0.12179315090179443,True,True,True,True,False
p02790,Description_Fewshot,0.3,0.3,0.3,False,0.552486777305603,0.25248677730560304,False,False,True,False,False
p02790,Description_Reason,0.9,0.9,0.9,True,0.5215429067611694,0.3784570932388306,True,True,True,True,False
p02790,Description_Simple,0.6,0.6,0.6,True,0.6117622256278992,0.011762225627899192,True,True,True,True,False
p02987,Description_Fewshot,0.6,0.2,0.4,False,0.7119300365447998,0.3119300365447998,False,False,True,False,False
p02987,Description_Reason,0.6,0.6,0.6,True,0.6625763773918152,0.06257637739181521,True,True,True,True,False
p02987,Description_Simple,0.6,0.9,0.75,True,0.762230634689331,0.012230634689331055,True,True,True,True,False
p03043,Description_Fewshot,0.6,0.5,0.55,True,0.4065181314945221,0.14348186850547795,False,True,False,False,False
p03043,Description_Reason,0.9,0.9,0.9,True,0.49480804800987244,0.4051919519901276,False,True,False,False,False
p03043,Description_Simple,0.0,0.6,0.3,False,0.4224326014518738,0.12243260145187379,True,False,False,False,True
p03220,Description_Fewshot,0.5,0.0,0.25,False,0.5611540079116821,0.31115400791168213,False,False,True,False,False
p03220,Description_Reason,0.9,0.9,0.9,True,0.47214069962501526,0.42785930037498476,False,True,False,False,False
p03220,Description_Simple,0.3,0.0,0.15,False,0.4610152840614319,0.31101528406143186,True,False,False,False,True
p03470,Description_Fewshot,0.0,0.2,0.1,False,0.7065904140472412,0.6065904140472412,False,False,True,False,False
p03470,Description_Reason,0.9,0.9,0.9,True,0.6837825179100037,0.21621748208999636,True,True,True,True,False
p03470,Description_Simple,0.9,0.9,0.9,True,0.7184889912605286,0.18151100873947146,True,True,True,True,False
p02694,Description_Fewshot,0.6,0.9,0.75,True,0.6046437621116638,0.14535623788833618,True,True,True,True,False
p02694,Description_Reason,0.7,0.7,0.7,True,0.6138350367546082,0.0861649632453918,True,True,True,True,False
p02694,Description_Simple,0.9,0.9,0.9,True,0.5537185668945312,0.34628143310546877,True,True,True,True,False
p02399,Description_Fewshot,0.6,0.6,0.6,True,0.8013111352920532,0.20131113529205324,True,True,True,True,False
p02399,Description_Reason,0.9,0.6,0.75,True,0.7657009959220886,0.015700995922088623,True,True,True,True,False
p02399,Description_Simple,0.8,0.6,0.7,True,0.7497797608375549,0.049779760837554976,True,True,True,True,False
p02264,Description_Fewshot,0.6,0.9,0.75,True,0.5757641792297363,0.17423582077026367,True,True,True,True,False
p02264,Description_Reason,0.9,0.8,0.8500000000000001,True,0.5975995063781738,0.25240049362182626,True,True,True,True,False
p02264,Description_Simple,0.8,0.9,0.8500000000000001,True,0.619450032711029,0.23054996728897104,True,True,True,True,False
p02706,Description_Fewshot,0.6,0.9,0.75,True,0.3670409321784973,0.3829590678215027,False,True,False,False,False
p02706,Description_Reason,0.9,0.9,0.9,True,0.35340744256973267,0.5465925574302674,False,True,False,False,False
p02706,Description_Simple,0.6,0.6,0.6,True,0.32216304540634155,0.2778369545936584,False,True,False,False,False
p03071,Description_Fewshot,0.9,0.9,0.9,True,0.5911500453948975,0.30884995460510256,True,True,True,True,False
p03071,Description_Reason,0.0,0.8,0.4,False,0.3819546401500702,0.018045359849929832,True,False,False,False,True
p03071,Description_Simple,0.9,0.0,0.45,False,0.37714385986328125,0.07285614013671876,True,False,False,False,True
p02553,Description_Fewshot,0.2,0.9,0.55,True,0.6639255285263062,0.11392552852630611,True,True,True,True,False
p02553,Description_Reason,0.8,0.6,0.7,True,0.6471165418624878,0.05288345813751216,True,True,True,True,False
p02553,Description_Simple,0.2,0.0,0.1,False,0.6759297847747803,0.5759297847747803,False,False,True,False,False
p00005,Description_Fewshot,0.9,0.9,0.9,True,0.8265736103057861,0.07342638969421389,True,True,True,True,False
p00005,Description_Reason,0.9,0.6,0.75,True,0.7901139855384827,0.040113985538482666,True,True,True,True,False
p00005,Description_Simple,0.9,0.2,0.55,True,0.8505541682243347,0.3005541682243347,True,True,True,True,False
p03998,Description_Fewshot,0.6,0.7,0.6499999999999999,True,0.5208327174186707,0.12916728258132926,True,True,True,True,False
p03998,Description_Reason,0.9,0.0,0.45,False,0.49923738837242126,0.049237388372421254,True,False,False,False,True
p03998,Description_Simple,0.6,0.6,0.6,True,0.5292258262634277,0.07077417373657224,True,True,True,True,False
p02675,Description_Fewshot,0.6,0.9,0.75,True,0.5643304586410522,0.18566954135894775,True,True,True,True,False
p02675,Description_Reason,0.6,0.9,0.75,True,0.48349758982658386,0.26650241017341614,False,True,False,False,False
p02675,Description_Simple,0.9,0.9,0.9,True,0.6634794473648071,0.2365205526351929,True,True,True,True,False
p03261,Description_Fewshot,0.6,0.6,0.6,True,0.6813957691192627,0.08139576911926272,True,True,True,True,False
p03261,Description_Reason,0.6,0.6,0.6,True,0.7081092000007629,0.10810920000076296,True,True,True,True,False
p03261,Description_Simple,0.9,0.9,0.9,True,0.6753737330436707,0.22462626695632937,True,True,True,True,False
p02402,Description_Fewshot,0.9,0.2,0.55,True,0.705146849155426,0.15514684915542598,True,True,True,True,False
p02402,Description_Reason,0.6,0.9,0.75,True,0.6948666572570801,0.05513334274291992,True,True,True,True,False
p02402,Description_Simple,0.2,0.2,0.2,False,0.6494393944740295,0.44943939447402953,False,False,True,False,False
p02777,Description_Fewshot,0.2,0.9,0.55,True,0.2170829176902771,0.33291708230972294,False,True,False,False,False
p02777,Description_Reason,0.9,0.0,0.45,False,0.4061383008956909,0.04386169910430909,True,False,False,False,True
p02777,Description_Simple,0.0,0.6,0.3,False,0.19874855875968933,0.10125144124031066,True,False,False,False,True
p02802,Description_Fewshot,0.9,0.9,0.9,True,0.4062131345272064,0.4937868654727936,False,True,False,False,False
p02802,Description_Reason,0.9,0.6,0.75,True,0.3549094796180725,0.3950905203819275,False,True,False,False,False
p02802,Description_Simple,0.9,0.6,0.75,True,0.3988276720046997,0.3511723279953003,False,True,False,False,False
p03835,Description_Fewshot,0.3,0.9,0.6,True,0.5113897323608398,0.08861026763916013,True,True,True,True,False
p03835,Description_Reason,0.6,0.8,0.7,True,0.48807790875434875,0.2119220912456512,False,True,False,False,False
p03835,Description_Simple,0.6,0.6,0.6,True,0.49327266216278076,0.10672733783721922,False,True,False,False,False
p02257,Description_Fewshot,0.6,0.6,0.6,True,0.7301539182662964,0.1301539182662964,True,True,True,True,False
p02257,Description_Reason,0.6,0.6,0.6,True,0.7650302052497864,0.1650302052497864,True,True,True,True,False
p02257,Description_Simple,0.9,0.9,0.9,True,0.705163836479187,0.194836163520813,True,True,True,True,False
p02754,Description_Fewshot,0.6,0.9,0.75,True,0.4594953954219818,0.2905046045780182,False,True,False,False,False
p02754,Description_Reason,0.9,0.9,0.9,True,0.24610158801078796,0.6538984119892121,False,True,False,False,False
p02754,Description_Simple,0.3,0.3,0.3,False,0.3911263644695282,0.09112636446952821,True,False,False,False,True
p03107,Description_Fewshot,0.9,0.6,0.75,True,0.42144984006881714,0.32855015993118286,False,True,False,False,False
p03107,Description_Reason,0.9,0.1,0.5,True,0.41144803166389465,0.08855196833610535,False,True,False,False,False
p03107,Description_Simple,0.1,0.1,0.1,False,0.4106495678424835,0.31064956784248354,True,False,False,False,True
p02819,Description_Fewshot,0.1,0.0,0.05,False,0.6034789681434631,0.5534789681434631,False,False,True,False,False
p02819,Description_Reason,0.0,0.9,0.45,False,0.6268613934516907,0.17686139345169066,False,False,True,False,False
p02819,Description_Simple,0.6,0.9,0.75,True,0.6180450320243835,0.13195496797561646,True,True,True,True,False
p02917,Description_Fewshot,0.9,0.9,0.9,True,0.6606329083442688,0.23936709165573122,True,True,True,True,False
p02917,Description_Reason,0.9,0.9,0.9,True,0.6034921407699585,0.2965078592300415,True,True,True,True,False
p02917,Description_Simple,0.9,0.9,0.9,True,0.6369446516036987,0.2630553483963013,True,True,True,True,False
p02729,Description_Fewshot,0.9,0.9,0.9,True,0.41665711998939514,0.4833428800106049,False,True,False,False,False
p02729,Description_Reason,0.9,0.9,0.9,True,0.5232671499252319,0.3767328500747681,True,True,True,True,False
p02729,Description_Simple,0.9,0.6,0.75,True,0.5585811138153076,0.19141888618469238,True,True,True,True,False
p02595,Description_Fewshot,0.9,0.9,0.9,True,0.7048882246017456,0.19511177539825442,True,True,True,True,False
p02595,Description_Reason,0.9,0.9,0.9,True,0.6548426151275635,0.24515738487243655,True,True,True,True,False
p02595,Description_Simple,0.8,0.9,0.8500000000000001,True,0.6599949598312378,0.1900050401687623,True,True,True,True,False
p03680,Description_Fewshot,0.9,0.9,0.9,True,0.3585665822029114,0.5414334177970886,False,True,False,False,False
p03680,Description_Reason,0.9,0.9,0.9,True,0.3431694805622101,0.5568305194377899,False,True,False,False,False
p03680,Description_Simple,0.6,0.8,0.7,True,0.5947028398513794,0.10529716014862056,True,True,True,True,False
p02578,Description_Fewshot,0.9,0.9,0.9,True,0.663249671459198,0.23675032854080202,True,True,True,True,False
p02578,Description_Reason,0.0,0.0,0.0,False,0.6082165837287903,0.6082165837287903,False,False,True,False,False
p02578,Description_Simple,0.2,0.9,0.55,True,0.7003145217895508,0.15031452178955074,True,True,True,True,False
p02711,Description_Fewshot,0.9,0.9,0.9,True,0.4864479899406433,0.4135520100593567,False,True,False,False,False
p02711,Description_Reason,0.9,0.9,0.9,True,0.45992565155029297,0.44007434844970705,False,True,False,False,False
p02711,Description_Simple,0.9,0.6,0.75,True,0.5939381122589111,0.15606188774108887,True,True,True,True,False
p02887,Description_Fewshot,0.2,0.2,0.2,False,0.6070892810821533,0.4070892810821533,False,False,True,False,False
p02887,Description_Reason,0.6,0.9,0.75,True,0.5618976354598999,0.1881023645401001,True,True,True,True,False
p02887,Description_Simple,0.9,0.1,0.5,True,0.5987966060638428,0.09879660606384277,True,True,True,True,False
p02831,Description_Fewshot,0.9,0.9,0.9,True,0.561286211013794,0.3387137889862061,True,True,True,True,False
p02831,Description_Reason,0.9,0.9,0.9,True,0.5710294842720032,0.32897051572799685,True,True,True,True,False
p02831,Description_Simple,0.9,0.9,0.9,True,0.5500713586807251,0.3499286413192749,True,True,True,True,False
p03435,Description_Fewshot,0.4,0.9,0.65,True,0.4390135705471039,0.21098642945289614,False,True,False,False,False
p03435,Description_Reason,0.2,0.3,0.25,False,0.5057972073554993,0.25579720735549927,False,False,True,False,False
p03435,Description_Simple,0.9,0.9,0.9,True,0.40829169750213623,0.4917083024978638,False,True,False,False,False
p03456,Description_Fewshot,0.9,0.3,0.6,True,0.7310193777084351,0.13101937770843508,True,True,True,True,False
p03456,Description_Reason,0.3,0.9,0.6,True,0.6567862033843994,0.056786203384399436,True,True,True,True,False
p03456,Description_Simple,0.9,0.6,0.75,True,0.6556317806243896,0.09436821937561035,True,True,True,True,False
p03147,Description_Fewshot,0.6,0.6,0.6,True,0.4909459352493286,0.10905406475067136,False,True,False,False,False
p03147,Description_Reason,0.9,0.8,0.8500000000000001,True,0.49099183082580566,0.3590081691741944,False,True,False,False,False
p03147,Description_Simple,0.9,0.9,0.9,True,0.5693372488021851,0.33066275119781496,True,True,True,True,False
p03106,Description_Fewshot,0.8,0.9,0.8500000000000001,True,0.6979307532310486,0.1520692467689515,True,True,True,True,False
p03106,Description_Reason,0.6,0.5,0.55,True,0.6226146817207336,0.0726146817207336,True,True,True,True,False
p03106,Description_Simple,0.2,0.2,0.2,False,0.6350820064544678,0.43508200645446776,False,False,True,False,False
p02639,Description_Fewshot,0.1,0.9,0.5,True,0.36257123947143555,0.13742876052856445,False,True,False,False,False
p02639,Description_Reason,0.6,0.6,0.6,True,0.4324314594268799,0.1675685405731201,False,True,False,False,False
p02639,Description_Simple,0.9,0.9,0.9,True,0.4379810690879822,0.46201893091201784,False,True,False,False,False
p02767,Description_Fewshot,0.2,0.2,0.2,False,0.3852425515651703,0.18524255156517028,True,False,False,False,True
p02767,Description_Reason,0.6,0.6,0.6,True,0.38166019320487976,0.21833980679512022,False,True,False,False,False
p02767,Description_Simple,0.6,0.9,0.75,True,0.36569714546203613,0.38430285453796387,False,True,False,False,False
p02921,Description_Fewshot,0.6,0.1,0.35,False,0.6409195065498352,0.2909195065498352,False,False,True,False,False
p02921,Description_Reason,0.9,0.6,0.75,True,0.45523107051849365,0.29476892948150635,False,True,False,False,False
p02921,Description_Simple,0.9,0.6,0.75,True,0.5782585740089417,0.17174142599105835,True,True,True,True,False
p02731,Description_Fewshot,0.9,0.9,0.9,True,0.49444282054901123,0.4055571794509888,False,True,False,False,False
p02731,Description_Reason,0.9,0.9,0.9,True,0.6229387521743774,0.2770612478256226,True,True,True,True,False
p02731,Description_Simple,0.9,0.9,0.9,True,0.5120704174041748,0.3879295825958252,True,True,True,True,False
p02700,Description_Fewshot,0.9,0.9,0.9,True,0.6855286955833435,0.21447130441665652,True,True,True,True,False
p02700,Description_Reason,0.1,0.1,0.1,False,0.6202149987220764,0.5202149987220764,False,False,True,False,False
p02700,Description_Simple,0.9,0.9,0.9,True,0.7517207860946655,0.1482792139053345,True,True,True,True,False
p03239,Description_Fewshot,0.3,0.0,0.15,False,0.3498970568180084,0.19989705681800843,True,False,False,False,True
p03239,Description_Reason,0.0,0.0,0.0,False,0.35599756240844727,0.35599756240844727,True,False,False,False,True
p03239,Description_Simple,0.0,0.2,0.1,False,0.3857375979423523,0.2857375979423523,True,False,False,False,True
p03282,Description_Fewshot,0.2,0.2,0.2,False,0.41964542865753174,0.21964542865753173,True,False,False,False,True
p03282,Description_Reason,0.2,0.7,0.44999999999999996,False,0.3744206428527832,0.07557935714721675,True,False,False,False,True
p03282,Description_Simple,0.0,0.2,0.1,False,0.3549439013004303,0.2549439013004303,True,False,False,False,True
p02783,Description_Fewshot,0.2,0.3,0.25,False,0.22198811173439026,0.02801188826560974,True,False,False,False,True
p02783,Description_Reason,0.4,0.1,0.25,False,0.14474768936634064,0.10525231063365936,True,False,False,False,True
p02783,Description_Simple,0.8,0.6,0.7,True,0.1795462816953659,0.520453718304634,False,True,False,False,False
p02989,Description_Fewshot,0.8,0.8,0.8,True,0.3955475986003876,0.40445240139961247,False,True,False,False,False
p02989,Description_Reason,0.6,0.0,0.3,False,0.4024280607700348,0.1024280607700348,True,False,False,False,True
p02989,Description_Simple,0.2,0.8,0.5,True,0.48569610714912415,0.014303892850875854,False,True,False,False,False
p02419,Description_Fewshot,0.4,0.6,0.5,True,0.7157456278800964,0.21574562788009644,True,True,True,True,False
p02419,Description_Reason,0.9,0.6,0.75,True,0.6854788661003113,0.06452113389968872,True,True,True,True,False
p02419,Description_Simple,0.8,0.4,0.6000000000000001,True,0.7142782807350159,0.11427828073501578,True,True,True,True,False
p02258,Description_Fewshot,0.9,0.9,0.9,True,0.6810788512229919,0.21892114877700808,True,True,True,True,False
p02258,Description_Reason,0.9,0.9,0.9,True,0.5901755094528198,0.3098244905471802,True,True,True,True,False
p02258,Description_Simple,0.9,0.9,0.9,True,0.4366137683391571,0.4633862316608429,False,True,False,False,False
p02995,Description_Fewshot,0.6,0.9,0.75,True,0.6202037930488586,0.12979620695114136,True,True,True,True,False
p02995,Description_Reason,0.9,0.9,0.9,True,0.5898669958114624,0.3101330041885376,True,True,True,True,False
p02995,Description_Simple,0.9,0.9,0.9,True,0.5769408941268921,0.32305910587310793,True,True,True,True,False
p03285,Description_Fewshot,0.9,0.6,0.75,True,0.45519834756851196,0.29480165243148804,False,True,False,False,False
p03285,Description_Reason,0.6,0.6,0.6,True,0.4559899866580963,0.14401001334190366,False,True,False,False,False
p03285,Description_Simple,0.0,0.6,0.3,False,0.47309166193008423,0.17309166193008424,True,False,False,False,True
p02899,Description_Fewshot,0.2,0.0,0.1,False,0.41359880566596985,0.31359880566596987,True,False,False,False,True
p02899,Description_Reason,0.6,0.2,0.4,False,0.39546769857406616,0.00453230142593386,True,False,False,False,True
p02899,Description_Simple,0.9,0.9,0.9,True,0.39094629883766174,0.5090537011623383,False,True,False,False,False
p02381,Description_Fewshot,0.9,0.9,0.9,True,0.7128927707672119,0.1871072292327881,True,True,True,True,False
p02381,Description_Reason,0.6,0.6,0.6,True,0.6107687950134277,0.010768795013427757,True,True,True,True,False
p02381,Description_Simple,0.9,0.9,0.9,True,0.6776424050331116,0.22235759496688845,True,True,True,True,False
p02922,Description_Fewshot,0.9,0.9,0.9,True,0.32536157965660095,0.5746384203433991,False,True,False,False,False
p02922,Description_Reason,0.6,0.9,0.75,True,0.4431565999984741,0.3068434000015259,False,True,False,False,False
p02922,Description_Simple,0.9,0.6,0.75,True,0.3939865827560425,0.3560134172439575,False,True,False,False,False
p02916,Description_Fewshot,0.8,0.9,0.8500000000000001,True,0.5694934129714966,0.2805065870285035,True,True,True,True,False
p02916,Description_Reason,0.9,0.8,0.8500000000000001,True,0.5046947598457336,0.34530524015426645,True,True,True,True,False
p02916,Description_Simple,0.6,0.9,0.75,True,0.4470302164554596,0.3029697835445404,False,True,False,False,False
p03370,Description_Fewshot,0.8,0.9,0.8500000000000001,True,0.5242320895195007,0.32576791048049936,True,True,True,True,False
p03370,Description_Reason,0.6,0.9,0.75,True,0.5299758911132812,0.22002410888671875,True,True,True,True,False
p03370,Description_Simple,0.9,0.9,0.9,True,0.44234660267829895,0.45765339732170107,False,True,False,False,False
p02945,Description_Fewshot,0.9,0.9,0.9,True,0.6877155303955078,0.2122844696044922,True,True,True,True,False
p02945,Description_Reason,0.9,0.6,0.75,True,0.7139748334884644,0.036025166511535645,True,True,True,True,False
p02945,Description_Simple,0.9,0.9,0.9,True,0.7074185609817505,0.19258143901824953,True,True,True,True,False
p04043,Description_Fewshot,0.9,0.6,0.75,True,0.4746645390987396,0.2753354609012604,False,True,False,False,False
p04043,Description_Reason,0.9,0.9,0.9,True,0.4097357988357544,0.4902642011642456,False,True,False,False,False
p04043,Description_Simple,0.6,0.6,0.6,True,0.46093040704727173,0.13906959295272825,False,True,False,False,False
p02396,Description_Fewshot,0.6,0.6,0.6,True,0.6045023202896118,0.004502320289611839,True,True,True,True,False
p02396,Description_Reason,0.9,0.9,0.9,True,0.5037766098976135,0.3962233901023865,True,True,True,True,False
p02396,Description_Simple,0.7,0.8,0.75,True,0.6023737788200378,0.14762622117996216,True,True,True,True,False
p02898,Description_Fewshot,0.8,0.9,0.8500000000000001,True,0.3948889374732971,0.45511106252670297,False,True,False,False,False
p02898,Description_Reason,0.9,0.9,0.9,True,0.4106571674346924,0.48934283256530764,False,True,False,False,False
p02898,Description_Simple,0.9,0.2,0.55,True,0.43458831310272217,0.11541168689727788,False,True,False,False,False
p02416,Description_Fewshot,0.9,0.9,0.9,True,0.7598596215248108,0.14014037847518923,True,True,True,True,False
p02416,Description_Reason,0.2,0.7,0.44999999999999996,False,0.7293822765350342,0.2793822765350342,False,False,True,False,False
p02416,Description_Simple,0.9,0.9,0.9,True,0.702459454536438,0.19754054546356203,True,True,True,True,False
p03289,Description_Fewshot,0.9,0.9,0.9,True,0.6028313636779785,0.2971686363220215,True,True,True,True,False
p03289,Description_Reason,0.9,0.9,0.9,True,0.5663748979568481,0.3336251020431519,True,True,True,True,False
p03289,Description_Simple,0.9,0.9,0.9,True,0.5908546447753906,0.3091453552246094,True,True,True,True,False
p00006,Description_Fewshot,0.9,0.9,0.9,True,0.7224295139312744,0.1775704860687256,True,True,True,True,False
p00006,Description_Reason,0.9,0.9,0.9,True,0.6976563930511475,0.20234360694885256,True,True,True,True,False
p00006,Description_Simple,0.9,0.9,0.9,True,0.6688172221183777,0.23118277788162234,True,True,True,True,False
p02971,Description_Fewshot,0.6,0.9,0.75,True,0.6650387048721313,0.08496129512786865,True,True,True,True,False
p02971,Description_Reason,0.3,0.9,0.6,True,0.609133780002594,0.009133780002594016,True,True,True,True,False
p02971,Description_Simple,0.9,0.6,0.75,True,0.6041037440299988,0.14589625597000122,True,True,True,True,False
p00002,Description_Fewshot,0.9,0.6,0.75,True,0.8020269870758057,0.052026987075805664,True,True,True,True,False
p00002,Description_Reason,0.6,0.9,0.75,True,0.7637990713119507,0.013799071311950684,True,True,True,True,False
p00002,Description_Simple,0.9,0.2,0.55,True,0.7105879783630371,0.16058797836303706,True,True,True,True,False
p02771,Description_Fewshot,0.6,0.6,0.6,True,0.5799434781074524,0.020056521892547585,True,True,True,True,False
p02771,Description_Reason,0.9,0.6,0.75,True,0.5780523419380188,0.1719476580619812,True,True,True,True,False
p02771,Description_Simple,0.6,0.9,0.75,True,0.6502308249473572,0.09976917505264282,True,True,True,True,False
p02658,Description_Fewshot,0.8,0.8,0.8,True,0.6781730651855469,0.12182693481445317,True,True,True,True,False
p02658,Description_Reason,0.6,0.6,0.6,True,0.5199778079986572,0.08002219200134275,True,True,True,True,False
p02658,Description_Simple,0.9,0.9,0.9,True,0.5706884264945984,0.32931157350540163,True,True,True,True,False
p03059,Description_Fewshot,0.2,0.9,0.55,True,0.3671508729457855,0.18284912705421452,False,True,False,False,False
p03059,Description_Reason,0.9,0.6,0.75,True,0.40322431921958923,0.34677568078041077,False,True,False,False,False
p03059,Description_Simple,0.9,0.2,0.55,True,0.441914439201355,0.10808556079864506,False,True,False,False,False
p03042,Description_Fewshot,0.9,0.9,0.9,True,0.6346468925476074,0.2653531074523926,True,True,True,True,False
p03042,Description_Reason,0.9,0.8,0.8500000000000001,True,0.5552927255630493,0.2947072744369508,True,True,True,True,False
p03042,Description_Simple,0.6,0.9,0.75,True,0.5536379218101501,0.19636207818984985,True,True,True,True,False
p02911,Description_Fewshot,0.9,0.6,0.75,True,0.7122397422790527,0.037760257720947266,True,True,True,True,False
p02911,Description_Reason,0.9,0.9,0.9,True,0.665332555770874,0.234667444229126,True,True,True,True,False
p02911,Description_Simple,0.6,0.2,0.4,False,0.7156063914299011,0.3156063914299011,False,False,True,False,False
p03854,Description_Fewshot,0.8,0.9,0.8500000000000001,True,0.4801373779773712,0.3698626220226289,False,True,False,False,False
p03854,Description_Reason,0.9,0.2,0.55,True,0.45903101563453674,0.0909689843654633,False,True,False,False,False
p03854,Description_Simple,0.2,0.0,0.1,False,0.46462926268577576,0.3646292626857758,True,False,False,False,True
p02659,Description_Fewshot,0.9,0.0,0.45,False,0.6076396107673645,0.1576396107673645,False,False,True,False,False
p02659,Description_Reason,0.0,0.6,0.3,False,0.620639443397522,0.320639443397522,False,False,True,False,False
p02659,Description_Simple,0.0,0.1,0.05,False,0.553424596786499,0.503424596786499,False,False,True,False,False
p02612,Description_Fewshot,0.9,0.9,0.9,True,0.392712265253067,0.507287734746933,False,True,False,False,False
p02612,Description_Reason,0.0,0.9,0.45,False,0.3420892357826233,0.10791076421737672,True,False,False,False,True
p02612,Description_Simple,0.0,0.9,0.45,False,0.48157399892807007,0.03157399892807006,True,False,False,False,True
