Sub_Directory,Description_Type,LLM_GPT4o_Score,LLM_Claude_Score,LLM_Average_Score,LLM_Consensus,ST_Similarity_Score,Score_Difference,Agreement,LLM_Success,ST_Success,Both_Success,Neither_Success
p03814,Description_Detailed,0.9,0.9,0.9,True,0.5492544174194336,0.35074558258056643,True,True,True,True,False
p03814,Description_Fewshot,0.9,0.9,0.9,True,0.6194157600402832,0.2805842399597168,True,True,True,True,False
p03814,Description_Reason,0.9,0.9,0.9,True,0.5428511500358582,0.35714884996414187,True,True,True,True,False
p03814,Description_Simple,0.2,0.9,0.55,True,0.497751921415329,0.052248078584671065,False,True,False,False,False
p03814,Description_Vague,0.9,0.9,0.9,True,0.526729166507721,0.3732708334922791,True,True,True,True,False
p02981,Description_Detailed,0.1,0.0,0.05,False,0.27430349588394165,0.22430349588394166,True,False,False,False,True
p02981,Description_Fewshot,0.1,0.7,0.39999999999999997,False,0.3487085998058319,0.05129140019416806,True,False,False,False,True
p02981,Description_Reason,0.7,0.9,0.8,True,0.21807076036930084,0.5819292396306992,False,True,False,False,False
p02981,Description_Simple,0.9,0.2,0.55,True,0.2378246933221817,0.31217530667781834,False,True,False,False,False
p02981,Description_Vague,0.9,0.1,0.5,True,0.2594272792339325,0.2405727207660675,False,True,False,False,False
p00003,Description_Detailed,0.6,0.9,0.75,True,0.6849225163459778,0.06507748365402222,True,True,True,True,False
p00003,Description_Fewshot,0.9,0.9,0.9,True,0.7860888242721558,0.11391117572784426,True,True,True,True,False
p00003,Description_Reason,0.9,0.9,0.9,True,0.6868628859519958,0.21313711404800417,True,True,True,True,False
p00003,Description_Simple,0.9,0.9,0.9,True,0.606292724609375,0.293707275390625,True,True,True,True,False
p00003,Description_Vague,0.9,0.6,0.75,True,0.7037848830223083,0.04621511697769165,True,True,True,True,False
p02879,Description_Detailed,0.9,0.9,0.9,True,0.30635932087898254,0.5936406791210175,False,True,False,False,False
p02879,Description_Fewshot,0.9,0.9,0.9,True,0.5507470369338989,0.3492529630661011,True,True,True,True,False
p02879,Description_Reason,0.1,0.7,0.39999999999999997,False,0.44471824169158936,0.04471824169158939,True,False,False,False,True
p02879,Description_Simple,0.6,0.9,0.75,True,0.28574785590171814,0.46425214409828186,False,True,False,False,False
p02879,Description_Vague,0.9,0.6,0.75,True,0.11254376173019409,0.6374562382698059,False,True,False,False,False
p02753,Description_Detailed,0.6,0.0,0.3,False,0.3598685562610626,0.05986855626106263,True,False,False,False,True
p02753,Description_Fewshot,0.9,0.2,0.55,True,0.14180567860603333,0.4081943213939667,False,True,False,False,False
p02753,Description_Reason,0.2,0.0,0.1,False,0.2944653630256653,0.19446536302566528,True,False,False,False,True
p02753,Description_Simple,0.0,0.2,0.1,False,0.2443239390850067,0.1443239390850067,True,False,False,False,True
p02753,Description_Vague,0.0,0.9,0.45,False,0.18447701632976532,0.2655229836702347,True,False,False,False,True
p02847,Description_Detailed,0.9,0.9,0.9,True,0.6404117345809937,0.25958826541900637,True,True,True,True,False
p02847,Description_Fewshot,0.9,0.9,0.9,True,0.602406919002533,0.29759308099746706,True,True,True,True,False
p02847,Description_Reason,0.9,0.9,0.9,True,0.616580605506897,0.28341939449310305,True,True,True,True,False
p02847,Description_Simple,0.9,0.9,0.9,True,0.574620246887207,0.325379753112793,True,True,True,True,False
p02847,Description_Vague,0.9,0.9,0.9,True,0.6154370903968811,0.2845629096031189,True,True,True,True,False
p02688,Description_Detailed,0.9,0.9,0.9,True,0.568214476108551,0.331785523891449,True,True,True,True,False
p02688,Description_Fewshot,0.9,0.3,0.6,True,0.44770628213882446,0.15229371786117551,False,True,False,False,False
p02688,Description_Reason,0.9,0.8,0.8500000000000001,True,0.5447817444801331,0.30521825551986703,True,True,True,True,False
p02688,Description_Simple,0.3,0.8,0.55,True,0.4170973002910614,0.13290269970893864,False,True,False,False,False
p02688,Description_Vague,0.9,0.9,0.9,True,0.2654366195201874,0.6345633804798126,False,True,False,False,False
p02699,Description_Detailed,0.8,0.3,0.55,True,0.6544591188430786,0.10445911884307857,True,True,True,True,False
p02699,Description_Fewshot,0.3,0.3,0.3,False,0.7233094573020935,0.4233094573020935,False,False,True,False,False
p02699,Description_Reason,0.3,0.9,0.6,True,0.7518698573112488,0.1518698573112488,True,True,True,True,False
p02699,Description_Simple,0.9,0.9,0.9,True,0.6751600503921509,0.22483994960784914,True,True,True,True,False
p02699,Description_Vague,0.9,0.9,0.9,True,0.646198034286499,0.253801965713501,True,True,True,True,False
p02713,Description_Detailed,0.9,0.9,0.9,True,0.6620227098464966,0.23797729015350344,True,True,True,True,False
p02713,Description_Fewshot,0.9,0.9,0.9,True,0.7637369632720947,0.1362630367279053,True,True,True,True,False
p02713,Description_Reason,0.9,0.8,0.8500000000000001,True,0.7641446590423584,0.08585534095764169,True,True,True,True,False
p02713,Description_Simple,0.8,0.9,0.8500000000000001,True,0.7479861974716187,0.10201380252838144,True,True,True,True,False
p02713,Description_Vague,0.9,0.9,0.9,True,0.7536823153495789,0.14631768465042116,True,True,True,True,False
p03455,Description_Detailed,0.8,0.9,0.8500000000000001,True,0.5488608479499817,0.3011391520500184,True,True,True,True,False
p03455,Description_Fewshot,0.9,0.9,0.9,True,0.7130300998687744,0.1869699001312256,True,True,True,True,False
p03455,Description_Reason,0.1,0.9,0.5,True,0.587909996509552,0.087909996509552,True,True,True,True,False
p03455,Description_Simple,0.2,0.9,0.55,True,0.6639930009841919,0.11399300098419185,True,True,True,True,False
p03455,Description_Vague,0.9,0.1,0.5,True,0.5495145320892334,0.0495145320892334,True,True,True,True,False
p03109,Description_Detailed,0.1,0.1,0.1,False,0.47070223093032837,0.3707022309303284,True,False,False,False,True
p03109,Description_Fewshot,0.9,0.2,0.55,True,0.5499615669250488,3.8433074951216284e-05,True,True,True,True,False
p03109,Description_Reason,0.0,0.2,0.1,False,0.5332502722740173,0.43325027227401736,False,False,True,False,False
p03109,Description_Simple,0.2,0.2,0.2,False,0.47022294998168945,0.27022294998168944,True,False,False,False,True
p03109,Description_Vague,0.9,0.9,0.9,True,0.5220437049865723,0.37795629501342776,True,True,True,True,False
p02790,Description_Detailed,0.9,0.9,0.9,True,0.6100848913192749,0.2899151086807251,True,True,True,True,False
p02790,Description_Fewshot,0.9,0.6,0.75,True,0.5740613341331482,0.1759386658668518,True,True,True,True,False
p02790,Description_Reason,0.6,0.6,0.6,True,0.382499635219574,0.217500364780426,False,True,False,False,False
p02790,Description_Simple,0.6,0.6,0.6,True,0.6076860427856445,0.0076860427856445535,True,True,True,True,False
p02790,Description_Vague,0.6,0.6,0.6,True,0.5737645626068115,0.026235437393188454,True,True,True,True,False
p02987,Description_Detailed,0.6,0.9,0.75,True,0.69973224401474,0.05026775598526001,True,True,True,True,False
p02987,Description_Fewshot,0.6,0.6,0.6,True,0.7206701636314392,0.12067016363143923,True,True,True,True,False
p02987,Description_Reason,0.6,0.6,0.6,True,0.6456556916236877,0.045655691623687766,True,True,True,True,False
p02987,Description_Simple,0.6,0.6,0.6,True,0.6877201795578003,0.08772017955780032,True,True,True,True,False
p02987,Description_Vague,0.9,0.9,0.9,True,0.6588286757469177,0.2411713242530823,True,True,True,True,False
p03043,Description_Detailed,0.9,0.0,0.45,False,0.3787221312522888,0.07127786874771119,True,False,False,False,True
p03043,Description_Fewshot,0.9,0.1,0.5,True,0.648810625076294,0.14881062507629395,True,True,True,True,False
p03043,Description_Reason,0.1,0.4,0.25,False,0.35137003660202026,0.10137003660202026,True,False,False,False,True
p03043,Description_Simple,0.0,0.9,0.45,False,0.5342340469360352,0.08423404693603515,False,False,True,False,False
p03043,Description_Vague,0.1,0.6,0.35,False,0.39414888620376587,0.04414888620376589,True,False,False,False,True
p03220,Description_Detailed,0.9,0.2,0.55,True,0.23839880526065826,0.3116011947393418,False,True,False,False,False
p03220,Description_Fewshot,0.2,0.9,0.55,True,0.4744880199432373,0.07551198005676274,False,True,False,False,False
p03220,Description_Reason,0.0,0.9,0.45,False,0.38979434967041016,0.060205650329589855,True,False,False,False,True
p03220,Description_Simple,0.9,0.0,0.45,False,0.5015543699264526,0.051554369926452626,False,False,True,False,False
p03220,Description_Vague,0.2,0.1,0.15000000000000002,False,0.373452365398407,0.22345236539840696,True,False,False,False,True
p03470,Description_Detailed,0.0,0.9,0.45,False,0.5805516839027405,0.13055168390274047,False,False,True,False,False
p03470,Description_Fewshot,0.1,0.6,0.35,False,0.701916515827179,0.351916515827179,False,False,True,False,False
p03470,Description_Reason,0.9,0.9,0.9,True,0.6446966528892517,0.2553033471107483,True,True,True,True,False
p03470,Description_Simple,0.9,0.9,0.9,True,0.7030465006828308,0.1969534993171692,True,True,True,True,False
p03470,Description_Vague,0.9,0.6,0.75,True,0.5440611839294434,0.20593881607055664,True,True,True,True,False
p02694,Description_Detailed,0.9,0.6,0.75,True,0.5375053286552429,0.21249467134475708,True,True,True,True,False
p02694,Description_Fewshot,0.6,0.6,0.6,True,0.5773707628250122,0.02262923717498777,True,True,True,True,False
p02694,Description_Reason,0.6,0.6,0.6,True,0.5962741374969482,0.0037258625030517356,True,True,True,True,False
p02694,Description_Simple,0.6,0.2,0.4,False,0.596878170967102,0.19687817096710203,False,False,True,False,False
p02694,Description_Vague,0.6,0.9,0.75,True,0.5245778560638428,0.22542214393615723,True,True,True,True,False
p02399,Description_Detailed,0.6,0.9,0.75,True,0.75343918800354,0.003439188003540039,True,True,True,True,False
p02399,Description_Fewshot,0.9,0.6,0.75,True,0.7077672481536865,0.04223275184631348,True,True,True,True,False
p02399,Description_Reason,0.9,0.9,0.9,True,0.7584026455879211,0.14159735441207888,True,True,True,True,False
p02399,Description_Simple,0.6,0.6,0.6,True,0.7147485017776489,0.11474850177764895,True,True,True,True,False
p02399,Description_Vague,0.6,0.9,0.75,True,0.663282573223114,0.08671742677688599,True,True,True,True,False
p02264,Description_Detailed,0.7,0.8,0.75,True,0.6122302412986755,0.13776975870132446,True,True,True,True,False
p02264,Description_Fewshot,0.6,0.6,0.6,True,0.5903244018554688,0.009675598144531228,True,True,True,True,False
p02264,Description_Reason,0.6,0.9,0.75,True,0.5826465487480164,0.16735345125198364,True,True,True,True,False
p02264,Description_Simple,0.8,0.6,0.7,True,0.6843006610870361,0.015699338912963823,True,True,True,True,False
p02264,Description_Vague,0.9,0.6,0.75,True,0.593532919883728,0.15646708011627197,True,True,True,True,False
p02706,Description_Detailed,0.6,0.9,0.75,True,0.17969560623168945,0.5703043937683105,False,True,False,False,False
p02706,Description_Fewshot,0.9,0.8,0.8500000000000001,True,0.4127427339553833,0.4372572660446168,False,True,False,False,False
p02706,Description_Reason,0.7,0.6,0.6499999999999999,True,0.33175745606422424,0.31824254393577567,False,True,False,False,False
p02706,Description_Simple,0.9,0.9,0.9,True,0.4384164810180664,0.4615835189819336,False,True,False,False,False
p02706,Description_Vague,0.9,0.9,0.9,True,0.1630908101797104,0.7369091898202896,False,True,False,False,False
p03071,Description_Detailed,0.9,0.7,0.8,True,0.5020825266838074,0.29791747331619267,True,True,True,True,False
p03071,Description_Fewshot,0.9,0.9,0.9,True,0.3263736367225647,0.5736263632774353,False,True,False,False,False
p03071,Description_Reason,0.9,0.9,0.9,True,0.5439189076423645,0.3560810923576355,True,True,True,True,False
p03071,Description_Simple,0.9,0.9,0.9,True,0.2588450610637665,0.6411549389362335,False,True,False,False,False
p03071,Description_Vague,0.1,0.1,0.1,False,0.2370818555355072,0.1370818555355072,True,False,False,False,True
p02553,Description_Detailed,0.9,0.9,0.9,True,0.6736758947372437,0.22632410526275637,True,True,True,True,False
p02553,Description_Fewshot,0.6,0.9,0.75,True,0.6931203007698059,0.05687969923019409,True,True,True,True,False
p02553,Description_Reason,0.6,0.6,0.6,True,0.6847562193870544,0.08475621938705447,True,True,True,True,False
p02553,Description_Simple,0.9,0.9,0.9,True,0.6522636413574219,0.24773635864257815,True,True,True,True,False
p02553,Description_Vague,0.9,0.4,0.65,True,0.6384943723678589,0.011505627632141135,True,True,True,True,False
p00005,Description_Detailed,0.9,0.9,0.9,True,0.7635104656219482,0.13648953437805178,True,True,True,True,False
p00005,Description_Fewshot,0.5,0.9,0.7,True,0.8619599342346191,0.16195993423461919,True,True,True,True,False
p00005,Description_Reason,0.3,0.5,0.4,False,0.7556098103523254,0.3556098103523254,False,False,True,False,False
p00005,Description_Simple,0.9,0.6,0.75,True,0.7613162398338318,0.011316239833831787,True,True,True,True,False
p00005,Description_Vague,0.9,0.9,0.9,True,0.7288618087768555,0.17113819122314455,True,True,True,True,False
p03998,Description_Detailed,0.2,0.0,0.1,False,0.4761936664581299,0.3761936664581299,True,False,False,False,True
p03998,Description_Fewshot,0.0,0.2,0.1,False,0.5408121347427368,0.44081213474273684,False,False,True,False,False
p03998,Description_Reason,0.6,0.1,0.35,False,0.5353202223777771,0.18532022237777712,False,False,True,False,False
p03998,Description_Simple,0.9,0.0,0.45,False,0.48899412155151367,0.03899412155151366,True,False,False,False,True
p03998,Description_Vague,0.6,0.9,0.75,True,0.46341171860694885,0.28658828139305115,False,True,False,False,False
p02675,Description_Detailed,0.9,0.9,0.9,True,0.4755498468875885,0.4244501531124115,False,True,False,False,False
p02675,Description_Fewshot,0.0,0.6,0.3,False,0.6388864517211914,0.3388864517211914,False,False,True,False,False
p02675,Description_Reason,0.9,0.9,0.9,True,0.5985456109046936,0.3014543890953064,True,True,True,True,False
p02675,Description_Simple,0.9,0.9,0.9,True,0.640764594078064,0.25923540592193606,True,True,True,True,False
p02675,Description_Vague,0.6,0.9,0.75,True,0.4779719114303589,0.2720280885696411,False,True,False,False,False
p03261,Description_Detailed,0.9,0.8,0.8500000000000001,True,0.6471704840660095,0.20282951593399057,True,True,True,True,False
p03261,Description_Fewshot,0.9,0.9,0.9,True,0.6966540813446045,0.20334591865539553,True,True,True,True,False
p03261,Description_Reason,0.9,0.8,0.8500000000000001,True,0.6406401991844177,0.20935980081558236,True,True,True,True,False
p03261,Description_Simple,0.9,0.6,0.75,True,0.645519495010376,0.10448050498962402,True,True,True,True,False
p03261,Description_Vague,0.8,0.9,0.8500000000000001,True,0.28836295008659363,0.5616370499134065,False,True,False,False,False
p02402,Description_Detailed,0.9,0.9,0.9,True,0.5502007603645325,0.34979923963546755,True,True,True,True,False
p02402,Description_Fewshot,1.0,0.9,0.95,True,0.6691756844520569,0.28082431554794307,True,True,True,True,False
p02402,Description_Reason,0.6,0.9,0.75,True,0.6630247831344604,0.08697521686553955,True,True,True,True,False
p02402,Description_Simple,0.9,1.0,0.95,True,0.6451453566551208,0.3048546433448791,True,True,True,True,False
p02402,Description_Vague,0.9,0.6,0.75,True,0.6168535947799683,0.13314640522003174,True,True,True,True,False
p02777,Description_Detailed,0.9,0.3,0.6,True,0.27201318740844727,0.3279868125915527,False,True,False,False,False
p02777,Description_Fewshot,0.6,0.9,0.75,True,0.32238295674324036,0.42761704325675964,False,True,False,False,False
p02777,Description_Reason,0.6,0.9,0.75,True,0.35895347595214844,0.39104652404785156,False,True,False,False,False
p02777,Description_Simple,0.2,0.2,0.2,False,0.3939947485923767,0.1939947485923767,True,False,False,False,True
p02777,Description_Vague,0.2,0.6,0.4,False,0.26497605443000793,0.1350239455699921,True,False,False,False,True
p02802,Description_Detailed,0.9,0.6,0.75,True,0.2815374433994293,0.4684625566005707,False,True,False,False,False
p02802,Description_Fewshot,0.2,0.0,0.1,False,0.4179932475090027,0.3179932475090027,True,False,False,False,True
p02802,Description_Reason,0.0,0.2,0.1,False,0.3028295040130615,0.20282950401306152,True,False,False,False,True
p02802,Description_Simple,0.1,0.2,0.15000000000000002,False,0.27799367904663086,0.12799367904663084,True,False,False,False,True
p02802,Description_Vague,0.0,0.0,0.0,False,0.19936442375183105,0.19936442375183105,True,False,False,False,True
p03835,Description_Detailed,0.9,0.9,0.9,True,0.47490519285202026,0.42509480714797976,False,True,False,False,False
p03835,Description_Fewshot,0.8,0.9,0.8500000000000001,True,0.556023895740509,0.29397610425949106,True,True,True,True,False
p03835,Description_Reason,0.6,0.6,0.6,True,0.46600860357284546,0.13399139642715452,False,True,False,False,False
p03835,Description_Simple,0.9,0.9,0.9,True,0.4604935348033905,0.4395064651966095,False,True,False,False,False
p03835,Description_Vague,0.9,0.6,0.75,True,0.46348074078559875,0.28651925921440125,False,True,False,False,False
p02257,Description_Detailed,0.9,0.9,0.9,True,0.7693657875061035,0.1306342124938965,True,True,True,True,False
p02257,Description_Fewshot,0.9,0.0,0.45,False,0.6792891025543213,0.22928910255432128,False,False,True,False,False
p02257,Description_Reason,0.6,0.9,0.75,True,0.8082903623580933,0.05829036235809326,True,True,True,True,False
p02257,Description_Simple,0.9,0.6,0.75,True,0.7928870916366577,0.042887091636657715,True,True,True,True,False
p02257,Description_Vague,0.6,0.9,0.75,True,0.7759859561920166,0.0259859561920166,True,True,True,True,False
p02754,Description_Detailed,0.0,0.9,0.45,False,0.20679102838039398,0.24320897161960603,True,False,False,False,True
p02754,Description_Fewshot,0.9,0.9,0.9,True,0.35783255100250244,0.5421674489974976,False,True,False,False,False
p02754,Description_Reason,0.4,0.2,0.30000000000000004,False,0.32827872037887573,0.028278720378875688,True,False,False,False,True
p02754,Description_Simple,0.2,0.6,0.4,False,0.32750204205513,0.07249795794487002,True,False,False,False,True
p02754,Description_Vague,0.9,0.9,0.9,True,0.035585660487413406,0.8644143395125866,False,True,False,False,False
p03107,Description_Detailed,0.1,0.0,0.05,False,0.28034767508506775,0.23034767508506776,True,False,False,False,True
p03107,Description_Fewshot,0.6,0.6,0.6,True,0.42445507645606995,0.17554492354393003,False,True,False,False,False
p03107,Description_Reason,0.1,0.0,0.05,False,0.3603324592113495,0.3103324592113495,True,False,False,False,True
p03107,Description_Simple,0.1,0.0,0.05,False,0.30963999032974243,0.25963999032974244,True,False,False,False,True
p03107,Description_Vague,0.0,0.0,0.0,False,0.3005591928958893,0.3005591928958893,True,False,False,False,True
p02819,Description_Detailed,0.9,0.1,0.5,True,0.528486430644989,0.028486430644989014,True,True,True,True,False
p02819,Description_Fewshot,0.9,0.1,0.5,True,0.5204551219940186,0.020455121994018555,True,True,True,True,False
p02819,Description_Reason,0.8,0.1,0.45,False,0.5735920071601868,0.12359200716018676,False,False,True,False,False
p02819,Description_Simple,0.0,0.8,0.4,False,0.5875288248062134,0.18752882480621336,False,False,True,False,False
p02819,Description_Vague,0.9,0.6,0.75,True,0.5804426670074463,0.1695573329925537,True,True,True,True,False
p02917,Description_Detailed,0.0,0.0,0.0,False,0.364366352558136,0.364366352558136,True,False,False,False,True
p02917,Description_Fewshot,0.6,0.9,0.75,True,0.6214420795440674,0.12855792045593262,True,True,True,True,False
p02917,Description_Reason,0.3,0.0,0.15,False,0.6176525950431824,0.46765259504318235,False,False,True,False,False
p02917,Description_Simple,0.0,0.1,0.05,False,0.505821168422699,0.455821168422699,False,False,True,False,False
p02917,Description_Vague,0.2,0.9,0.55,True,0.3485180139541626,0.20148198604583745,False,True,False,False,False
p02729,Description_Detailed,0.9,0.9,0.9,True,0.4720971882343292,0.4279028117656708,False,True,False,False,False
p02729,Description_Fewshot,0.9,0.9,0.9,True,0.4512098729610443,0.4487901270389557,False,True,False,False,False
p02729,Description_Reason,0.9,0.9,0.9,True,0.5442455410957336,0.3557544589042664,True,True,True,True,False
p02729,Description_Simple,0.0,0.9,0.45,False,0.3754819333553314,0.07451806664466859,True,False,False,False,True
p02729,Description_Vague,0.9,0.9,0.9,True,0.4597729742527008,0.4402270257472992,False,True,False,False,False
p02595,Description_Detailed,0.9,0.9,0.9,True,0.6454281806945801,0.25457181930541994,True,True,True,True,False
p02595,Description_Fewshot,0.9,0.0,0.45,False,0.5526025295257568,0.10260252952575682,False,False,True,False,False
p02595,Description_Reason,0.9,0.9,0.9,True,0.5765751600265503,0.32342483997344973,True,True,True,True,False
p02595,Description_Simple,0.9,0.9,0.9,True,0.6463652849197388,0.25363471508026125,True,True,True,True,False
p02595,Description_Vague,0.8,0.6,0.7,True,0.6178445816040039,0.08215541839599605,True,True,True,True,False
p03680,Description_Detailed,0.9,0.9,0.9,True,0.35300806164741516,0.5469919383525849,False,True,False,False,False
p03680,Description_Fewshot,0.3,0.2,0.25,False,0.3480894863605499,0.09808948636054993,True,False,False,False,True
p03680,Description_Reason,0.6,0.9,0.75,True,0.31674402952194214,0.43325597047805786,False,True,False,False,False
p03680,Description_Simple,0.9,0.9,0.9,True,0.3503946363925934,0.5496053636074066,False,True,False,False,False
p03680,Description_Vague,0.9,0.9,0.9,True,0.27115777134895325,0.6288422286510468,False,True,False,False,False
p02578,Description_Detailed,0.9,0.9,0.9,True,0.4830354154109955,0.41696458458900454,False,True,False,False,False
p02578,Description_Fewshot,0.1,0.2,0.15000000000000002,False,0.4837922751903534,0.33379227519035337,True,False,False,False,True
p02578,Description_Reason,0.9,0.9,0.9,True,0.5708372592926025,0.3291627407073975,True,True,True,True,False
p02578,Description_Simple,0.2,0.1,0.15000000000000002,False,0.538162887096405,0.388162887096405,False,False,True,False,False
p02578,Description_Vague,0.2,0.2,0.2,False,0.44836536049842834,0.24836536049842833,True,False,False,False,True
p02711,Description_Detailed,0.9,0.9,0.9,True,0.5188823342323303,0.3811176657676697,True,True,True,True,False
p02711,Description_Fewshot,0.9,0.1,0.5,True,0.6147482991218567,0.11474829912185669,True,True,True,True,False
p02711,Description_Reason,0.9,0.9,0.9,True,0.4729290008544922,0.42707099914550783,False,True,False,False,False
p02711,Description_Simple,0.1,0.9,0.5,True,0.454112708568573,0.045887291431427,False,True,False,False,False
p02711,Description_Vague,0.9,0.0,0.45,False,0.44333186745643616,0.006668132543563854,True,False,False,False,True
p02887,Description_Detailed,0.9,0.9,0.9,True,0.5973393321037292,0.3026606678962708,True,True,True,True,False
p02887,Description_Fewshot,0.6,0.9,0.75,True,0.6539323329925537,0.09606766700744629,True,True,True,True,False
p02887,Description_Reason,0.0,0.6,0.3,False,0.5652378797531128,0.2652378797531128,False,False,True,False,False
p02887,Description_Simple,0.9,0.8,0.8500000000000001,True,0.525566041469574,0.3244339585304261,True,True,True,True,False
p02887,Description_Vague,0.8,0.9,0.8500000000000001,True,0.5978895425796509,0.2521104574203492,True,True,True,True,False
p02831,Description_Detailed,0.6,0.9,0.75,True,0.4714813530445099,0.2785186469554901,False,True,False,False,False
p02831,Description_Fewshot,0.1,0.9,0.5,True,0.5914608240127563,0.09146082401275635,True,True,True,True,False
p02831,Description_Reason,0.8,0.6,0.7,True,0.5360994935035706,0.1639005064964294,True,True,True,True,False
p02831,Description_Simple,0.9,0.9,0.9,True,0.5550419092178345,0.34495809078216555,True,True,True,True,False
p02831,Description_Vague,0.9,0.9,0.9,True,0.5093462467193604,0.39065375328063967,True,True,True,True,False
p03435,Description_Detailed,0.9,0.6,0.75,True,0.34004494547843933,0.40995505452156067,False,True,False,False,False
p03435,Description_Fewshot,0.9,0.1,0.5,True,0.5427824854850769,0.042782485485076904,True,True,True,True,False
p03435,Description_Reason,0.4,0.2,0.30000000000000004,False,0.41087037324905396,0.11087037324905391,True,False,False,False,True
p03435,Description_Simple,0.9,0.9,0.9,True,0.4851217269897461,0.41487827301025393,False,True,False,False,False
p03435,Description_Vague,0.9,0.9,0.9,True,0.4155166447162628,0.4844833552837372,False,True,False,False,False
p03456,Description_Detailed,0.9,0.9,0.9,True,0.2294096052646637,0.6705903947353363,False,True,False,False,False
p03456,Description_Fewshot,0.9,0.9,0.9,True,0.6910536289215088,0.20894637107849123,True,True,True,True,False
p03456,Description_Reason,0.2,0.9,0.55,True,0.637410044670105,0.08741004467010494,True,True,True,True,False
p03456,Description_Simple,0.9,0.3,0.6,True,0.7577829957008362,0.1577829957008362,True,True,True,True,False
p03456,Description_Vague,0.9,0.9,0.9,True,0.521647036075592,0.378352963924408,True,True,True,True,False
p03147,Description_Detailed,0.8,0.9,0.8500000000000001,True,0.5109797716140747,0.3390202283859254,True,True,True,True,False
p03147,Description_Fewshot,0.9,0.0,0.45,False,0.4825257658958435,0.032525765895843495,True,False,False,False,True
p03147,Description_Reason,0.2,0.4,0.30000000000000004,False,0.39946576952934265,0.09946576952934261,True,False,False,False,True
p03147,Description_Simple,0.1,0.2,0.15000000000000002,False,0.5017980933189392,0.3517980933189392,False,False,True,False,False
p03147,Description_Vague,0.2,0.8,0.5,True,0.45502564311027527,0.04497435688972473,False,True,False,False,False
p03106,Description_Detailed,0.9,0.9,0.9,True,0.5339305400848389,0.36606945991516116,True,True,True,True,False
p03106,Description_Fewshot,0.2,0.9,0.55,True,0.6382548809051514,0.08825488090515132,True,True,True,True,False
p03106,Description_Reason,0.9,0.6,0.75,True,0.6383714079856873,0.11162859201431274,True,True,True,True,False
p03106,Description_Simple,0.6,0.9,0.75,True,0.615153968334198,0.134846031665802,True,True,True,True,False
p03106,Description_Vague,0.9,0.8,0.8500000000000001,True,0.5914650559425354,0.2585349440574647,True,True,True,True,False
p02639,Description_Detailed,0.9,0.9,0.9,True,0.3884478807449341,0.5115521192550659,False,True,False,False,False
p02639,Description_Fewshot,0.6,0.2,0.4,False,0.35384249687194824,0.04615750312805178,True,False,False,False,True
p02639,Description_Reason,0.9,0.6,0.75,True,0.4803161323070526,0.2696838676929474,False,True,False,False,False
p02639,Description_Simple,0.9,0.9,0.9,True,0.32100340723991394,0.5789965927600861,False,True,False,False,False
p02639,Description_Vague,0.6,0.9,0.75,True,0.1124623492360115,0.6375376507639885,False,True,False,False,False
