"problem_id","failure_type","pattern","original_with_comments_score","with_without_comments_score","without_var_renaming_score","without_dead_code_score","without_encryption_score","score_drop","example_1_label","example_1_text","example_2_label","example_2_text"
"p03474","Encryption_Failure","without_comments-encryption < 0.5 (after comments removed)",0.5,0.8,0.9,0.9,0.35,0.45000000000000007,"without_comments","Title: Hyphenated Number Format Validator  
Main Goal: Reads two integers A and B and a string S, then checks if S consists of exactly A digits, followed by a hyphen, followed by B digits. Prints “Yes” if the format is correct, otherwise prints “No.”","encryption","Title: Obfuscated String Pattern Validator with Encrypted Messages  
Main Goal: Decrypt two hidden messages at startup, then read integers A, B and a string S, verify that S[A] matches a target character and that both the A-prefix and the B-suffix of S contain only allowed characters. Finally, print one of the two decrypted messages based on whether both checks pass."
"p02420","Variable_Renaming_Failure","without_comments-variable_renaming < 0.5 (after comments removed)",0.45,0.7,0.35,0.7,0.5,0.35,"without_comments","Title: Sequential Card-Cut Shuffler

Main Goal:
This program reads an initial sequence of “cards” (represented as characters) and applies a series of cut (“rotate”) operations to it. Each cut is defined by an integer offset, and the code alternates between two arrays to perform the rotations without overwriting data. After all specified cuts, it outputs the final card order.","variable_renaming","Title: Cyclic String Rotation Processor

Main goal: Continuously read input strings (terminating on “–”), then for each string apply a user-specified number of left-cyclic rotations by successive shift values, and finally output the rotated result."
"p02958","Encryption_Failure","without_comments-encryption < 0.5 (after comments removed)",0.8,0.7,0.8,0.8,0.3,0.39999999999999997,"without_comments",":Title: Check Sortability with a Single Subarray Reversal  
Main goal: Determine whether an integer sequence can be made non-decreasing by reversing at most one contiguous segment. The code reads N and the array, finds up to two “descent” positions where p[i] > p[i+1], and then applies boundary checks for 0, 1, or 2 descents to decide if a single reversal suffices, outputting “YES” or “NO.”:","encryption","Title: Obfuscated Array Descent Analyzer

Main goal: This program reads an integer N and a sequence of N numbers, counts the “descents” (positions where an element is greater than its successor), and based on that count (zero, one, two, or more) and the relative positions of the descents, selects and prints one of several pre-defined messages. Those messages are stored in encrypted/obfuscated form in static arrays and decrypted at class initialization time using XOR-with-key, DES, and Blowfish routines."
"p02409","Encryption_Failure","without_comments-encryption < 0.5 (after comments removed)",0.6,0.7,0.8,0.75,0.25,0.44999999999999996,"without_comments","Title: Elevator Usage Log Aggregator

Main Goal: To read a series of usage records for four elevators—each record specifying elevator number, floor, time slot, and passenger count—and to accumulate and display a matrix of total passengers for each elevator by floor (3 floors) and time slot (10 slots).

Description: 
1. Reads an integer a indicating the number of records.
2. For each record, parses elevator ID (1–4), floor index (1–3), time slot index (1–10), and passenger count.
3. Validates indices and adds the passenger count into one of four 3×10 matrices (b1–b4), each matrix representing an elevator.
4. After processing all records, prints each elevator’s 3×10 grid of accumulated counts, separating elevators with a line of “####################”.","encryption","Title: Obfuscated Java Program for Aggregating and Printing 2D Tables

Main Goal:
This code reads an integer N and then N lines, each containing four numbers (table ID, row index, column index, value) separated by an obfuscated delimiter. It maintains four separate 3×10 integer matrices (b1 through b4). For each input line, it decrements the row and column indices by one, selects the proper matrix based on the table ID (1–4), and adds the given value to that cell. After processing all entries, it prints out the first three matrices row by row, using further obfuscated separator strings between them.

Key Functions:
• ll(): Builds an integer array of constants (dimensions, offsets, loop bounds) via bitwise tricks.  
• l(String, String): Base64-decodes its first argument then XOR-decrypts it with the second argument’s characters.  
• I(String, String): Base64-decodes its first argument then DES-decrypts it under an MD5-derived key from the second argument.  
• Il(): Uses l(…) and I(…) to populate a string array I[] with runtime‐decoded delimiters and separators.  
• main():  
  – Reads N.  
  – For each of N lines: splits on I[0], parses four integers, adjusts indices, and updates one of b1–b4.  
  – Iterates through tables 1 to 3, printing each 3×10 matrix with spaces and using I[1..3] as separators."
"p03059","Variable_Renaming_Failure","without_comments-variable_renaming < 0.5 (after comments removed)",0.25,0.8,0.45,0.6,0.7,0.35000000000000003,"without_comments","Title: Interval-Based Accumulation Calculator

Main goal: This program reads three integers—a (interval length), b (value per interval), and t (total time)—then counts how many a-length intervals fit within t (using a small float buffer), multiplies that count by b, and prints the resulting sum.","variable_renaming","Title: Fast Input and Stepwise Summation

Main goal: This code uses a custom FastScanner to read three integers a, b, and c. It then simulates stepping by adding a repeatedly (as floats) until the sum exceeds c + 0.5, adding b to a running total on each step. Finally, it prints the accumulated total."
"p02582","Encryption_Failure","without_comments-encryption < 0.5 (after comments removed)",0.8,0.8,0.8,0.5,0.25,0.55,"without_comments","Title: Counting 'R' Occurrences in a Three-Character String  
Main Goal: Read a three-letter input of 'R' and 'S' characters, count how many times 'R' appears (0–3), and print that count.","encryption","Title: Obfuscated Character‐Pattern Inspector

Main goal: This code reads a single word from standard input, then—using a set of very obfuscated constants—checks the characters at indices 8, 1, and 2 to see whether each is 'R' (ASCII 82) or 'Q' (ASCII 81). Depending on which combination of R’s and Q’s appears, it prints one of four integers (1, 2, 3, or 8)."
"p02392","Encryption_Failure","without_comments-encryption < 0.5 (after comments removed)",0.8,0.9,0.9,0.9,0.15000000000000002,0.75,"without_comments","Title: Three-Number Order Checker  
Main goal: Read three integers and output ""Yes"" if they form a strictly increasing sequence (a < b < c), otherwise output ""No"".","encryption","Title: Comparison-Based Message Printer with Encrypted Messages

Main Goal: This Java program reads three integers from standard input, compares them in nine possible ways (e.g., ab=c, a==b==c, etc.), and prints one of nine secret messages. The messages are stored in Base64‐encoded form and encrypted either via a simple XOR routine, DES, or Blowfish. At startup it initializes index constants (method IIl), decrypts all nine messages into a string array (method ll), and then the main method selects and prints the correct decrypted message based on the input comparison.

Key Functions:
- l(obj, key): Base64‐decode then XOR‐decrypts the string with the given key.  
- I(obj, key): DES‐decrypts the Base64‐decoded data using an MD5‐derived key.  
- Il(obj, key): Blowfish‐decrypts the Base64‐decoded data using an MD5‐derived key.  
- IIl(): Sets up integer constants used as array indices and cipher modes.  
- ll(): Calls the three decryption routines to populate the array of nine hidden messages.  
- main(): Reads inputs a, b, c, evaluates their relationships, and prints the corresponding decrypted message."
"p02621","Encryption_Failure","without_comments-encryption < 0.5 (after comments removed)",0.2,0.9,0.75,0.6,0.3,0.6000000000000001,"without_comments","Title: AtCoder Beginner Contest Solutions  
Main goal: Implements four methods to solve distinct AtCoder problems—calculating a + a² + a³, finding change mod 1000, counting submission verdicts, and enumerating black‐cell subsets on a grid—using simple input parsing and bit‐masking techniques.","encryption","Title: Obfuscated Java Solution Dispatcher for AtCoder ABC Problems

Main Goal: This code provides encrypted, de-obfuscated implementations of several AtCoder Beginner Contest tasks (ABC172_A, ABC173_A, ABC173_B stub, and ABC173_C), hiding all literals and constants behind runtime MD5/DES/Blowfish and XOR decryption routines. The `main` method invokes the ABC172_A solution, which reads an integer and outputs a + a² + a³. Other methods hold the logic for ABC173_A (modulo arithmetic), ABC173_C (bit-mask enumeration of black squares), and a failed ABC173_B stub, all protected by dynamic decryption of strings and integers."
"p02396","Encryption_Failure","without_comments-encryption < 0.5 (after comments removed)",0.25,0.8,0.8,0.8,0.3,0.5,"without_comments","Title: Case-Numbered Line Echoer
Main goal: Reads lines from standard input until a line equals ""0"", then outputs each entered line prefixed with “Case n:” where n is the line’s sequence number.","encryption","Title: Obfuscated Java Line‐Reader with Encrypted Sentinels

Main Goal:
This program uses DES+MD5 to decrypt two Base64‐encoded strings at startup, which it employs as end‐of‐input markers. It then reads lines from standard input until the first sentinel value appears, and afterward prints each of those lines prefixed by “Case n:” until it encounters the second sentinel.  

Key Functions:
• Il() – constructs an int array “l” holding index and mode constants via bitwise tricks.  
• I(String, String) – decrypts a Base64+DES payload using an MD5-derived key.  
• l() – populates the String array “I” by decrypting two hard‐coded constants.  
• main() – loops to read input lines, stops at I[0], then loops to print “Case i: ” until I[1]."
"p03315","Encryption_Failure","without_comments-encryption < 0.5 (after comments removed)",0.5,0.9,0.5,0.8,0.15000000000000002,0.75,"without_comments","Title: Four-Sign Score Calculator  
Main goal: Reads a 4-character string of '+' and '-' and outputs the sum treating '+' as +1 and '-' as –1.","encryption","Title: Obfuscated Command‐to‐Code Mapper

Main goal: This Java program hides a set of valid commands as encrypted Base64 strings (using DES, Blowfish and a simple XOR cipher with MD5‐derived keys). At startup it decrypts them into an array. In the main method it reads a line of user input, checks which of the decrypted commands it matches, and then prints out the corresponding integer code for that command."
"p02753","Encryption_Failure","without_comments-encryption < 0.5 (after comments removed)",0.3,0.8,0.6499999999999999,0.8,0.3,0.5,"without_comments","Title: Largest Empty-Rectangle Perimeter Calculation and Simple 3-Character Vote Check  
Main goal: The `kMarsh` function finds the maximum perimeter of an axis-aligned rectangle in a grid that contains no 'x' cells. The `main` method reads a three-character string of 'A' and 'B', and prints ""Yes"" if not all characters are identical, otherwise ""No"".","encryption","Title: Obfuscated Prefix Checker with Encrypted Responses

Main Goal: This Java program reads a single input string, tests whether its first three characters are all ‘I’ or all ‘J’, and then prints one of two secret messages. The code uses obfuscated integer constants and two decryption routines (an XOR-based method and a DES-based method) to hide the target characters (‘I’ and ‘J’) and the success/failure outputs."
"p02627","Encryption_Failure","without_comments-encryption < 0.5 (after comments removed)",0.9,0.9,0.95,0.7,0.1,0.8,"without_comments","This Java program reads a single character from input and checks if it’s an uppercase (A–Z) or lowercase (a–z) letter. If uppercase, it prints “A”; if lowercase, it prints “a”.","encryption","Title: String Obfuscation and Decryption Loader  
Main goal: Initialize an array of string constants by decrypting or de-obfuscating Base64-encoded data at runtime (using DES, Blowfish with MD5-derived keys, and simple XOR) to hide literal values in the compiled code."
"p02394","Encryption_Failure","without_comments-encryption < 0.5 (after comments removed)",0.5,0.8,0.5,0.6,0.4,0.4,"without_comments","Title: Checking Square Containment Within a Rectangle  
Main goal: Read integers a, b, c, d, e and determine whether the axis-aligned square of “radius” e centered at (c, d) lies entirely inside the rectangle with opposite corners at (0, 0) and (a, b). Prints ""Yes"" if it fits, otherwise ""No"".","encryption","Title: Obfuscated Quadrant Classifier

Main goal: This program first de-obfuscates its string literals using a mix of Blowfish, DES and simple XOR routines, then reads five integers (a, b, c, d, e) from standard input. It treats (0,0) to (a,b) as a bounding rectangle and (c,d) with margin e as a smaller rectangle, checks which of the four quadrants (NE, NW, SW, SE) the small rectangle lies completely within, prints the corresponding direction code, and if none of the four fits, prints a default message."
"p02801","Encryption_Failure","without_comments-encryption < 0.5 (after comments removed)",0.8,0.9,0.9,0.8,0.2,0.7,"without_comments","Title: Next Letter Printer  
Main Goal: Reads a single lowercase letter from standard input and outputs the following letter in the English alphabet (no output for ‘z’).","encryption","Title: Obfuscated String Decryption Loader  
Main Goal: This class hides a library of constant strings by storing them in encrypted or encoded form (Blowfish, DES and simple XOR) and Base64. On class initialization it (1) builds an index array of integer constants, (2) defines decryption methods for each cipher, and (3) decodes each encoded string into plaintext and stores them in a string array for later use. The actual main method throws an exception because this snippet only sets up the obfuscated data, not the runtime logic."
"p03469","Encryption_Failure","without_comments-encryption < 0.5 (after comments removed)",0.25,0.8,0.9,0.9,0.3,0.5,"without_comments","Title: Fast Buffered Input Scanner with Year Replacement
Main goal: This code defines a custom fast‐input reader (class hayami) to read tokens (strings, ints, longs, doubles) from standard input, then in main() it reads one string token, replaces every occurrence of ""2017"" with ""2018"", and prints the result.","encryption","Title: Obfuscated Fast-I/O Scanner and Encrypted String Replacement

Main Goal:
 This program defines an obfuscated “hayami” class that implements a fast token reader (methods to read next token, next integer, next long, next double) from System.in. In the Main class, it reads exactly one token from standard input, decrypts two Base64‐encoded strings via DES (using MD5 of fixed keys) to obtain a regex pattern and a replacement string, applies s.replaceAll(pattern, replacement), then prints the result.

Summary of Functions:
 1. hayami class
    - Maintains a 1024-byte buffer, reads from System.in.
    - Methods:
      • nextHayami()   – returns the next non-whitespace token as a String.
      • saorihayami()  – parses and returns the next long.
      • saori_hayami() – same but returns as int.
      • Hayamin()      – parses and returns the next double.
    - Internally skips non-printable bytes, handles signs and digits.
    - Implements Closeable to close the input.

 2. Main class
    - Statically builds two integer constants INF and MAX (unused here).
    - Decrypts two Base64 literals (“ruBC1dDmoJw=” and “hBsEeqSeRys=”) with DES/ECB/PKCS5Padding:
        • Key 1 = MD5(“RdohK”)[0..7], used to decrypt the first string → regex pattern.
        • Key 2 = MD5(“wnqAc”)[0..7], used to decrypt the second string → replacement text.
    - In main():
        • Instantiate hayami scanner, read one token s.
        • s = s.replaceAll(decryptedPattern, decryptedReplacement);
        • Print s and close the scanner.

In short, this is a heavily obfuscated template that reads one word, performs an encrypted-pattern search-and-replace on it, and prints the transformed result."
"p02777","Variable_Renaming_Failure","without_comments-variable_renaming < 0.5 (after comments removed)",0.25,0.8,0.3,0.6,0.3,0.5,"without_comments","Title: Two-Player Life Counter

Main goal: This Java program reads two distinct lowercase names (S, T), validates them along with two integer life counts (A, B between 1–10), then reads a chosen name U (either S or T). It decrements the corresponding player’s life by one and prints the updated scores “A B”.","variable_renaming","Title: Two-Player Grid Move Validator and Updater

Main goal: Read and validate two distinct lowercase player names (1–10 chars) and two positive integer coordinates (1–10). Then, given the name of the current player, output the updated position by decrementing X if it’s the first player’s turn or Y if it’s the second player’s turn."
"p02777","Encryption_Failure","without_comments-encryption < 0.5 (after comments removed)",0.25,0.8,0.3,0.6,0.3,0.5,"without_comments","Title: Two-Player Life Counter

Main goal: This Java program reads two distinct lowercase names (S, T), validates them along with two integer life counts (A, B between 1–10), then reads a chosen name U (either S or T). It decrements the corresponding player’s life by one and prints the updated scores “A B”.","encryption","Title: Secure Input Validator and Coordinate Adjuster

Main Goal: This code reads two distinct string identifiers (S and T), two integer parameters (A and B), and a chosen identifier U. It decrypts obfuscated validation rules and error messages at startup, enforces length and regex constraints on each input, ensures U matches one of the identifiers, and then outputs a pair of coordinates by decrementing either the first or second integer based on which identifier was selected."
"p03455","Encryption_Failure","without_comments-encryption < 0.5 (after comments removed)",0.5,0.9,0.9,0.9,0.3,0.6000000000000001,"without_comments","Title: Odd Pair Checker with Fast Input
Main Goal: This Java program uses a custom fast‐scanner (FS) to read two integers from standard input and prints ""Odd"" if both numbers are odd; otherwise it prints ""Even"".","encryption","Title: Obfuscated Blowfish-Encrypted Conditional Printer

Main Goal:
The code reads two integers from standard input, checks whether both are odd, and then prints one of two secret messages. The messages themselves are stored as Base64-encoded, Blowfish-encrypted strings and are only decrypted at runtime.

Key Components:
1. Static Initialization (ll and Il methods)
   - ll(): Builds three integer constants (2, 1, and 0) via string-length hacks and bitwise operations.
   - Il(): Allocates a string array of length 2 and fills its two slots by decrypting two hard-coded Base64 strings with Blowfish/MD5 keys.

2. Decryption Method (I)
   - Takes a Base64-encoded ciphertext and a key string.
   - Derives a 128-bit MD5 hash of the key.
   - Uses that hash as a Blowfish key to decrypt the ciphertext and returns the plaintext.

3. Main Logic
   - Reads two integers a and b via a custom fast scanner (class FS).
   - Tests if a % 2 == 1 and b % 2 == 1.
   - If both are odd, prints I[0]; otherwise prints I[1].

4. Fast Input Scanner (FS)
   - Implements buffered byte-level reading from System.in.
   - Provides nextInt(), nextLong(), and next() with manual skip-whitespace logic.
   - Uses its own obfuscated constants for buffer size and parsing.

Overall, this is an obfuscated template that hides two short messages in encrypted form and reveals exactly one of them based on a simple parity check."
"p02987","Encryption_Failure","without_comments-encryption < 0.5 (after comments removed)",0.6,0.8500000000000001,1.0,1.0,0.2,0.6500000000000001,"without_comments","Title: “Checking for Two Pairs of Identical Characters”

Main Goal:
This code reads a 4-character string and prints “Yes” if it can be split into exactly two pairs of identical characters (with the two characters in one pair different from those in the other), otherwise it prints “No”.


Checks whether a 4‐character input contains exactly two distinct characters, each appearing exactly twice; prints “Yes” if so, “No” otherwise.","encryption","Title: Obfuscated Conditional Message Decrypter  
Main goal: At startup it decrypts a list of hidden strings (using DES, Blowfish or XOR routines), then reads a 4-character input, examines various equality/inequality patterns among those four chars in a decision tree, and finally prints the corresponding decrypted message."
"p02401","Encryption_Failure","without_comments-encryption < 0.5 (after comments removed)",0.55,0.8,0.75,0.8,0.25,0.55,"without_comments","Title: Simple Command-Line Arithmetic Processor

Main Goal: Continuously read expressions of the form “a op b” from standard input (where a and b are integers between 0 and 20000), perform the specified operation (+, -, *, or integer division when b≠0), collect each valid result, stop processing when the operator is “?”, and finally print all computed results.","encryption","Title: Obfuscated Command‐Line Calculator

Main goal: This code implements a simple, obfuscated arithmetic processor. It first builds an array of operator strings (plus, minus, multiply, divide, separator, exit) by decoding/encrypting literals with XOR, Blowfish and DES. In main(), it reads lines of the form “ab”, splits them using the decoded separator, parses two integers and an operator, checks for valid range and exit condition, performs the requested operation (+, – , *, /) and collects the results. Finally, it prints each result in order."
"p02399","Encryption_Failure","without_comments-encryption < 0.5 (after comments removed)",0.6,0.8,0.8500000000000001,0.8500000000000001,0.4,0.4,"without_comments","Title: Integer Division, Remainder, and Floating-Point Output

Main Goal: This code reads two positive integers a and b (each between 1 and 10^9) from standard input, then computes and prints their integer quotient (a/b), remainder (a%b), and floating-point quotient ((double)a/b).","encryption","Title: Obfuscated Division Utility with Formatted Output

Main goal: This code hides a space‐delimiter and a printf format string via DES/MD5 obfuscation, then at runtime reads two integers a and b, validates they lie in [1,10^9], prints the integer quotient and remainder (“a/b a%b”), and finally prints the floating‐point quotient using the decrypted format string."
"p03324","Variable_Renaming_Failure","without_comments-variable_renaming < 0.5 (after comments removed)",0.2,0.75,0.25,0.25,0.2,0.5,"without_comments","Title: D-th Number with Exactly n Trailing Zero-Pairs

Main goal: Given integers n and d, the code computes the d-th positive integer that is divisible by 100^n but not by 100^(n+1)—in other words, it finds the d-th smallest number whose decimal representation ends with exactly n groups of two zeros.","variable_renaming","Title: Multiply by Powers of 100

Main goal: Read two integers N and M, compute 100^N, multiply it by M, and print the result.

Summary: This Java program uses a custom fast InputReader to read N (the exponent) and M (the multiplier) from standard input. It calculates 100^N by calling Math.pow, then (through a loop that effectively adds the 100^N block M times) computes M * 100^N, and outputs the final value. The howMany function, intended to count factors of 100, never alters the logic for N≥0, so the loop simply performs the multiplication."
"p03324","Dead_Code_Failure","without_comments-dead_code < 0.5 (after comments removed)",0.2,0.75,0.25,0.25,0.2,0.5,"without_comments","Title: D-th Number with Exactly n Trailing Zero-Pairs

Main goal: Given integers n and d, the code computes the d-th positive integer that is divisible by 100^n but not by 100^(n+1)—in other words, it finds the d-th smallest number whose decimal representation ends with exactly n groups of two zeros.","dead_code","Title: “Bonus Increment Calculator”

Main Goal:
Given two integers n and d, the code computes the value  
   ans = 100ⁿ × (d + ⌊d/100⌋)  
by simulating d additions of 100ⁿ and granting an extra 100ⁿ each time the running count of additions reaches a multiple of 100. It then prints that final total.

Key Components:
- temp = 100ⁿ, ans initialized to 0.
- Loop runs d times: each iteration adds temp; if the total becomes divisible by 100^(n+1) (i.e. howMany(ans) > n), it adds temp once more.
- howMany(x) counts how many times x is divisible by 100 (number of trailing “00” pairs).
- Oddly named boolean methods (ll, IIl, l) are simple comparisons.
- InputReader: custom fast reader for integers, longs, strings, etc."
