Sub_Directory,Description_Type,LLM_GPT4o_Score,LLM_Claude_Score,LLM_Average_Score,LLM_Consensus,ST_Similarity_Score,Score_Difference,Agreement,LLM_Success,ST_Success,Both_Success,Neither_Success
p02401,Description_Simple,0.6,0.0,0.3,False,0.5865539908409119,0.2865539908409119,False,False,True,False,False
p02959,Description_Simple,0.0,0.3,0.15,False,0.7181485891342163,0.5681485891342163,False,False,True,False,False
p02812,Description_Simple,0.6,0.6,0.6,True,0.17627935111522675,0.42372064888477323,False,True,False,False,False
p02399,Description_Simple,0.0,0.3,0.15,False,0.6457903385162354,0.49579033851623533,False,False,True,False,False
p02639,Description_Simple,0.0,0.5,0.25,False,0.3345962166786194,0.08459621667861938,True,False,False,False,True
p02415,Description_Simple,0.0,0.0,0.0,False,0.26442524790763855,0.26442524790763855,True,False,False,False,True
p02629,Description_Simple,0.4,0.0,0.2,False,0.4978632628917694,0.2978632628917694,True,False,False,False,True
p02836,Description_Simple,0.0,0.9,0.45,False,0.4506765604019165,0.0006765604019164928,True,False,False,False,True
p02421,Description_Simple,0.0,0.0,0.0,False,0.6694235801696777,0.6694235801696777,False,False,True,False,False
p04043,Description_Simple,0.4,0.8,0.6000000000000001,True,0.4311891198158264,0.16881088018417367,False,True,False,False,False
p02553,Description_Simple,0.4,0.6,0.5,True,0.6893908977508545,0.1893908977508545,True,True,True,True,False
p02659,Description_Simple,0.0,0.6,0.3,False,0.47508078813552856,0.17508078813552858,True,False,False,False,True
p02916,Description_Simple,0.3,0.9,0.6,True,0.43568849563598633,0.16431150436401365,False,True,False,False,False
p04044,Description_Simple,0.4,0.6,0.5,True,0.5730159282684326,0.07301592826843262,True,True,True,True,False
p02983,Description_Simple,0.6,0.2,0.4,False,0.5229918956756592,0.12299189567565916,False,False,True,False,False
p03457,Description_Simple,0.0,0.5,0.25,False,0.6626297235488892,0.41262972354888916,False,False,True,False,False
p02921,Description_Simple,0.7,0.1,0.39999999999999997,False,0.34472978115081787,0.055270218849182096,True,False,False,False,True
p03470,Description_Simple,0.0,0.9,0.45,False,0.5773502588272095,0.12735025882720946,False,False,True,False,False
p02407,Description_Simple,1.0,0.0,0.5,True,0.1136380136013031,0.3863619863986969,False,True,False,False,False
p02570,Description_Simple,0.0,0.6,0.3,False,0.062433503568172455,0.23756649643182753,True,False,False,False,True
p02958,Description_Simple,0.0,0.0,0.0,False,0.571678638458252,0.571678638458252,False,False,True,False,False
p02398,Description_Simple,0.0,0.2,0.1,False,0.34229689836502075,0.24229689836502075,True,False,False,False,True
p03075,Description_Simple,0.3,0.1,0.2,False,0.5490325689315796,0.3490325689315796,False,False,True,False,False
p02779,Description_Simple,0.4,0.0,0.2,False,0.442627489566803,0.24262748956680297,True,False,False,False,True
p03001,Description_Simple,0.0,0.0,0.0,False,0.33628469705581665,0.33628469705581665,True,False,False,False,True
p02396,Description_Simple,0.0,0.3,0.15,False,0.33109328150749207,0.18109328150749207,True,False,False,False,True
p00002,Description_Simple,0.0,0.0,0.0,False,0.39777424931526184,0.39777424931526184,True,False,False,False,True
p02675,Description_Simple,0.0,0.0,0.0,False,0.42153775691986084,0.42153775691986084,True,False,False,False,True
p00007,Description_Simple,0.0,0.2,0.1,False,0.44179025292396545,0.3417902529239655,True,False,False,False,True
p02256,Description_Simple,0.4,0.2,0.30000000000000004,False,0.8225048780441284,0.5225048780441284,False,False,True,False,False
p02418,Description_Simple,1.0,0.4,0.7,True,0.6385434865951538,0.06145651340484615,True,True,True,True,False
p02719,Description_Simple,0.0,0.2,0.1,False,0.6118016242980957,0.5118016242980957,False,False,True,False,False
p02784,Description_Simple,0.6,0.1,0.35,False,0.3319251239299774,0.01807487607002256,True,False,False,False,True
p03455,Description_Simple,0.0,0.9,0.45,False,0.5026358366012573,0.05263583660125731,False,False,True,False,False
p03041,Description_Simple,0.4,0.0,0.2,False,0.5071699619293213,0.3071699619293213,False,False,True,False,False
p02389,Description_Simple,0.7,0.0,0.35,False,0.3822628855705261,0.032262885570526145,True,False,False,False,True
p02971,Description_Simple,0.0,0.6,0.3,False,0.5463839769363403,0.24638397693634034,False,False,True,False,False
p02711,Description_Simple,0.0,0.8,0.4,False,0.27124688029289246,0.12875311970710757,True,False,False,False,True
p02981,Description_Simple,0.6,0.6,0.6,True,0.2335469275712967,0.3664530724287033,False,True,False,False,False
p03106,Description_Simple,0.0,0.0,0.0,False,0.22533880174160004,0.22533880174160004,True,False,False,False,True
p03434,Description_Simple,0.0,0.0,0.0,False,0.6038897037506104,0.6038897037506104,False,False,True,False,False
p02899,Description_Simple,1.0,0.9,0.95,True,0.2917044162750244,0.6582955837249755,False,True,False,False,False
p03632,Description_Simple,0.0,0.9,0.45,False,0.6743534207344055,0.2243534207344055,False,False,True,False,False
p02547,Description_Simple,0.0,0.0,0.0,False,0.289178729057312,0.289178729057312,True,False,False,False,True
p02819,Description_Simple,0.4,0.6,0.5,True,0.5754437446594238,0.07544374465942383,True,True,True,True,False
p02830,Description_Simple,1.0,0.2,0.6,True,0.5499809980392456,0.05001900196075437,True,True,True,True,False
p03043,Description_Simple,0.0,0.2,0.1,False,0.291953444480896,0.191953444480896,True,False,False,False,True
p02409,Description_Simple,1.0,0.9,0.95,True,0.5149181485176086,0.4350818514823913,True,True,True,True,False
p02725,Description_Simple,0.6,0.0,0.3,False,0.4807039499282837,0.1807039499282837,True,False,False,False,True
p03161,Description_Simple,0.0,0.1,0.05,False,0.5618123412132263,0.5118123412132263,False,False,True,False,False
p03352,Description_Simple,0.0,0.0,0.0,False,0.5559383630752563,0.5559383630752563,False,False,True,False,False
p03147,Description_Simple,0.1,0.2,0.15000000000000002,False,0.5709041357040405,0.4209041357040405,False,False,True,False,False
p03448,Description_Simple,0.0,0.2,0.1,False,0.3927539885044098,0.2927539885044098,True,False,False,False,True
p03086,Description_Simple,0.0,0.6,0.3,False,0.4727560877799988,0.1727560877799988,True,False,False,False,True
p00001,Description_Simple,1.0,0.5,0.75,True,0.7329927682876587,0.01700723171234131,True,True,True,True,False
p02818,Description_Simple,0.4,0.9,0.65,True,0.283253014087677,0.366746985912323,False,True,False,False,False
p03000,Description_Simple,0.1,0.2,0.15000000000000002,False,0.5880857706069946,0.4380857706069946,False,False,True,False,False
p02957,Description_Simple,0.0,0.0,0.0,False,0.30578312277793884,0.30578312277793884,True,False,False,False,True
p02640,Description_Simple,0.0,0.0,0.0,False,0.18123221397399902,0.18123221397399902,True,False,False,False,True
p02783,Description_Simple,0.9,0.2,0.55,True,0.3077080249786377,0.24229197502136235,False,True,False,False,False
p02699,Description_Simple,0.0,0.0,0.0,False,0.3045816421508789,0.3045816421508789,True,False,False,False,True
p03494,Description_Simple,1.0,0.9,0.95,True,0.4891110062599182,0.46088899374008174,False,True,False,False,False
p02777,Description_Simple,0.3,0.3,0.3,False,0.2726580798625946,0.027341920137405384,True,False,False,False,True
p02381,Description_Simple,0.4,0.1,0.25,False,0.5110024213790894,0.26100242137908936,False,False,True,False,False
p02847,Description_Simple,0.4,0.7,0.55,True,0.15889081358909607,0.391109186410904,False,True,False,False,False
p02988,Description_Simple,0.0,0.9,0.45,False,0.41093459725379944,0.03906540274620057,True,False,False,False,True
p03370,Description_Simple,0.0,0.0,0.0,False,0.4363245368003845,0.4363245368003845,True,False,False,False,True
p03680,Description_Simple,0.7,0.8,0.75,True,0.1060173362493515,0.6439826637506485,False,True,False,False,False
p02403,Description_Simple,0.0,0.6,0.3,False,0.5268009305000305,0.22680093050003053,False,False,True,False,False
p02700,Description_Simple,1.0,0.0,0.5,True,0.3666299283504486,0.1333700716495514,False,True,False,False,False
p02400,Description_Simple,1.0,0.0,0.5,True,0.6392343044281006,0.13923430442810059,True,True,True,True,False
p03775,Description_Simple,0.7,0.0,0.35,False,0.5832112431526184,0.23321124315261843,False,False,True,False,False
p02394,Description_Simple,0.0,0.0,0.0,False,0.31874191761016846,0.31874191761016846,True,False,False,False,True
p03378,Description_Simple,0.0,0.9,0.45,False,0.22624194622039795,0.22375805377960206,True,False,False,False,True
p03493,Description_Simple,0.0,0.9,0.45,False,0.408818781375885,0.041181218624115,True,False,False,False,True
p02935,Description_Simple,0.9,0.4,0.65,True,0.5864996910095215,0.06350030899047854,True,True,True,True,False
p02682,Description_Simple,0.4,0.0,0.2,False,0.3328152894973755,0.13281528949737548,True,False,False,False,True
p02694,Description_Simple,0.7,0.0,0.35,False,0.5795533657073975,0.22955336570739748,False,False,True,False,False
p02987,Description_Simple,0.0,0.0,0.0,False,0.3625168800354004,0.3625168800354004,True,False,False,False,True
p02773,Description_Simple,1.0,0.3,0.65,True,0.6838725805282593,0.033872580528259255,True,True,True,True,False
p02264,Description_Simple,1.0,0.3,0.65,True,0.6630562543869019,0.013056254386901833,True,True,True,True,False
p02835,Description_Simple,0.0,0.9,0.45,False,0.5653769969940186,0.11537699699401854,False,False,True,False,False
p02391,Description_Simple,0.7,0.9,0.8,True,0.4797292947769165,0.32027070522308354,False,True,False,False,False
p02730,Description_Simple,0.0,0.9,0.45,False,0.5143195390701294,0.06431953907012938,False,False,True,False,False
p03835,Description_Simple,0.0,0.1,0.05,False,0.4994758367538452,0.4494758367538452,True,False,False,False,True
p03146,Description_Simple,0.9,0.0,0.45,False,0.41066601872444153,0.03933398127555848,True,False,False,False,True
p03042,Description_Simple,0.4,0.6,0.5,True,0.2729880213737488,0.22701197862625122,False,True,False,False,False
p02829,Description_Simple,1.0,0.1,0.55,True,0.812572717666626,0.26257271766662593,True,True,True,True,False
p03242,Description_Simple,0.0,0.0,0.0,False,0.18080003559589386,0.18080003559589386,True,False,False,False,True
p03087,Description_Simple,1.0,0.9,0.95,True,0.46482449769973755,0.4851755023002624,False,True,False,False,False
p03037,Description_Simple,0.4,0.1,0.25,False,0.23399794101715088,0.01600205898284912,True,False,False,False,True
p02406,Description_Simple,0.0,0.9,0.45,False,0.3687210977077484,0.0812789022922516,True,False,False,False,True
p02388,Description_Simple,0.7,0.9,0.8,True,0.652656078338623,0.147343921661377,True,True,True,True,False
p02417,Description_Simple,0.0,0.0,0.0,False,0.2603248357772827,0.2603248357772827,True,False,False,False,True
p03126,Description_Simple,1.0,0.0,0.5,True,0.2354552000761032,0.2645447999238968,False,True,False,False,False
p03293,Description_Simple,0.3,0.5,0.4,False,0.6157969832420349,0.2157969832420349,False,False,True,False,False
p02922,Description_Simple,0.0,0.2,0.1,False,0.4393201172351837,0.33932011723518374,True,False,False,False,True
p03308,Description_Simple,0.4,0.9,0.65,True,0.5513334274291992,0.0986665725708008,True,True,True,True,False
p03315,Description_Simple,0.4,0.2,0.30000000000000004,False,0.26658037304878235,0.033419626951217696,True,False,False,False,True
p02848,Description_Simple,0.0,0.0,0.0,False,0.48559656739234924,0.48559656739234924,True,False,False,False,True
p02970,Description_Simple,1.0,0.9,0.95,True,0.46799159049987793,0.482008409500122,False,True,False,False,False
p02392,Description_Simple,1.0,0.9,0.95,True,0.25926440954208374,0.6907355904579162,False,True,False,False,False
p02676,Description_Simple,0.4,0.2,0.30000000000000004,False,0.5975572466850281,0.29755724668502803,False,False,True,False,False
p03107,Description_Simple,0.0,0.6,0.3,False,0.5725047588348389,0.2725047588348389,False,False,True,False,False
p02404,Description_Simple,0.7,0.0,0.35,False,0.47937464714050293,0.12937464714050295,True,False,False,False,True
p02613,Description_Simple,0.0,0.6,0.3,False,0.4543256163597107,0.1543256163597107,True,False,False,False,True
p03282,Description_Simple,1.0,0.9,0.95,True,0.43941378593444824,0.5105862140655517,False,True,False,False,False
p02255,Description_Simple,0.6,0.9,0.75,True,0.7181757092475891,0.03182429075241089,True,True,True,True,False
p02595,Description_Simple,1.0,0.2,0.6,True,0.6946265697479248,0.09462656974792483,True,True,True,True,False
p02911,Description_Simple,0.0,0.2,0.1,False,0.17626650631427765,0.07626650631427764,True,False,False,False,True
p02416,Description_Simple,0.0,0.0,0.0,False,0.5017849206924438,0.5017849206924438,False,False,True,False,False
p02880,Description_Simple,0.4,0.0,0.2,False,0.4265730679035187,0.22657306790351867,True,False,False,False,True
p02657,Description_Simple,0.4,0.6,0.5,True,0.637901246547699,0.13790124654769897,True,True,True,True,False
p02934,Description_Simple,0.4,0.3,0.35,False,0.2553151845932007,0.0946848154067993,True,False,False,False,True
p02693,Description_Simple,0.0,0.1,0.05,False,0.6147034168243408,0.5647034168243408,False,False,True,False,False
p02860,Description_Simple,0.0,0.0,0.0,False,0.3880020081996918,0.3880020081996918,True,False,False,False,True
p02268,Description_Simple,0.9,0.0,0.45,False,0.42780601978302,0.02219398021697999,True,False,False,False,True
p02412,Description_Simple,0.0,0.0,0.0,False,0.770681619644165,0.770681619644165,False,False,True,False,False
p02582,Description_Simple,0.6,0.6,0.6,True,0.3873436748981476,0.2126563251018524,False,True,False,False,False
p02717,Description_Simple,1.0,0.0,0.5,True,0.6548013091087341,0.15480130910873413,True,True,True,True,False
p02712,Description_Simple,0.0,0.9,0.45,False,0.398135244846344,0.05186475515365602,True,False,False,False,True
p02786,Description_Simple,0.0,0.0,0.0,False,0.44747409224510193,0.44747409224510193,True,False,False,False,True
p03012,Description_Simple,0.0,0.1,0.05,False,0.14549797773361206,0.09549797773361206,True,False,False,False,True
p02687,Description_Simple,0.0,0.0,0.0,False,0.2175290435552597,0.2175290435552597,True,False,False,False,True
p03261,Description_Simple,1.0,0.0,0.5,True,0.5823328495025635,0.08233284950256348,True,True,True,True,False
p02785,Description_Simple,0.4,0.9,0.65,True,0.34863823652267456,0.30136176347732546,False,True,False,False,False
p02881,Description_Simple,0.0,0.2,0.1,False,0.384867787361145,0.28486778736114504,True,False,False,False,True
p02754,Description_Simple,1.0,0.2,0.6,True,0.330415278673172,0.269584721326828,False,True,False,False,False
p02658,Description_Simple,0.0,0.1,0.05,False,0.5840103626251221,0.534010362625122,False,False,True,False,False
p02994,Description_Simple,0.4,0.2,0.30000000000000004,False,0.471627414226532,0.17162741422653194,True,False,False,False,True
p02576,Description_Simple,0.0,0.0,0.0,False,0.2490117996931076,0.2490117996931076,True,False,False,False,True
p02778,Description_Simple,0.0,0.9,0.45,False,0.4773496091365814,0.02734960913658141,True,False,False,False,True
p03449,Description_Simple,0.9,0.2,0.55,True,0.3802560567855835,0.16974394321441655,False,True,False,False,False
p03814,Description_Simple,1.0,0.9,0.95,True,0.5827629566192627,0.36723704338073726,True,True,True,True,False
p02879,Description_Simple,1.0,0.6,0.8,True,0.4832981526851654,0.31670184731483464,False,True,False,False,False
p02887,Description_Simple,1.0,0.9,0.95,True,0.6725552082061768,0.2774447917938232,True,True,True,True,False
p02989,Description_Simple,0.0,0.9,0.45,False,0.24280744791030884,0.20719255208969117,True,False,False,False,True
p03060,Description_Simple,1.0,0.0,0.5,True,0.29269516468048096,0.20730483531951904,False,True,False,False,False
p02414,Description_Simple,0.0,0.0,0.0,False,0.5265612006187439,0.5265612006187439,False,False,True,False,False
p03059,Description_Simple,1.0,0.8,0.9,True,0.21112245321273804,0.688877546787262,False,True,False,False,False
p02886,Description_Simple,0.7,0.6,0.6499999999999999,True,0.6754236221313477,0.025423622131347745,True,True,True,True,False
p02402,Description_Simple,1.0,0.6,0.8,True,0.46663257479667664,0.3333674252033234,False,True,False,False,False
p02982,Description_Simple,1.0,0.0,0.5,True,0.5778254270553589,0.07782542705535889,True,True,True,True,False
p02408,Description_Simple,0.0,0.9,0.45,False,0.31582850217819214,0.13417149782180787,True,False,False,False,True
p02923,Description_Simple,0.0,0.9,0.45,False,0.4040795564651489,0.045920443534851085,True,False,False,False,True
p02898,Description_Simple,0.4,0.2,0.30000000000000004,False,0.4048139452934265,0.10481394529342647,True,False,False,False,True
p02413,Description_Simple,0.0,0.9,0.45,False,0.7099159955978394,0.25991599559783934,False,False,True,False,False
p02910,Description_Simple,0.0,0.2,0.1,False,0.37609758973121643,0.27609758973121645,True,False,False,False,True
p02411,Description_Simple,0.4,0.1,0.25,False,0.28711479902267456,0.03711479902267456,True,False,False,False,True
p02952,Description_Simple,1.0,0.9,0.95,True,0.8375284671783447,0.11247153282165523,True,True,True,True,False
p03072,Description_Simple,0.4,0.3,0.35,False,0.33338454365730286,0.01661545634269712,True,False,False,False,True
p00003,Description_Simple,1.0,0.9,0.95,True,0.5914806723594666,0.3585193276405334,True,True,True,True,False
p02681,Description_Simple,1.0,0.9,0.95,True,0.373281866312027,0.576718133687973,False,True,False,False,False
p02260,Description_Simple,0.7,0.9,0.8,True,0.7376409769058228,0.06235902309417729,True,True,True,True,False
p02832,Description_Simple,0.0,0.6,0.3,False,0.3694867193698883,0.06948671936988832,True,False,False,False,True
p02688,Description_Simple,0.0,0.6,0.3,False,0.5735540390014648,0.27355403900146485,False,False,True,False,False
p02731,Description_Simple,0.7,0.0,0.35,False,0.4045518636703491,0.05455186367034914,True,False,False,False,True
p02410,Description_Simple,0.9,0.0,0.45,False,0.6383483409881592,0.18834834098815917,False,False,True,False,False
p02951,Description_Simple,1.0,0.0,0.5,True,0.37327468395233154,0.12672531604766846,False,True,False,False,False
p03136,Description_Simple,0.0,0.0,0.0,False,0.501417875289917,0.501417875289917,False,False,True,False,False
p03435,Description_Simple,0.4,0.9,0.65,True,0.23901204764842987,0.41098795235157015,False,True,False,False,False
p02766,Description_Simple,0.7,0.1,0.39999999999999997,False,0.5598530769348145,0.1598530769348145,False,False,True,False,False
p04012,Description_Simple,0.6,0.9,0.75,True,0.5641045570373535,0.18589544296264648,True,True,True,True,False
p02993,Description_Simple,0.0,0.1,0.05,False,0.5504248738288879,0.5004248738288879,False,False,True,False,False
p02701,Description_Simple,1.0,0.9,0.95,True,0.5890885591506958,0.36091144084930415,True,True,True,True,False
p03035,Description_Simple,1.0,0.9,0.95,True,0.2590331435203552,0.6909668564796447,False,True,False,False,False
p00006,Description_Simple,0.0,0.9,0.45,False,0.5793349146842957,0.12933491468429564,False,False,True,False,False
p03073,Description_Simple,0.3,0.9,0.6,True,0.12824571132659912,0.47175428867340086,False,True,False,False,False
p04030,Description_Simple,0.3,0.0,0.15,False,0.5906785130500793,0.4406785130500793,False,False,True,False,False
p02718,Description_Simple,0.4,0.2,0.30000000000000004,False,0.33666324615478516,0.03666324615478511,True,False,False,False,True
p03478,Description_Simple,1.0,0.9,0.95,True,0.7079667448997498,0.2420332551002502,True,True,True,True,False
