Sub_Directory,Description_Type,LLM_GPT4.5_Score,LLM_Claude_Score,LLM_Average_Score,LLM_Consensus,ST_Similarity_Score,Score_Difference,Agreement,LLM_Success,ST_Success,Both_Success,Neither_Success
p02945,Description_Fewshot,0.1,1.0,0.55,True,0.5109608173370361,0.03903918266296391,True,True,True,True,False
p02945,Description_Reason,1.0,0.1,0.55,True,0.6118682622909546,0.061868262290954545,True,True,True,True,False
p02945,Description_Simple,1.0,1.0,1.0,True,0.544809103012085,0.45519089698791504,True,True,True,True,False
p02417,Description_Fewshot,1.0,1.0,1.0,True,0.6722932457923889,0.3277067542076111,True,True,True,True,False
p02417,Description_Reason,1.0,1.0,1.0,True,0.6514406800270081,0.34855931997299194,True,True,True,True,False
p02417,Description_Simple,0.0,1.0,0.5,True,0.6622820496559143,0.1622820496559143,True,True,True,True,False
p03001,Description_Fewshot,0.1,1.0,0.55,True,0.5450422167778015,0.004957783222198531,True,True,True,True,False
p03001,Description_Reason,0.0,0.1,0.05,False,0.42723140120506287,0.3772314012050629,True,False,False,False,True
p03001,Description_Simple,1.0,1.0,1.0,True,0.44697093963623047,0.5530290603637695,False,True,False,False,False
p02577,Description_Fewshot,1.0,0.0,0.5,True,0.7796703577041626,0.2796703577041626,True,True,True,True,False
p02577,Description_Reason,1.0,0.0,0.5,True,0.6507128477096558,0.15071284770965576,True,True,True,True,False
p02577,Description_Simple,1.0,1.0,1.0,True,0.727459728717804,0.27254027128219604,True,True,True,True,False
p03285,Description_Fewshot,0.1,0.1,0.1,False,0.3790961802005768,0.2790961802005768,True,False,False,False,True
p03285,Description_Reason,0.1,0.1,0.1,False,0.34808552265167236,0.24808552265167236,True,False,False,False,True
p03285,Description_Simple,0.9,0.1,0.5,True,0.41882994771003723,0.08117005228996277,False,True,False,False,False
p02628,Description_Fewshot,0.1,0.9,0.5,True,0.6166609525680542,0.1166609525680542,True,True,True,True,False
p02628,Description_Reason,1.0,0.3,0.65,True,0.4901852011680603,0.15981479883193972,False,True,False,False,False
p02628,Description_Simple,0.1,0.1,0.1,False,0.3905317485332489,0.2905317485332489,True,False,False,False,True
p04043,Description_Fewshot,0.0,1.0,0.5,True,0.5296930074691772,0.029693007469177246,True,True,True,True,False
p04043,Description_Reason,0.1,0.1,0.1,False,0.44345206022262573,0.34345206022262575,True,False,False,False,True
p04043,Description_Simple,1.0,1.0,1.0,True,0.44114023447036743,0.5588597655296326,False,True,False,False,False
p02639,Description_Fewshot,0.1,0.1,0.1,False,0.28980037569999695,0.18980037569999694,True,False,False,False,True
p02639,Description_Reason,0.0,0.0,0.0,False,0.27242687344551086,0.27242687344551086,True,False,False,False,True
p02639,Description_Simple,0.0,0.0,0.0,False,0.31702932715415955,0.31702932715415955,True,False,False,False,True
p03037,Description_Fewshot,1.0,0.0,0.5,True,0.3459240198135376,0.1540759801864624,False,True,False,False,False
p03037,Description_Reason,0.0,1.0,0.5,True,0.3270670771598816,0.1729329228401184,False,True,False,False,False
p03037,Description_Simple,1.0,1.0,1.0,True,0.2942090630531311,0.7057909369468689,False,True,False,False,False
p02402,Description_Fewshot,1.0,1.0,1.0,True,0.18683698773384094,0.8131630122661591,False,True,False,False,False
p02402,Description_Reason,1.0,0.9,0.95,True,0.5910444259643555,0.3589555740356445,True,True,True,True,False
p02402,Description_Simple,0.9,0.0,0.45,False,0.6033461093902588,0.15334610939025878,False,False,True,False,False
p03457,Description_Fewshot,0.0,0.9,0.45,False,0.632817268371582,0.18281726837158202,False,False,True,False,False
p03457,Description_Reason,0.9,0.1,0.5,True,0.5887553095817566,0.08875530958175659,True,True,True,True,False
p03457,Description_Simple,0.0,1.0,0.5,True,0.6251673698425293,0.1251673698425293,True,True,True,True,False
p04030,Description_Fewshot,0.1,0.9,0.5,True,0.5104328393936157,0.010432839393615723,True,True,True,True,False
p04030,Description_Reason,0.9,0.0,0.45,False,0.5264765024185181,0.07647650241851806,False,False,True,False,False
p04030,Description_Simple,0.0,0.0,0.0,False,0.5089821815490723,0.5089821815490723,False,False,True,False,False
p02675,Description_Fewshot,0.1,0.0,0.05,False,0.5426915884017944,0.49269158840179444,False,False,True,False,False
p02675,Description_Reason,0.0,0.1,0.05,False,0.45724719762802124,0.40724719762802125,True,False,False,False,True
p02675,Description_Simple,0.0,0.0,0.0,False,0.55483478307724,0.55483478307724,False,False,True,False,False
p02717,Description_Fewshot,0.4,0.0,0.2,False,0.5019028782844543,0.30190287828445433,False,False,True,False,False
p02717,Description_Reason,0.0,0.4,0.2,False,0.3976391851902008,0.1976391851902008,True,False,False,False,True
p02717,Description_Simple,0.0,0.0,0.0,False,0.39039146900177,0.39039146900177,True,False,False,False,True
p02959,Description_Fewshot,0.4,0.1,0.25,False,0.23290535807609558,0.01709464192390442,True,False,False,False,True
p02959,Description_Reason,0.1,0.0,0.05,False,0.18114234507083893,0.13114234507083894,True,False,False,False,True
p02959,Description_Simple,0.9,0.9,0.9,True,0.11595465987920761,0.7840453401207924,False,True,False,False,False
p02629,Description_Fewshot,0.9,0.4,0.65,True,0.5506169199943542,0.09938308000564577,True,True,True,True,False
p02629,Description_Reason,0.0,0.1,0.05,False,0.5329247713088989,0.48292477130889894,False,False,True,False,False
p02629,Description_Simple,0.0,0.0,0.0,False,0.5288375020027161,0.5288375020027161,False,False,True,False,False
p00011,Description_Fewshot,0.0,0.0,0.0,False,0.34074562788009644,0.34074562788009644,True,False,False,False,True
p00011,Description_Reason,0.1,0.9,0.5,True,0.38107872009277344,0.11892127990722656,False,True,False,False,False
p00011,Description_Simple,0.0,0.0,0.0,False,0.47609254717826843,0.47609254717826843,True,False,False,False,True
p02772,Description_Fewshot,0.0,0.4,0.2,False,0.8292666673660278,0.6292666673660279,False,False,True,False,False
p02772,Description_Reason,0.1,0.0,0.05,False,0.7959320545196533,0.7459320545196533,False,False,True,False,False
p02772,Description_Simple,0.0,0.4,0.2,False,0.7934155464172363,0.5934155464172364,False,False,True,False,False
p02677,Description_Fewshot,0.4,0.7,0.55,True,0.5489621758460999,0.001037824153900191,True,True,True,True,False
p02677,Description_Reason,0.7,0.0,0.35,False,0.5597946047782898,0.20979460477828982,False,False,True,False,False
p02677,Description_Simple,0.4,0.1,0.25,False,0.5149663090705872,0.26496630907058716,False,False,True,False,False
p03220,Description_Fewshot,0.0,0.7,0.35,False,0.3032083511352539,0.04679164886474607,True,False,False,False,True
p03220,Description_Reason,0.7,1.0,0.85,True,0.38123494386672974,0.46876505613327024,False,True,False,False,False
p03220,Description_Simple,1.0,0.0,0.5,True,0.31886783242225647,0.18113216757774353,False,True,False,False,False
p02886,Description_Fewshot,0.0,0.7,0.35,False,0.10115314275026321,0.24884685724973676,True,False,False,False,True
p02886,Description_Reason,0.0,0.0,0.0,False,0.22303245961666107,0.22303245961666107,True,False,False,False,True
p02886,Description_Simple,0.4,0.0,0.2,False,0.2579440474510193,0.057944047451019276,True,False,False,False,True
p03059,Description_Fewshot,0.7,0.7,0.7,True,0.32665812969207764,0.3733418703079223,False,True,False,False,False
p03059,Description_Reason,0.7,0.4,0.55,True,0.354796439409256,0.19520356059074406,False,True,False,False,False
p03059,Description_Simple,0.0,0.4,0.2,False,0.33405396342277527,0.13405396342277526,True,False,False,False,True
p02622,Description_Fewshot,0.4,0.4,0.4,False,0.3334084749221802,0.06659152507781985,True,False,False,False,True
p02622,Description_Reason,0.9,0.4,0.65,True,0.3876166343688965,0.26238336563110354,False,True,False,False,False
p02622,Description_Simple,1.0,0.9,0.95,True,0.2946012616157532,0.6553987383842468,False,True,False,False,False
p02268,Description_Fewshot,0.4,0.7,0.55,True,0.3696976602077484,0.18030233979225163,False,True,False,False,False
p02268,Description_Reason,0.7,1.0,0.85,True,0.3422400951385498,0.5077599048614502,False,True,False,False,False
p02268,Description_Simple,0.4,0.0,0.2,False,0.46860238909721375,0.26860238909721373,True,False,False,False,True
p02263,Description_Fewshot,0.9,0.4,0.65,True,0.5605688095092773,0.08943119049072268,True,True,True,True,False
p02263,Description_Reason,0.0,0.9,0.45,False,0.5355265140533447,0.08552651405334472,False,False,True,False,False
p02263,Description_Simple,1.0,0.0,0.5,True,0.6020866632461548,0.10208666324615479,True,True,True,True,False
p02957,Description_Fewshot,1.0,0.9,0.95,True,0.5251226425170898,0.4248773574829101,True,True,True,True,False
p02957,Description_Reason,0.9,0.4,0.65,True,0.43521445989608765,0.21478554010391238,False,True,False,False,False
p02957,Description_Simple,0.9,0.0,0.45,False,0.5390642881393433,0.08906428813934325,False,False,True,False,False
p02687,Description_Fewshot,0.4,0.6,0.5,True,0.27764296531677246,0.22235703468322754,False,True,False,False,False
p02687,Description_Reason,0.4,0.9,0.65,True,0.21322475373744965,0.4367752462625504,False,True,False,False,False
p02687,Description_Simple,0.0,0.0,0.0,False,0.24461472034454346,0.24461472034454346,True,False,False,False,True
p02414,Description_Fewshot,0.9,1.0,0.95,True,0.6124316453933716,0.3375683546066284,True,True,True,True,False
p02414,Description_Reason,0.6,1.0,0.8,True,0.5835924744606018,0.21640752553939824,True,True,True,True,False
p02414,Description_Simple,0.0,1.0,0.5,True,0.5462380051612854,0.0462380051612854,True,True,True,True,False
p02830,Description_Fewshot,1.0,1.0,1.0,True,0.4527622163295746,0.5472377836704254,False,True,False,False,False
p02830,Description_Reason,1.0,1.0,1.0,True,0.4664686620235443,0.5335313379764557,False,True,False,False,False
p02830,Description_Simple,1.0,0.9,0.95,True,0.39377713203430176,0.5562228679656982,False,True,False,False,False
p02848,Description_Fewshot,0.1,0.1,0.1,False,0.6312956213951111,0.5312956213951111,False,False,True,False,False
p02848,Description_Reason,0.3,0.4,0.35,False,0.5439267158508301,0.1939267158508301,False,False,True,False,False
p02848,Description_Simple,1.0,1.0,1.0,True,0.6931271553039551,0.3068728446960449,True,True,True,True,False
p02705,Description_Fewshot,0.4,0.7,0.55,True,0.8322921395301819,0.28229213953018184,True,True,True,True,False
p02705,Description_Reason,0.4,0.3,0.35,False,0.7722326517105103,0.4222326517105103,False,False,True,False,False
p02705,Description_Simple,0.9,1.0,0.95,True,0.807913601398468,0.14208639860153194,True,True,True,True,False
p02983,Description_Fewshot,0.7,0.9,0.8,True,0.4731401801109314,0.32685981988906865,False,True,False,False,False
p02983,Description_Reason,1.0,0.4,0.7,True,0.3146216869354248,0.38537831306457515,False,True,False,False,False
p02983,Description_Simple,0.2,1.0,0.6,True,0.5677391886711121,0.03226081132888792,True,True,True,True,False
p02860,Description_Fewshot,1.0,0.1,0.55,True,0.40320026874542236,0.14679973125457768,False,True,False,False,False
p02860,Description_Reason,0.1,0.2,0.15000000000000002,False,0.33886945247650146,0.18886945247650144,True,False,False,False,True
p02860,Description_Simple,1.0,1.0,1.0,True,0.4045760929584503,0.5954239070415497,False,True,False,False,False
p03324,Description_Fewshot,0.3,0.3,0.3,False,0.4657285511493683,0.1657285511493683,True,False,False,False,True
p03324,Description_Reason,1.0,1.0,1.0,True,0.46758994460105896,0.532410055398941,False,True,False,False,False
p03324,Description_Simple,0.2,0.1,0.15000000000000002,False,0.39046162366867065,0.24046162366867063,True,False,False,False,True
p02767,Description_Fewshot,0.0,0.0,0.0,False,0.34143388271331787,0.34143388271331787,True,False,False,False,True
p02767,Description_Reason,0.4,0.4,0.4,False,0.3155774176120758,0.08442258238792422,True,False,False,False,True
p02767,Description_Simple,0.0,0.0,0.0,False,0.3058696389198303,0.3058696389198303,True,False,False,False,True
p02773,Description_Fewshot,0.0,0.0,0.0,False,0.587131679058075,0.587131679058075,False,False,True,False,False
p02773,Description_Reason,0.0,0.1,0.05,False,0.604988694190979,0.554988694190979,False,False,True,False,False
p02773,Description_Simple,0.1,0.4,0.25,False,0.5777251720428467,0.3277251720428467,False,False,True,False,False
p03416,Description_Fewshot,0.4,0.4,0.4,False,0.4195595979690552,0.019559597969055154,True,False,False,False,True
p03416,Description_Reason,0.4,0.0,0.2,False,0.39419490098953247,0.19419490098953246,True,False,False,False,True
p03416,Description_Simple,0.4,0.4,0.4,False,0.39685550332069397,0.0031444966793060525,True,False,False,False,True
p02847,Description_Fewshot,0.4,0.4,0.4,False,0.6832508444786072,0.28325084447860716,False,False,True,False,False
p02847,Description_Reason,0.1,0.1,0.1,False,0.5915763974189758,0.49157639741897585,False,False,True,False,False
p02847,Description_Simple,0.4,0.4,0.4,False,0.605038046836853,0.205038046836853,False,False,True,False,False
p02657,Description_Fewshot,0.3,0.4,0.35,False,0.5639874339103699,0.2139874339103699,False,False,True,False,False
p02657,Description_Reason,0.1,0.4,0.25,False,0.5413327813148499,0.29133278131484985,False,False,True,False,False
p02657,Description_Simple,0.4,0.1,0.25,False,0.47482043504714966,0.22482043504714966,True,False,False,False,True
p00002,Description_Fewshot,0.9,0.7,0.8,True,0.7569026350975037,0.04309736490249638,True,True,True,True,False
p00002,Description_Reason,0.7,0.0,0.35,False,0.7809645533561707,0.4309645533561707,False,False,True,False,False
p00002,Description_Simple,0.1,0.7,0.39999999999999997,False,0.7590612173080444,0.35906121730804447,False,False,True,False,False
p03146,Description_Fewshot,1.0,1.0,1.0,True,0.36926305294036865,0.6307369470596313,False,True,False,False,False
p03146,Description_Reason,0.0,0.9,0.45,False,0.3528476059436798,0.0971523940563202,True,False,False,False,True
p03146,Description_Simple,1.0,0.7,0.85,True,0.3837335705757141,0.46626642942428587,False,True,False,False,False
p02786,Description_Fewshot,0.7,1.0,0.85,True,0.05439573898911476,0.7956042610108852,False,True,False,False,False
p02786,Description_Reason,0.7,0.1,0.39999999999999997,False,0.24873816967010498,0.151261830329895,True,False,False,False,True
p02786,Description_Simple,0.3,0.0,0.15,False,0.20569270849227905,0.05569270849227906,True,False,False,False,True
p03720,Description_Fewshot,0.7,0.4,0.55,True,0.31489098072052,0.23510901927948002,False,True,False,False,False
p03720,Description_Reason,0.7,0.3,0.5,True,0.3469405472278595,0.1530594527721405,False,True,False,False,False
p03720,Description_Simple,0.0,0.7,0.35,False,0.2922790050506592,0.0577209949493408,True,False,False,False,True
p02987,Description_Fewshot,0.3,0.3,0.3,False,0.46265554428100586,0.16265554428100587,True,False,False,False,True
p02987,Description_Reason,0.4,0.3,0.35,False,0.4274996519088745,0.07749965190887453,True,False,False,False,True
p02987,Description_Simple,0.1,0.4,0.25,False,0.45367559790611267,0.20367559790611267,True,False,False,False,True
p02389,Description_Fewshot,0.0,0.3,0.15,False,0.4323481023311615,0.2823481023311615,True,False,False,False,True
p02389,Description_Reason,0.0,0.0,0.0,False,0.39445891976356506,0.39445891976356506,True,False,False,False,True
p02389,Description_Simple,0.0,0.0,0.0,False,0.4157053828239441,0.4157053828239441,True,False,False,False,True
p02724,Description_Fewshot,0.1,0.1,0.1,False,0.2236020416021347,0.1236020416021347,True,False,False,False,True
p02724,Description_Reason,0.4,0.0,0.2,False,0.17190149426460266,0.02809850573539735,True,False,False,False,True
p02724,Description_Simple,0.0,0.7,0.35,False,0.15961110591888428,0.1903888940811157,True,False,False,False,True
p02779,Description_Fewshot,0.7,0.3,0.5,True,0.5009698271751404,0.0009698271751403809,True,True,True,True,False
p02779,Description_Reason,0.3,0.4,0.35,False,0.41723430156707764,0.06723430156707766,True,False,False,False,True
p02779,Description_Simple,0.3,0.3,0.3,False,0.3984828591346741,0.09848285913467408,True,False,False,False,True
p02694,Description_Fewshot,0.3,0.3,0.3,False,0.4922805428504944,0.1922805428504944,True,False,False,False,True
p02694,Description_Reason,0.3,0.3,0.3,False,0.5700060725212097,0.27000607252120973,False,False,True,False,False
p02694,Description_Simple,0.0,0.0,0.0,False,0.5425890684127808,0.5425890684127808,False,False,True,False,False
p03352,Description_Fewshot,0.0,0.3,0.15,False,0.42125120759010315,0.2712512075901031,True,False,False,False,True
p03352,Description_Reason,0.3,0.3,0.3,False,0.45921680331230164,0.15921680331230165,True,False,False,False,True
p03352,Description_Simple,0.3,0.0,0.15,False,0.4652712643146515,0.31527126431465147,True,False,False,False,True
p03494,Description_Fewshot,0.3,0.1,0.2,False,0.5131756067276001,0.3131756067276001,False,False,True,False,False
p03494,Description_Reason,0.9,0.3,0.6,True,0.4024704396724701,0.19752956032752989,False,True,False,False,False
p03494,Description_Simple,0.4,0.0,0.2,False,0.5439802408218384,0.34398024082183837,False,False,True,False,False
p03281,Description_Fewshot,0.0,0.9,0.45,False,0.6256204843521118,0.1756204843521118,False,False,True,False,False
p03281,Description_Reason,0.4,0.4,0.4,False,0.3772791028022766,0.02272089719772341,True,False,False,False,True
p03281,Description_Simple,0.0,0.4,0.2,False,0.6559802293777466,0.45598022937774657,False,False,True,False,False
p02755,Description_Fewshot,0.0,0.0,0.0,False,0.4628216326236725,0.4628216326236725,True,False,False,False,True
p02755,Description_Reason,0.1,0.0,0.05,False,0.4269751310348511,0.3769751310348511,True,False,False,False,True
p02755,Description_Simple,0.0,1.0,0.5,True,0.4769306778907776,0.023069322109222412,False,True,False,False,False
p02627,Description_Fewshot,1.0,1.0,1.0,True,0.8337846398353577,0.16621536016464233,True,True,True,True,False
p02627,Description_Reason,0.0,0.0,0.0,False,0.8023483157157898,0.8023483157157898,False,False,True,False,False
p02627,Description_Simple,1.0,0.0,0.5,True,0.8737804889678955,0.3737804889678955,True,True,True,True,False
p02802,Description_Fewshot,0.0,1.0,0.5,True,0.17300717532634735,0.32699282467365265,False,True,False,False,False
p02802,Description_Reason,1.0,0.0,0.5,True,0.16642239689826965,0.33357760310173035,False,True,False,False,False
p02802,Description_Simple,0.0,0.0,0.0,False,0.17237772047519684,0.17237772047519684,True,False,False,False,True
p02688,Description_Fewshot,0.9,0.9,0.9,True,0.398679256439209,0.501320743560791,False,True,False,False,False
p02688,Description_Reason,0.9,0.0,0.45,False,0.4341392517089844,0.015860748291015636,True,False,False,False,True
p02688,Description_Simple,0.9,1.0,0.95,True,0.40778690576553345,0.5422130942344665,False,True,False,False,False
p02401,Description_Fewshot,0.3,0.3,0.3,False,0.37523120641708374,0.07523120641708375,True,False,False,False,True
p02401,Description_Reason,0.9,0.9,0.9,True,0.7053219676017761,0.1946780323982239,True,True,True,True,False
p02401,Description_Simple,1.0,0.9,0.95,True,0.6889446377754211,0.2610553622245788,True,True,True,True,False
p03109,Description_Fewshot,0.0,0.9,0.45,False,0.5521618127822876,0.10216181278228759,False,False,True,False,False
p03109,Description_Reason,0.7,0.7,0.7,True,0.5268844962120056,0.17311550378799434,True,True,True,True,False
p03109,Description_Simple,0.3,0.9,0.6,True,0.555954098701477,0.04404590129852293,True,True,True,True,False
p02264,Description_Fewshot,0.9,0.6,0.75,True,0.6378411054611206,0.1121588945388794,True,True,True,True,False
p02264,Description_Reason,0.4,0.4,0.4,False,0.6241793036460876,0.22417930364608762,False,False,True,False,False
p02264,Description_Simple,0.9,0.9,0.9,True,0.6508989334106445,0.2491010665893555,True,True,True,True,False
p02400,Description_Fewshot,0.7,0.3,0.5,True,0.7240579724311829,0.22405797243118286,True,True,True,True,False
p02400,Description_Reason,0.7,0.7,0.7,True,0.721426248550415,0.021426248550415083,True,True,True,True,False
p02400,Description_Simple,0.7,0.7,0.7,True,0.7364214658737183,0.036421465873718306,True,True,True,True,False
p02410,Description_Fewshot,0.9,0.1,0.5,True,0.7083086371421814,0.2083086371421814,True,True,True,True,False
p02410,Description_Reason,0.9,0.9,0.9,True,0.6473503112792969,0.25264968872070315,True,True,True,True,False
p02410,Description_Simple,0.9,0.9,0.9,True,0.6777717471122742,0.22222825288772585,True,True,True,True,False
p02707,Description_Fewshot,0.9,0.9,0.9,True,0.3961447477340698,0.5038552522659302,False,True,False,False,False
p02707,Description_Reason,0.1,0.9,0.5,True,0.22369739413261414,0.27630260586738586,False,True,False,False,False
p02707,Description_Simple,0.9,0.9,0.9,True,0.24115262925624847,0.6588473707437515,False,True,False,False,False
p02595,Description_Fewshot,0.9,0.0,0.45,False,0.5976794958114624,0.1476794958114624,False,False,True,False,False
p02595,Description_Reason,0.0,0.9,0.45,False,0.6246908903121948,0.1746908903121948,False,False,True,False,False
p02595,Description_Simple,0.3,0.4,0.35,False,0.6751382946968079,0.3251382946968079,False,False,True,False,False
p02397,Description_Fewshot,0.4,0.3,0.35,False,0.6123255491256714,0.2623255491256714,False,False,True,False,False
p02397,Description_Reason,0.1,0.9,0.5,True,0.6340216398239136,0.13402163982391357,True,True,True,True,False
p02397,Description_Simple,0.1,0.3,0.2,False,0.5449299216270447,0.34492992162704467,False,False,True,False,False
p02613,Description_Fewshot,0.4,0.1,0.25,False,0.5316771268844604,0.28167712688446045,False,False,True,False,False
p02613,Description_Reason,0.1,0.1,0.1,False,0.5019069910049438,0.40190699100494387,False,False,True,False,False
p02613,Description_Simple,0.9,0.4,0.65,True,0.5240313410758972,0.1259686589241028,True,True,True,True,False
p02411,Description_Fewshot,0.0,0.7,0.35,False,0.7010679841041565,0.3510679841041565,False,False,True,False,False
p02411,Description_Reason,0.7,0.0,0.35,False,0.7236059904098511,0.3736059904098511,False,False,True,False,False
p02411,Description_Simple,0.7,0.7,0.7,True,0.6795358657836914,0.02046413421630855,True,True,True,True,False
p02899,Description_Fewshot,0.7,0.0,0.35,False,0.43818479776382446,0.08818479776382449,True,False,False,False,True
p02899,Description_Reason,0.0,0.0,0.0,False,0.2651748061180115,0.2651748061180115,True,False,False,False,True
p02899,Description_Simple,0.0,0.7,0.35,False,0.32018259167671204,0.02981740832328794,True,False,False,False,True
p02391,Description_Fewshot,0.7,0.7,0.7,True,0.6858648061752319,0.014135193824768022,True,True,True,True,False
p02391,Description_Reason,0.7,0.7,0.7,True,0.7431963086128235,0.04319630861282353,True,True,True,True,False
p02391,Description_Simple,0.4,0.7,0.55,True,0.7138487100601196,0.16384871006011958,True,True,True,True,False
p04012,Description_Fewshot,0.4,0.7,0.55,True,0.6008732914924622,0.050873291492462114,True,True,True,True,False
p04012,Description_Reason,0.9,0.4,0.65,True,0.6181349754333496,0.03186502456665041,True,True,True,True,False
p04012,Description_Simple,0.7,0.9,0.8,True,0.6624742150306702,0.13752578496932988,True,True,True,True,False
p03041,Description_Fewshot,0.4,0.4,0.4,False,0.6551086902618408,0.2551086902618408,False,False,True,False,False
p03041,Description_Reason,1.0,1.0,1.0,True,0.5857692360877991,0.4142307639122009,True,True,True,True,False
p03041,Description_Simple,0.7,0.4,0.55,True,0.5958214998245239,0.04582149982452388,True,True,True,True,False
p03434,Description_Fewshot,0.0,0.0,0.0,False,0.674519419670105,0.674519419670105,False,False,True,False,False
p03434,Description_Reason,0.4,0.0,0.2,False,0.5864871740341187,0.38648717403411864,False,False,True,False,False
p03434,Description_Simple,0.4,0.4,0.4,False,0.734099268913269,0.334099268913269,False,False,True,False,False
p02783,Description_Fewshot,0.0,0.4,0.2,False,0.1279105693101883,0.07208943068981172,True,False,False,False,True
p02783,Description_Reason,1.0,0.0,0.5,True,0.05976356565952301,0.440236434340477,False,True,False,False,False
p02783,Description_Simple,0.0,1.0,0.5,True,0.09458610415458679,0.4054138958454132,False,True,False,False,False
p02407,Description_Fewshot,1.0,1.0,1.0,True,0.5368969440460205,0.4631030559539795,True,True,True,True,False
p02407,Description_Reason,1.0,1.0,1.0,True,0.5209896564483643,0.47901034355163574,True,True,True,True,False
p02407,Description_Simple,1.0,1.0,1.0,True,0.5343425869941711,0.46565741300582886,True,True,True,True,False
p03470,Description_Fewshot,0.1,1.0,0.55,True,0.3668562173843384,0.18314378261566167,False,True,False,False,False
p03470,Description_Reason,1.0,1.0,1.0,True,0.46340975165367126,0.5365902483463287,False,True,False,False,False
p03470,Description_Simple,1.0,1.0,1.0,True,0.3883461654186249,0.6116538345813751,False,True,False,False,False
p02259,Description_Fewshot,1.0,0.1,0.55,True,0.6123506426811218,0.06235064268112178,True,True,True,True,False
p02259,Description_Reason,1.0,1.0,1.0,True,0.5320706963539124,0.46792930364608765,True,True,True,True,False
p02259,Description_Simple,1.0,1.0,1.0,True,0.5498708486557007,0.4501291513442993,True,True,True,True,False
p02909,Description_Fewshot,0.7,0.7,0.7,True,0.2855415642261505,0.41445843577384944,False,True,False,False,False
p02909,Description_Reason,0.4,0.4,0.4,False,0.2623474597930908,0.1376525402069092,True,False,False,False,True
