Sub_Directory,Description_Type,LLM_GPT4.5_Score,LLM_Claude_Score,LLM_Average_Score,LLM_Consensus,ST_Similarity_Score,Score_Difference,Agreement,LLM_Success,ST_Success,Both_Success,Neither_Success
p03000,Description_Fewshot,0.0,0.0,0.0,False,0.080867700278759,0.080867700278759,True,False,False,False,True
p03000,Description_Reason,0.0,1.0,0.5,True,0.0610143318772316,0.4389856681227684,False,True,False,False,False
p03000,Description_Simple,0.0,0.0,0.0,False,0.14007826149463654,0.14007826149463654,True,False,False,False,True
p03000,Description_Vague,0.0,0.0,0.0,False,0.3439207673072815,0.3439207673072815,True,False,False,False,True
p03471,Description_Detailed,0.1,0.0,0.05,False,0.16277533769607544,0.11277533769607544,True,False,False,False,True
p03471,Description_Fewshot,0.0,0.0,0.0,False,0.3504948318004608,0.3504948318004608,True,False,False,False,True
p03471,Description_Reason,0.0,0.0,0.0,False,0.2433905303478241,0.2433905303478241,True,False,False,False,True
p03471,Description_Simple,0.0,0.0,0.0,False,0.2565748989582062,0.2565748989582062,True,False,False,False,True
p03471,Description_Vague,0.0,0.1,0.05,False,0.18596351146697998,0.13596351146698,True,False,False,False,True
p03146,Description_Detailed,0.0,0.0,0.0,False,0.2740432322025299,0.2740432322025299,True,False,False,False,True
p03146,Description_Fewshot,0.0,0.0,0.0,False,0.11419405788183212,0.11419405788183212,True,False,False,False,True
p03146,Description_Reason,0.3,0.3,0.3,False,0.23960420489311218,0.060395795106887806,True,False,False,False,True
p03146,Description_Simple,0.9,0.0,0.45,False,0.0759037435054779,0.3740962564945221,True,False,False,False,True
p03146,Description_Vague,0.0,0.0,0.0,False,0.33957090973854065,0.33957090973854065,True,False,False,False,True
p03378,Description_Detailed,0.0,0.0,0.0,False,0.12065863609313965,0.12065863609313965,True,False,False,False,True
p03378,Description_Fewshot,0.0,0.0,0.0,False,0.32375434041023254,0.32375434041023254,True,False,False,False,True
p03378,Description_Reason,0.0,0.0,0.0,False,0.1739405393600464,0.1739405393600464,True,False,False,False,True
p03378,Description_Simple,0.0,0.0,0.0,False,0.14452217519283295,0.14452217519283295,True,False,False,False,True
p03378,Description_Vague,0.0,0.9,0.45,False,0.13474395871162415,0.31525604128837587,True,False,False,False,True
p02682,Description_Detailed,1.0,0.0,0.5,True,0.17134562134742737,0.32865437865257263,False,True,False,False,False
p02682,Description_Fewshot,0.0,0.0,0.0,False,0.24264004826545715,0.24264004826545715,True,False,False,False,True
p02682,Description_Reason,0.0,0.0,0.0,False,0.11958552896976471,0.11958552896976471,True,False,False,False,True
p02682,Description_Simple,0.0,1.0,0.5,True,0.17498615384101868,0.3250138461589813,False,True,False,False,False
p02682,Description_Vague,0.0,0.0,0.0,False,0.12083938717842102,0.12083938717842102,True,False,False,False,True
p03293,Description_Detailed,0.0,0.0,0.0,False,0.24146227538585663,0.24146227538585663,True,False,False,False,True
p03293,Description_Fewshot,0.0,0.0,0.0,False,0.38268715143203735,0.38268715143203735,True,False,False,False,True
p03293,Description_Reason,0.0,0.0,0.0,False,0.22250184416770935,0.22250184416770935,True,False,False,False,True
p03293,Description_Simple,0.1,0.0,0.05,False,0.1405245065689087,0.09052450656890869,True,False,False,False,True
p03293,Description_Vague,0.0,0.3,0.15,False,0.33779236674308777,0.18779236674308777,True,False,False,False,True
p00005,Description_Detailed,0.0,0.0,0.0,False,0.6523537039756775,0.6523537039756775,False,False,True,False,False
p00005,Description_Fewshot,0.3,0.4,0.35,False,0.37831708788871765,0.028317087888717674,True,False,False,False,True
p00005,Description_Reason,0.3,0.3,0.3,False,0.14794135093688965,0.15205864906311034,True,False,False,False,True
p00005,Description_Simple,0.1,0.1,0.1,False,0.5536435842514038,0.45364358425140383,False,False,True,False,False
p00005,Description_Vague,0.4,0.1,0.25,False,0.4627877473831177,0.21278774738311768,True,False,False,False,True
p02994,Description_Detailed,0.0,0.0,0.0,False,0.10244030505418777,0.10244030505418777,True,False,False,False,True
p02994,Description_Fewshot,0.0,0.0,0.0,False,0.1739674061536789,0.1739674061536789,True,False,False,False,True
p02994,Description_Reason,0.0,0.0,0.0,False,0.09465444087982178,0.09465444087982178,True,False,False,False,True
p02994,Description_Simple,0.0,0.0,0.0,False,0.07164692878723145,0.07164692878723145,True,False,False,False,True
p02994,Description_Vague,0.0,0.0,0.0,False,0.08614586293697357,0.08614586293697357,True,False,False,False,True
p02886,Description_Detailed,0.0,0.0,0.0,False,0.23797258734703064,0.23797258734703064,True,False,False,False,True
p02886,Description_Fewshot,0.0,0.0,0.0,False,0.4338182210922241,0.4338182210922241,True,False,False,False,True
p02886,Description_Reason,0.0,0.0,0.0,False,0.28193795680999756,0.28193795680999756,True,False,False,False,True
p02886,Description_Simple,0.0,0.0,0.0,False,0.37140512466430664,0.37140512466430664,True,False,False,False,True
p02886,Description_Vague,0.0,0.0,0.0,False,-0.03825228288769722,0.03825228288769722,True,False,False,False,True
p02935,Description_Detailed,0.0,0.0,0.0,False,0.3490622341632843,0.3490622341632843,True,False,False,False,True
p02935,Description_Fewshot,0.0,0.0,0.0,False,0.03349871188402176,0.03349871188402176,True,False,False,False,True
p02935,Description_Reason,0.0,0.0,0.0,False,0.21706953644752502,0.21706953644752502,True,False,False,False,True
p02935,Description_Simple,0.0,0.0,0.0,False,0.08172819018363953,0.08172819018363953,True,False,False,False,True
p02935,Description_Vague,0.0,0.0,0.0,False,0.15992535650730133,0.15992535650730133,True,False,False,False,True
p03220,Description_Detailed,0.0,0.0,0.0,False,0.17149165272712708,0.17149165272712708,True,False,False,False,True
p03220,Description_Fewshot,0.0,0.0,0.0,False,0.252033531665802,0.252033531665802,True,False,False,False,True
p03220,Description_Reason,0.0,0.0,0.0,False,0.11028678715229034,0.11028678715229034,True,False,False,False,True
p03220,Description_Simple,0.1,0.0,0.05,False,0.33382242918014526,0.2838224291801453,True,False,False,False,True
p03220,Description_Vague,0.0,0.0,0.0,False,0.017669370397925377,0.017669370397925377,True,False,False,False,True
p02711,Description_Detailed,0.0,0.1,0.05,False,0.4311608374118805,0.3811608374118805,True,False,False,False,True
p02711,Description_Fewshot,0.0,0.0,0.0,False,0.2618706226348877,0.2618706226348877,True,False,False,False,True
p02711,Description_Reason,0.1,0.1,0.1,False,0.3253304958343506,0.22533049583435058,True,False,False,False,True
p02711,Description_Simple,0.3,0.1,0.2,False,0.5863655805587769,0.38636558055877684,False,False,True,False,False
p02711,Description_Vague,0.0,0.0,0.0,False,0.5197622179985046,0.5197622179985046,False,False,True,False,False
p02578,Description_Detailed,0.0,0.3,0.15,False,0.04922736436128616,0.10077263563871383,True,False,False,False,True
p02578,Description_Fewshot,0.0,0.0,0.0,False,0.27478688955307007,0.27478688955307007,True,False,False,False,True
p02578,Description_Reason,0.0,0.0,0.0,False,0.22583849728107452,0.22583849728107452,True,False,False,False,True
p02578,Description_Simple,0.1,0.0,0.05,False,0.16089266538619995,0.11089266538619995,True,False,False,False,True
p02578,Description_Vague,0.0,0.0,0.0,False,0.12092933803796768,0.12092933803796768,True,False,False,False,True
p02260,Description_Detailed,0.0,0.0,0.0,False,0.46092215180397034,0.46092215180397034,True,False,False,False,True
p02260,Description_Fewshot,0.9,0.0,0.45,False,0.271019846200943,0.17898015379905702,True,False,False,False,True
p02260,Description_Reason,0.0,0.1,0.05,False,0.2142930030822754,0.1642930030822754,True,False,False,False,True
p02260,Description_Simple,0.0,0.9,0.45,False,0.693719744682312,0.243719744682312,False,False,True,False,False
p02260,Description_Vague,0.0,0.0,0.0,False,0.6436383128166199,0.6436383128166199,False,False,True,False,False
p02677,Description_Detailed,0.0,0.0,0.0,False,0.3697231113910675,0.3697231113910675,True,False,False,False,True
p02677,Description_Fewshot,0.0,0.4,0.2,False,0.07043694704771042,0.1295630529522896,True,False,False,False,True
p02677,Description_Reason,0.4,0.0,0.2,False,0.1329250931739807,0.0670749068260193,True,False,False,False,True
p02677,Description_Simple,0.0,0.0,0.0,False,0.1115727499127388,0.1115727499127388,True,False,False,False,True
p02677,Description_Vague,0.1,0.1,0.1,False,0.27580443024635315,0.17580443024635314,True,False,False,False,True
p02389,Description_Detailed,0.0,0.0,0.0,False,0.07704650610685349,0.07704650610685349,True,False,False,False,True
p02389,Description_Fewshot,0.0,0.0,0.0,False,0.0877842828631401,0.0877842828631401,True,False,False,False,True
p02389,Description_Reason,0.0,0.0,0.0,False,0.07738244533538818,0.07738244533538818,True,False,False,False,True
p02389,Description_Simple,0.1,0.0,0.05,False,0.3081248104572296,0.2581248104572296,True,False,False,False,True
p02389,Description_Vague,0.0,0.0,0.0,False,0.28105348348617554,0.28105348348617554,True,False,False,False,True
p02659,Description_Detailed,0.0,0.0,0.0,False,0.2573857307434082,0.2573857307434082,True,False,False,False,True
p02659,Description_Fewshot,0.0,0.0,0.0,False,0.10960397124290466,0.10960397124290466,True,False,False,False,True
p02659,Description_Reason,0.0,0.9,0.45,False,0.08223214745521545,0.36776785254478456,True,False,False,False,True
p02659,Description_Simple,0.0,0.0,0.0,False,0.18804696202278137,0.18804696202278137,True,False,False,False,True
p02659,Description_Vague,0.0,0.0,0.0,False,0.2248755693435669,0.2248755693435669,True,False,False,False,True
p02911,Description_Detailed,0.0,0.0,0.0,False,0.30100950598716736,0.30100950598716736,True,False,False,False,True
p02911,Description_Fewshot,0.0,0.0,0.0,False,0.30982646346092224,0.30982646346092224,True,False,False,False,True
p02911,Description_Reason,0.9,0.0,0.45,False,0.22994111478328705,0.22005888521671296,True,False,False,False,True
p02911,Description_Simple,0.0,0.0,0.0,False,0.2426871657371521,0.2426871657371521,True,False,False,False,True
p02911,Description_Vague,0.0,0.0,0.0,False,0.2802044749259949,0.2802044749259949,True,False,False,False,True
p02847,Description_Detailed,0.0,0.0,0.0,False,0.08166182786226273,0.08166182786226273,True,False,False,False,True
p02847,Description_Fewshot,0.0,0.0,0.0,False,0.08694515377283096,0.08694515377283096,True,False,False,False,True
p02847,Description_Reason,0.0,0.0,0.0,False,0.0667748674750328,0.0667748674750328,True,False,False,False,True
p02847,Description_Simple,0.0,0.0,0.0,False,0.14026525616645813,0.14026525616645813,True,False,False,False,True
p02847,Description_Vague,0.0,0.0,0.0,False,0.4154190123081207,0.4154190123081207,True,False,False,False,True
p02700,Description_Detailed,0.0,0.0,0.0,False,0.1859726756811142,0.1859726756811142,True,False,False,False,True
p02700,Description_Fewshot,1.0,1.0,1.0,True,0.27472126483917236,0.7252787351608276,False,True,False,False,False
p02700,Description_Reason,0.0,0.0,0.0,False,0.1472216546535492,0.1472216546535492,True,False,False,False,True
p02700,Description_Simple,0.0,0.1,0.05,False,0.17867928743362427,0.12867928743362428,True,False,False,False,True
p02700,Description_Vague,0.1,0.0,0.05,False,0.12890607118606567,0.07890607118606567,True,False,False,False,True
p00007,Description_Detailed,0.0,0.0,0.0,False,0.2662948966026306,0.2662948966026306,True,False,False,False,True
p00007,Description_Fewshot,0.0,0.0,0.0,False,0.12851771712303162,0.12851771712303162,True,False,False,False,True
p00007,Description_Reason,0.0,0.0,0.0,False,0.15959139168262482,0.15959139168262482,True,False,False,False,True
p00007,Description_Simple,0.3,0.0,0.15,False,0.32125580310821533,0.17125580310821534,True,False,False,False,True
p00007,Description_Vague,0.0,0.0,0.0,False,0.31333258748054504,0.31333258748054504,True,False,False,False,True
p02993,Description_Detailed,0.0,0.0,0.0,False,0.3774798512458801,0.3774798512458801,True,False,False,False,True
p02993,Description_Fewshot,0.0,0.3,0.15,False,0.09040465950965881,0.05959534049034118,True,False,False,False,True
p02993,Description_Reason,0.0,0.4,0.2,False,0.06701580435037613,0.13298419564962388,True,False,False,False,True
p02993,Description_Simple,0.4,0.4,0.4,False,0.35606348514556885,0.043936514854431175,True,False,False,False,True
p02993,Description_Vague,0.4,0.0,0.2,False,0.45664066076278687,0.25664066076278685,True,False,False,False,True
p02786,Description_Detailed,0.0,1.0,0.5,True,0.24060334265232086,0.25939665734767914,False,True,False,False,False
p02786,Description_Fewshot,0.0,0.0,0.0,False,0.16103576123714447,0.16103576123714447,True,False,False,False,True
p02786,Description_Reason,1.0,0.0,0.5,True,0.13383959233760834,0.36616040766239166,False,True,False,False,False
p02786,Description_Simple,0.0,0.0,0.0,False,0.15799854695796967,0.15799854695796967,True,False,False,False,True
p02786,Description_Vague,0.0,0.0,0.0,False,0.2607227563858032,0.2607227563858032,True,False,False,False,True
p02778,Description_Detailed,0.0,0.0,0.0,False,0.4448549151420593,0.4448549151420593,True,False,False,False,True
p02778,Description_Fewshot,0.0,0.0,0.0,False,0.00885322131216526,0.00885322131216526,True,False,False,False,True
p02778,Description_Reason,0.0,0.0,0.0,False,0.05515781044960022,0.05515781044960022,True,False,False,False,True
p02778,Description_Simple,0.4,0.0,0.2,False,0.4877733588218689,0.2877733588218689,True,False,False,False,True
p02778,Description_Vague,0.0,0.0,0.0,False,0.5988969206809998,0.5988969206809998,False,False,True,False,False
p02717,Description_Detailed,0.0,0.0,0.0,False,0.3040834963321686,0.3040834963321686,True,False,False,False,True
p02717,Description_Fewshot,0.0,0.0,0.0,False,0.15280576050281525,0.15280576050281525,True,False,False,False,True
p02717,Description_Reason,0.0,0.0,0.0,False,0.1695433259010315,0.1695433259010315,True,False,False,False,True
p02717,Description_Simple,0.0,0.4,0.2,False,0.3476782739162445,0.1476782739162445,True,False,False,False,True
p02717,Description_Vague,0.0,0.0,0.0,False,0.31656521558761597,0.31656521558761597,True,False,False,False,True
p02879,Description_Detailed,0.0,0.0,0.0,False,0.35820454359054565,0.35820454359054565,True,False,False,False,True
p02879,Description_Fewshot,0.0,1.0,0.5,True,0.0679226666688919,0.4320773333311081,False,True,False,False,False
p02879,Description_Reason,0.0,0.0,0.0,False,0.12149891257286072,0.12149891257286072,True,False,False,False,True
p02879,Description_Simple,1.0,0.1,0.55,True,0.3938746750354767,0.15612532496452336,False,True,False,False,False
p02879,Description_Vague,0.7,0.0,0.35,False,0.4215530753135681,0.07155307531356814,True,False,False,False,True
p02812,Description_Detailed,0.3,0.3,0.3,False,0.1759566068649292,0.12404339313507079,True,False,False,False,True
p02812,Description_Fewshot,0.0,0.7,0.35,False,0.37304458022117615,0.02304458022117617,True,False,False,False,True
p02812,Description_Reason,0.1,0.0,0.05,False,0.13878080248832703,0.08878080248832702,True,False,False,False,True
p02812,Description_Simple,0.0,0.0,0.0,False,0.19188690185546875,0.19188690185546875,True,False,False,False,True
p02812,Description_Vague,0.1,0.1,0.1,False,0.1896745264530182,0.08967452645301818,True,False,False,False,True
p00006,Description_Detailed,0.4,0.0,0.2,False,0.38401511311531067,0.18401511311531066,True,False,False,False,True
p00006,Description_Fewshot,0.4,0.0,0.2,False,0.6401000618934631,0.4401000618934631,False,False,True,False,False
p00006,Description_Reason,0.0,0.4,0.2,False,0.11366717517375946,0.08633282482624055,True,False,False,False,True
p00006,Description_Simple,0.9,0.9,0.9,True,0.5974676609039307,0.30253233909606936,True,True,True,True,False
p00006,Description_Vague,0.0,0.4,0.2,False,0.4635325074195862,0.26353250741958617,True,False,False,False,True
p02408,Description_Detailed,0.0,0.0,0.0,False,0.2192465364933014,0.2192465364933014,True,False,False,False,True
p02408,Description_Fewshot,0.0,0.0,0.0,False,0.12943042814731598,0.12943042814731598,True,False,False,False,True
p02408,Description_Reason,0.3,0.0,0.15,False,0.16137772798538208,0.011377727985382086,True,False,False,False,True
p02408,Description_Simple,0.0,0.0,0.0,False,0.09600475430488586,0.09600475430488586,True,False,False,False,True
p02408,Description_Vague,0.0,0.1,0.05,False,0.1582247018814087,0.10822470188140869,True,False,False,False,True
p02401,Description_Detailed,0.0,0.0,0.0,False,0.6031762361526489,0.6031762361526489,False,False,True,False,False
p02401,Description_Fewshot,0.0,0.0,0.0,False,0.3032209873199463,0.3032209873199463,True,False,False,False,True
p02401,Description_Reason,0.0,0.0,0.0,False,0.20645956695079803,0.20645956695079803,True,False,False,False,True
p02401,Description_Simple,0.1,0.0,0.05,False,0.18868190050125122,0.13868190050125123,True,False,False,False,True
p02401,Description_Vague,0.0,0.0,0.0,False,0.7106388807296753,0.7106388807296753,False,False,True,False,False
p03545,Description_Detailed,0.0,0.3,0.15,False,0.0516064390540123,0.0983935609459877,True,False,False,False,True
p03545,Description_Fewshot,0.0,0.0,0.0,False,0.21636497974395752,0.21636497974395752,True,False,False,False,True
p03545,Description_Reason,0.0,0.0,0.0,False,0.2983325123786926,0.2983325123786926,True,False,False,False,True
p03545,Description_Simple,0.1,0.0,0.05,False,0.4005283713340759,0.35052837133407594,True,False,False,False,True
p03545,Description_Vague,0.0,0.1,0.05,False,0.10465753078460693,0.05465753078460693,True,False,False,False,True
p02772,Description_Detailed,0.0,0.0,0.0,False,0.583929181098938,0.583929181098938,False,False,True,False,False
p02772,Description_Fewshot,0.0,0.0,0.0,False,0.3593794107437134,0.3593794107437134,True,False,False,False,True
p02772,Description_Reason,1.0,0.0,0.5,True,0.2671627998352051,0.23283720016479492,False,True,False,False,False
p02772,Description_Simple,0.0,0.0,0.0,False,0.1863074004650116,0.1863074004650116,True,False,False,False,True
p02772,Description_Vague,0.0,0.0,0.0,False,0.5489280819892883,0.5489280819892883,False,False,True,False,False
p03285,Description_Detailed,0.0,0.0,0.0,False,0.2647905945777893,0.2647905945777893,True,False,False,False,True
p03285,Description_Fewshot,0.0,0.0,0.0,False,0.3887152671813965,0.3887152671813965,True,False,False,False,True
p03285,Description_Reason,0.0,1.0,0.5,True,0.1841595470905304,0.3158404529094696,False,True,False,False,False
p03285,Description_Simple,0.0,0.0,0.0,False,0.3235936760902405,0.3235936760902405,True,False,False,False,True
p03285,Description_Vague,0.0,0.0,0.0,False,0.25066572427749634,0.25066572427749634,True,False,False,False,True
p02916,Description_Detailed,0.1,0.0,0.05,False,0.22495025396347046,0.17495025396347047,True,False,False,False,True
p02916,Description_Fewshot,0.0,0.0,0.0,False,0.11801126599311829,0.11801126599311829,True,False,False,False,True
p02916,Description_Reason,0.1,0.1,0.1,False,0.15030838549137115,0.05030838549137115,True,False,False,False,True
p02916,Description_Simple,0.0,0.1,0.05,False,0.48583781719207764,0.43583781719207765,True,False,False,False,True
p02916,Description_Vague,0.0,0.0,0.0,False,0.18467961251735687,0.18467961251735687,True,False,False,False,True
p02880,Description_Detailed,0.0,0.0,0.0,False,0.2774888277053833,0.2774888277053833,True,False,False,False,True
p02880,Description_Fewshot,0.0,0.0,0.0,False,0.14191412925720215,0.14191412925720215,True,False,False,False,True
p02880,Description_Reason,1.0,1.0,1.0,True,0.35068371891975403,0.649316281080246,False,True,False,False,False
p02880,Description_Simple,0.0,0.0,0.0,False,0.5513947606086731,0.5513947606086731,False,False,True,False,False
p02880,Description_Vague,0.0,0.0,0.0,False,0.4967786371707916,0.4967786371707916,True,False,False,False,True
p02398,Description_Detailed,0.0,0.4,0.2,False,0.020849471911787987,0.17915052808821202,True,False,False,False,True
p02398,Description_Fewshot,0.0,0.0,0.0,False,0.07975807785987854,0.07975807785987854,True,False,False,False,True
p02398,Description_Reason,0.4,0.0,0.2,False,0.27111437916755676,0.07111437916755675,True,False,False,False,True
p02398,Description_Simple,0.0,0.0,0.0,False,0.5488430261611938,0.5488430261611938,False,False,True,False,False
p02398,Description_Vague,0.0,0.0,0.0,False,0.37960633635520935,0.37960633635520935,True,False,False,False,True
p02731,Description_Detailed,0.0,0.0,0.0,False,0.23492595553398132,0.23492595553398132,True,False,False,False,True
p02731,Description_Fewshot,0.0,1.0,0.5,True,0.027317889034748077,0.4726821109652519,False,True,False,False,False
p02731,Description_Reason,0.0,0.0,0.0,False,0.12016244232654572,0.12016244232654572,True,False,False,False,True
p02731,Description_Simple,0.0,0.0,0.0,False,0.33291032910346985,0.33291032910346985,True,False,False,False,True
p02731,Description_Vague,1.0,0.0,0.5,True,0.302537202835083,0.197462797164917,False,True,False,False,False
p03457,Description_Detailed,0.0,0.0,0.0,False,0.17800381779670715,0.17800381779670715,True,False,False,False,True
p03457,Description_Fewshot,0.0,0.0,0.0,False,0.18993541598320007,0.18993541598320007,True,False,False,False,True
p03457,Description_Reason,0.9,0.9,0.9,True,0.1016596183180809,0.7983403816819191,False,True,False,False,False
p03457,Description_Simple,0.0,0.0,0.0,False,0.2530251443386078,0.2530251443386078,True,False,False,False,True
p03457,Description_Vague,0.0,0.0,0.0,False,0.17019414901733398,0.17019414901733398,True,False,False,False,True
p03370,Description_Detailed,0.0,0.0,0.0,False,0.2208259552717209,0.2208259552717209,True,False,False,False,True
p03370,Description_Fewshot,0.0,0.0,0.0,False,0.06368709355592728,0.06368709355592728,True,False,False,False,True
p03370,Description_Reason,0.0,0.0,0.0,False,0.10940347611904144,0.10940347611904144,True,False,False,False,True
p03370,Description_Simple,0.0,0.0,0.0,False,0.3344639837741852,0.3344639837741852,True,False,False,False,True
p03370,Description_Vague,0.0,0.0,0.0,False,0.054170455783605576,0.054170455783605576,True,False,False,False,True
p02848,Description_Detailed,0.0,0.6,0.3,False,0.17966410517692566,0.12033589482307433,True,False,False,False,True
p02848,Description_Fewshot,0.0,0.0,0.0,False,0.34872379899024963,0.34872379899024963,True,False,False,False,True
p02848,Description_Reason,0.0,0.1,0.05,False,0.1768435537815094,0.1268435537815094,True,False,False,False,True
p02848,Description_Simple,0.1,0.0,0.05,False,0.6486098766326904,0.5986098766326904,False,False,True,False,False
p02848,Description_Vague,0.6,0.0,0.3,False,0.1936686635017395,0.10633133649826049,True,False,False,False,True
p03126,Description_Detailed,1.0,0.0,0.5,True,0.058060795068740845,0.44193920493125916,False,True,False,False,False
p03126,Description_Fewshot,0.0,0.0,0.0,False,0.28545552492141724,0.28545552492141724,True,False,False,False,True
p03126,Description_Reason,0.0,0.0,0.0,False,0.10794002562761307,0.10794002562761307,True,False,False,False,True
p03126,Description_Simple,1.0,0.0,0.5,True,0.14291219413280487,0.35708780586719513,False,True,False,False,False
p03126,Description_Vague,0.0,1.0,0.5,True,0.13978902995586395,0.36021097004413605,False,True,False,False,False
p02791,Description_Detailed,0.0,0.0,0.0,False,0.4341616630554199,0.4341616630554199,True,False,False,False,True
p02791,Description_Fewshot,0.0,0.0,0.0,False,0.25873464345932007,0.25873464345932007,True,False,False,False,True
p02791,Description_Reason,0.0,1.0,0.5,True,0.19349175691604614,0.30650824308395386,False,True,False,False,False
p02791,Description_Simple,0.0,0.0,0.0,False,0.40870586037635803,0.40870586037635803,True,False,False,False,True
p02791,Description_Vague,0.0,0.0,0.0,False,0.30812281370162964,0.30812281370162964,True,False,False,False,True
p02393,Description_Detailed,0.0,0.0,0.0,False,0.23381806910037994,0.23381806910037994,True,False,False,False,True
p02393,Description_Fewshot,0.0,0.1,0.05,False,0.11283612251281738,0.06283612251281738,True,False,False,False,True
p02393,Description_Reason,0.7,0.7,0.7,True,0.16486549377441406,0.5351345062255859,False,True,False,False,False
p02393,Description_Simple,0.0,0.0,0.0,False,0.6569913029670715,0.6569913029670715,False,False,True,False,False
p02393,Description_Vague,0.1,0.0,0.05,False,0.6850165128707886,0.6350165128707885,False,False,True,False,False
p02621,Description_Detailed,0.1,0.0,0.05,False,0.4754263758659363,0.4254263758659363,True,False,False,False,True
p02621,Description_Fewshot,0.0,0.1,0.05,False,0.3210846781730652,0.2710846781730652,True,False,False,False,True
