Sub_Directory,Description_Type,LLM_GPT4o_Score,LLM_Claude_Score,LLM_Average_Score,LLM_Consensus,ST_Similarity_Score,Score_Difference,Agreement,LLM_Success,ST_Success,Both_Success,Neither_Success
p02819,Description_Reason,0.9,0.9,0.9,True,0.5548446178436279,0.3451553821563721,True,True,True,True,False
p02819,Description_Simple,0.6,0.5,0.55,True,0.5912554264068604,0.04125542640686031,True,True,True,True,False
p02675,Description_Fewshot,0.9,0.9,0.9,True,0.5216196775436401,0.3783803224563599,True,True,True,True,False
p02675,Description_Reason,0.1,0.1,0.1,False,0.40126335620880127,0.3012633562088013,True,False,False,False,True
p02675,Description_Simple,0.6,0.6,0.6,True,0.5974665284156799,0.002533471584320046,True,True,True,True,False
p02409,Description_Fewshot,0.2,0.9,0.55,True,0.48025253415107727,0.06974746584892277,False,True,False,False,False
p02409,Description_Reason,0.6,0.9,0.75,True,0.4568985104560852,0.2931014895439148,False,True,False,False,False
p02409,Description_Simple,0.9,0.2,0.55,True,0.4241708517074585,0.12582914829254155,False,True,False,False,False
p02547,Description_Fewshot,0.9,0.5,0.7,True,0.6826320290565491,0.017367970943450883,True,True,True,True,False
p02547,Description_Reason,0.6,0.5,0.55,True,0.49060216546058655,0.0593978345394135,False,True,False,False,False
p02547,Description_Simple,0.9,0.9,0.9,True,0.6581968069076538,0.2418031930923462,True,True,True,True,False
p02641,Description_Fewshot,0.5,0.8,0.65,True,0.6586194038391113,0.008619403839111306,True,True,True,True,False
p02641,Description_Reason,0.9,0.6,0.75,True,0.5146742463111877,0.23532575368881226,True,True,True,True,False
p02641,Description_Simple,0.6,0.6,0.6,True,0.6652853488922119,0.06528534889221194,True,True,True,True,False
p03285,Description_Fewshot,0.2,0.9,0.55,True,0.41563722491264343,0.1343627750873566,False,True,False,False,False
p03285,Description_Reason,0.9,0.9,0.9,True,0.44576364755630493,0.4542363524436951,False,True,False,False,False
p03285,Description_Simple,0.9,0.9,0.9,True,0.3818690776824951,0.5181309223175049,False,True,False,False,False
p02263,Description_Fewshot,0.8,0.1,0.45,False,0.8263581395149231,0.3763581395149231,False,False,True,False,False
p02263,Description_Reason,0.6,0.9,0.75,True,0.7822608351707458,0.03226083517074585,True,True,True,True,False
p02263,Description_Simple,0.9,0.9,0.9,True,0.8131016492843628,0.08689835071563723,True,True,True,True,False
p03042,Description_Fewshot,0.6,0.6,0.6,True,0.6120103597640991,0.012010359764099143,True,True,True,True,False
p03042,Description_Reason,0.9,0.6,0.75,True,0.5690310001373291,0.1809689998626709,True,True,True,True,False
p03042,Description_Simple,0.6,0.0,0.3,False,0.5695823431015015,0.2695823431015015,False,False,True,False,False
p02687,Description_Fewshot,0.0,0.0,0.0,False,0.3955986797809601,0.3955986797809601,True,False,False,False,True
p02687,Description_Reason,0.0,0.0,0.0,False,0.2809293270111084,0.2809293270111084,True,False,False,False,True
p02687,Description_Simple,0.3,0.6,0.44999999999999996,False,0.362646222114563,0.08735377788543697,True,False,False,False,True
p03680,Description_Fewshot,0.0,0.9,0.45,False,0.5301652550697327,0.08016525506973265,False,False,True,False,False
p03680,Description_Reason,0.6,0.6,0.6,True,0.3632635176181793,0.23673648238182066,False,True,False,False,False
p03680,Description_Simple,0.1,0.1,0.1,False,0.4124898910522461,0.3124898910522461,True,False,False,False,True
p02717,Description_Fewshot,0.6,0.9,0.75,True,0.4837139844894409,0.2662860155105591,False,True,False,False,False
p02717,Description_Reason,0.9,0.9,0.9,True,0.43341293931007385,0.46658706068992617,False,True,False,False,False
p02717,Description_Simple,0.0,0.1,0.05,False,0.5382655262947083,0.48826552629470826,False,False,True,False,False
p02392,Description_Fewshot,0.9,0.9,0.9,True,0.7798233032226562,0.12017669677734377,True,True,True,True,False
p02392,Description_Reason,0.9,0.6,0.75,True,0.7577323913574219,0.007732391357421875,True,True,True,True,False
p02392,Description_Simple,0.9,0.0,0.45,False,0.7933931350708008,0.34339313507080077,False,False,True,False,False
p02413,Description_Fewshot,0.1,0.0,0.05,False,0.8218944072723389,0.7718944072723388,False,False,True,False,False
p02413,Description_Reason,0.1,0.1,0.1,False,0.6923915147781372,0.5923915147781372,False,False,True,False,False
p02413,Description_Simple,0.9,0.9,0.9,True,0.7291661500930786,0.1708338499069214,True,True,True,True,False
p02407,Description_Fewshot,0.9,0.6,0.75,True,0.4852488040924072,0.2647511959075928,False,True,False,False,False
p02407,Description_Reason,0.9,0.9,0.9,True,0.5162801742553711,0.38371982574462893,True,True,True,True,False
p02407,Description_Simple,0.2,0.9,0.55,True,0.5207525491714478,0.02924745082855229,True,True,True,True,False
p03324,Description_Fewshot,0.8,0.1,0.45,False,0.5714946985244751,0.12149469852447509,False,False,True,False,False
p03324,Description_Reason,0.2,0.2,0.2,False,0.47824597358703613,0.2782459735870361,True,False,False,False,True
p03324,Description_Simple,0.0,0.0,0.0,False,0.41413405537605286,0.41413405537605286,True,False,False,False,True
p02897,Description_Fewshot,0.2,0.9,0.55,True,0.609300971031189,0.05930097103118892,True,True,True,True,False
p02897,Description_Reason,0.9,0.2,0.55,True,0.6004194021224976,0.050419402122497514,True,True,True,True,False
p02897,Description_Simple,0.2,0.2,0.2,False,0.5333167314529419,0.3333167314529419,False,False,True,False,False
p02410,Description_Fewshot,0.9,0.0,0.45,False,0.6994922161102295,0.24949221611022948,False,False,True,False,False
p02410,Description_Reason,0.9,0.9,0.9,True,0.6694827079772949,0.2305172920227051,True,True,True,True,False
p02410,Description_Simple,0.2,0.9,0.55,True,0.6196999549865723,0.06969995498657222,True,True,True,True,False
p03060,Description_Fewshot,0.8,0.9,0.8500000000000001,True,0.6547447443008423,0.1952552556991578,True,True,True,True,False
p03060,Description_Reason,0.6,0.9,0.75,True,0.5934835076332092,0.15651649236679077,True,True,True,True,False
p03060,Description_Simple,0.6,0.2,0.4,False,0.28080764412879944,0.11919235587120058,True,False,False,False,True
p02773,Description_Fewshot,0.2,0.6,0.4,False,0.780630350112915,0.380630350112915,False,False,True,False,False
p02773,Description_Reason,0.9,0.6,0.75,True,0.7044918537139893,0.04550814628601074,True,True,True,True,False
p02773,Description_Simple,0.9,0.9,0.9,True,0.7878607511520386,0.11213924884796145,True,True,True,True,False
p02571,Description_Fewshot,0.6,0.9,0.75,True,0.5700257420539856,0.1799742579460144,True,True,True,True,False
p02571,Description_Reason,0.8,0.9,0.8500000000000001,True,0.4636640250682831,0.386335974931717,False,True,False,False,False
p02571,Description_Simple,0.6,0.6,0.6,True,0.42071282863616943,0.17928717136383054,False,True,False,False,False
p02922,Description_Fewshot,0.9,0.9,0.9,True,0.46219760179519653,0.4378023982048035,False,True,False,False,False
p02922,Description_Reason,0.9,0.3,0.6,True,0.44704002141952515,0.15295997858047483,False,True,False,False,False
p02922,Description_Simple,0.9,0.9,0.9,True,0.5369292497634888,0.36307075023651125,True,True,True,True,False
p02880,Description_Fewshot,0.9,0.9,0.9,True,0.7587176561355591,0.14128234386444094,True,True,True,True,False
p02880,Description_Reason,0.9,0.7,0.8,True,0.7631422281265259,0.036857771873474166,True,True,True,True,False
p02880,Description_Simple,0.9,0.9,0.9,True,0.6415544748306274,0.2584455251693726,True,True,True,True,False
p02718,Description_Fewshot,0.9,0.9,0.9,True,0.6674437522888184,0.23255624771118166,True,True,True,True,False
p02718,Description_Reason,0.9,0.9,0.9,True,0.5810136795043945,0.3189863204956055,True,True,True,True,False
p02718,Description_Simple,0.9,0.9,0.9,True,0.5466141104698181,0.3533858895301819,True,True,True,True,False
p02729,Description_Fewshot,0.9,0.9,0.9,True,0.5411421060562134,0.35885789394378664,True,True,True,True,False
p02729,Description_Reason,0.9,0.9,0.9,True,0.5346778631210327,0.3653221368789673,True,True,True,True,False
p02729,Description_Simple,0.9,0.9,0.9,True,0.5918262600898743,0.30817373991012575,True,True,True,True,False
p03243,Description_Fewshot,0.9,0.9,0.9,True,0.6156300902366638,0.2843699097633362,True,True,True,True,False
p03243,Description_Reason,0.9,0.9,0.9,True,0.6309225559234619,0.2690774440765381,True,True,True,True,False
p03243,Description_Simple,0.9,0.0,0.45,False,0.5961824059486389,0.1461824059486389,False,False,True,False,False
p02921,Description_Fewshot,0.6,0.9,0.75,True,0.655503511428833,0.09449648857116699,True,True,True,True,False
p02921,Description_Reason,0.6,0.6,0.6,True,0.539781928062439,0.06021807193756101,True,True,True,True,False
p02921,Description_Simple,0.9,0.6,0.75,True,0.6596764326095581,0.0903235673904419,True,True,True,True,False
p03474,Description_Fewshot,0.9,0.9,0.9,True,0.582671046257019,0.317328953742981,True,True,True,True,False
p03474,Description_Reason,0.0,0.9,0.45,False,0.47706252336502075,0.02706252336502074,True,False,False,False,True
p03474,Description_Simple,0.8,0.9,0.8500000000000001,True,0.5367295742034912,0.3132704257965089,True,True,True,True,False
p02786,Description_Fewshot,0.8,0.9,0.8500000000000001,True,0.5283226370811462,0.32167736291885385,True,True,True,True,False
p02786,Description_Reason,0.9,0.9,0.9,True,0.3385747969150543,0.5614252030849457,False,True,False,False,False
p02786,Description_Simple,0.2,0.2,0.2,False,0.558478593826294,0.35847859382629393,False,False,True,False,False
p03059,Description_Fewshot,0.0,0.6,0.3,False,0.4110494554042816,0.11104945540428163,True,False,False,False,True
p03059,Description_Reason,0.9,0.9,0.9,True,0.3045664131641388,0.5954335868358612,False,True,False,False,False
p03059,Description_Simple,0.9,0.2,0.55,True,0.4128035604953766,0.13719643950462346,False,True,False,False,False
p03471,Description_Fewshot,0.2,0.9,0.55,True,0.3889594078063965,0.16104059219360356,False,True,False,False,False
p03471,Description_Reason,0.6,0.0,0.3,False,0.3548947870731354,0.05489478707313539,True,False,False,False,True
p03471,Description_Simple,0.9,0.9,0.9,True,0.323074072599411,0.576925927400589,False,True,False,False,False
p02701,Description_Fewshot,0.9,0.6,0.75,True,0.5542080402374268,0.19579195976257324,True,True,True,True,False
p02701,Description_Reason,0.9,0.9,0.9,True,0.4805285334587097,0.4194714665412903,False,True,False,False,False
p02701,Description_Simple,0.9,0.7,0.8,True,0.5189676284790039,0.28103237152099614,True,True,True,True,False
p02778,Description_Fewshot,0.6,0.9,0.75,True,0.5755856037139893,0.17441439628601074,True,True,True,True,False
p02778,Description_Reason,0.9,0.9,0.9,True,0.46193698048591614,0.4380630195140839,False,True,False,False,False
p02778,Description_Simple,0.9,0.9,0.9,True,0.4441302716732025,0.4558697283267975,False,True,False,False,False
p02958,Description_Fewshot,0.9,0.9,0.9,True,0.654819905757904,0.24518009424209597,True,True,True,True,False
p02958,Description_Reason,0.9,0.9,0.9,True,0.5340949296951294,0.3659050703048706,True,True,True,True,False
p02958,Description_Simple,0.9,0.9,0.9,True,0.616071343421936,0.283928656578064,True,True,True,True,False
p02694,Description_Fewshot,0.9,0.9,0.9,True,0.6285402774810791,0.2714597225189209,True,True,True,True,False
p02694,Description_Reason,0.8,0.9,0.8500000000000001,True,0.6025503277778625,0.24744967222213754,True,True,True,True,False
p02694,Description_Simple,0.9,0.7,0.8,True,0.6712802648544312,0.1287197351455689,True,True,True,True,False
p02705,Description_Fewshot,0.9,0.9,0.9,True,0.8309338092803955,0.06906619071960451,True,True,True,True,False
p02705,Description_Reason,0.6,0.6,0.6,True,0.7670724391937256,0.1670724391937256,True,True,True,True,False
p02705,Description_Simple,0.3,0.9,0.6,True,0.7912042140960693,0.19120421409606936,True,True,True,True,False
p02415,Description_Fewshot,0.6,0.9,0.75,True,0.7232876420021057,0.026712357997894287,True,True,True,True,False
p02415,Description_Reason,0.9,0.2,0.55,True,0.6372613310813904,0.08726133108139034,True,True,True,True,False
p02415,Description_Simple,0.9,0.6,0.75,True,0.7090749144554138,0.04092508554458618,True,True,True,True,False
p02784,Description_Fewshot,0.6,0.6,0.6,True,0.4130684435367584,0.18693155646324155,False,True,False,False,False
p02784,Description_Reason,0.9,0.9,0.9,True,0.3382994532585144,0.5617005467414856,False,True,False,False,False
p02784,Description_Simple,0.6,0.7,0.6499999999999999,True,0.30801695585250854,0.34198304414749137,False,True,False,False,False
p02658,Description_Fewshot,0.9,0.9,0.9,True,0.6895922422409058,0.21040775775909426,True,True,True,True,False
p02658,Description_Reason,0.9,0.9,0.9,True,0.6353305578231812,0.26466944217681887,True,True,True,True,False
p02658,Description_Simple,0.9,0.9,0.9,True,0.6062968373298645,0.2937031626701355,True,True,True,True,False
p02595,Description_Fewshot,0.9,0.8,0.8500000000000001,True,0.7216265201568604,0.12837347984313974,True,True,True,True,False
p02595,Description_Reason,0.9,0.9,0.9,True,0.6266950368881226,0.27330496311187746,True,True,True,True,False
p02595,Description_Simple,0.9,0.9,0.9,True,0.7157130241394043,0.18428697586059573,True,True,True,True,False
p02791,Description_Fewshot,0.9,0.9,0.9,True,0.7038128972053528,0.19618710279464724,True,True,True,True,False
p02791,Description_Reason,0.9,0.8,0.8500000000000001,True,0.5455491542816162,0.3044508457183839,True,True,True,True,False
p02791,Description_Simple,0.9,0.9,0.9,True,0.6715970039367676,0.22840299606323244,True,True,True,True,False
p02987,Description_Fewshot,0.9,0.9,0.9,True,0.6805346012115479,0.21946539878845217,True,True,True,True,False
p02987,Description_Reason,0.9,0.9,0.9,True,0.7045292854309082,0.19547071456909182,True,True,True,True,False
p02987,Description_Simple,0.9,0.9,0.9,True,0.7529873847961426,0.14701261520385744,True,True,True,True,False
p02681,Description_Fewshot,0.6,0.9,0.75,True,0.5353929996490479,0.21460700035095215,True,True,True,True,False
p02681,Description_Reason,0.9,0.6,0.75,True,0.4721132516860962,0.2778867483139038,False,True,False,False,False
p02681,Description_Simple,0.9,0.9,0.9,True,0.44137680530548096,0.45862319469451907,False,True,False,False,False
p03469,Description_Fewshot,0.0,0.0,0.0,False,0.6568461656570435,0.6568461656570435,False,False,True,False,False
p03469,Description_Reason,0.9,0.9,0.9,True,0.6032128930091858,0.29678710699081423,True,True,True,True,False
p03469,Description_Simple,0.6,0.9,0.75,True,0.6383481621742249,0.11165183782577515,True,True,True,True,False
p02389,Description_Fewshot,0.9,0.6,0.75,True,0.6337118148803711,0.1162881851196289,True,True,True,True,False
p02389,Description_Reason,0.9,0.9,0.9,True,0.6937214732170105,0.20627852678298952,True,True,True,True,False
p02389,Description_Simple,0.9,0.9,0.9,True,0.6503348350524902,0.2496651649475098,True,True,True,True,False
p02982,Description_Fewshot,0.9,0.6,0.75,True,0.7721187472343445,0.022118747234344482,True,True,True,True,False
p02982,Description_Reason,0.6,0.2,0.4,False,0.7984625101089478,0.39846251010894773,False,False,True,False,False
p02982,Description_Simple,0.2,0.2,0.2,False,0.8038750886917114,0.6038750886917115,False,False,True,False,False
p03109,Description_Fewshot,0.6,0.3,0.44999999999999996,False,0.559550404548645,0.10955040454864506,False,False,True,False,False
p03109,Description_Reason,0.9,0.9,0.9,True,0.5761521458625793,0.3238478541374207,True,True,True,True,False
p03109,Description_Simple,0.2,0.6,0.4,False,0.6060357689857483,0.20603576898574827,False,False,True,False,False
p02754,Description_Fewshot,0.6,0.9,0.75,True,0.38656288385391235,0.36343711614608765,False,True,False,False,False
p02754,Description_Reason,0.6,0.6,0.6,True,0.4226464033126831,0.17735359668731687,False,True,False,False,False
p02754,Description_Simple,0.9,0.6,0.75,True,0.3288072943687439,0.4211927056312561,False,True,False,False,False
p02659,Description_Fewshot,0.9,0.0,0.45,False,0.6747797727584839,0.22477977275848388,False,False,True,False,False
p02659,Description_Reason,0.9,0.6,0.75,True,0.494690865278244,0.255309134721756,False,True,False,False,False
p02659,Description_Simple,0.1,0.4,0.25,False,0.639851987361908,0.38985198736190796,False,False,True,False,False
p03435,Description_Fewshot,0.8,0.9,0.8500000000000001,True,0.6085373163223267,0.24146268367767343,True,True,True,True,False
p03435,Description_Reason,0.2,0.2,0.2,False,0.5610512495040894,0.36105124950408934,False,False,True,False,False
p03435,Description_Simple,0.0,0.9,0.45,False,0.5300701260566711,0.08007012605667113,False,False,True,False,False
p02910,Description_Fewshot,0.6,0.9,0.75,True,0.5611639022827148,0.18883609771728516,True,True,True,True,False
p02910,Description_Reason,0.6,0.8,0.7,True,0.6293678879737854,0.07063211202621456,True,True,True,True,False
p02910,Description_Simple,0.8,0.8,0.8,True,0.580201268196106,0.2197987318038941,True,True,True,True,False
p03160,Description_Fewshot,0.6,0.9,0.75,True,0.5625618100166321,0.18743818998336792,True,True,True,True,False
p03160,Description_Reason,0.6,0.8,0.7,True,0.6238364577293396,0.07616354227066036,True,True,True,True,False
p03160,Description_Simple,0.9,0.8,0.8500000000000001,True,0.5459560751914978,0.3040439248085023,True,True,True,True,False
p03478,Description_Fewshot,0.9,0.9,0.9,True,0.5550602674484253,0.34493973255157473,True,True,True,True,False
p03478,Description_Reason,0.9,0.9,0.9,True,0.5732290744781494,0.3267709255218506,True,True,True,True,False
p03478,Description_Simple,0.8,0.6,0.7,True,0.6803985238075256,0.01960147619247432,True,True,True,True,False
p02917,Description_Fewshot,0.2,0.6,0.4,False,0.6491398811340332,0.24913988113403318,False,False,True,False,False
p02917,Description_Reason,0.6,0.3,0.44999999999999996,False,0.6513639092445374,0.2013639092445374,False,False,True,False,False
p02917,Description_Simple,0.9,0.1,0.5,True,0.627656102180481,0.12765610218048096,True,True,True,True,False
p02257,Description_Fewshot,0.9,0.6,0.75,True,0.7019428610801697,0.04805713891983032,True,True,True,True,False
p02257,Description_Reason,0.6,0.9,0.75,True,0.8348960876464844,0.08489608764648438,True,True,True,True,False
p02257,Description_Simple,0.3,0.9,0.6,True,0.6967576146125793,0.09675761461257937,True,True,True,True,False
p03434,Description_Fewshot,0.9,0.9,0.9,True,0.6903184056282043,0.20968159437179568,True,True,True,True,False
p03434,Description_Reason,0.6,0.6,0.6,True,0.6115092039108276,0.011509203910827659,True,True,True,True,False
p03434,Description_Simple,0.2,0.6,0.4,False,0.5937147736549377,0.19371477365493772,False,False,True,False,False
p03315,Description_Fewshot,0.0,0.1,0.05,False,0.39861810207366943,0.34861810207366944,True,False,False,False,True
p03315,Description_Reason,0.6,0.6,0.6,True,0.4577631652355194,0.14223683476448057,False,True,False,False,False
p03315,Description_Simple,0.8,0.8,0.8,True,0.5051060914993286,0.29489390850067143,True,True,True,True,False
p02988,Description_Fewshot,0.9,0.1,0.5,True,0.5504597425460815,0.05045974254608154,True,True,True,True,False
p02988,Description_Reason,0.1,0.9,0.5,True,0.45259207487106323,0.04740792512893677,False,True,False,False,False
p02988,Description_Simple,0.6,0.0,0.3,False,0.5334009528160095,0.23340095281600953,False,False,True,False,False
p02699,Description_Fewshot,0.6,0.9,0.75,True,0.7272456884384155,0.022754311561584473,True,True,True,True,False
p02699,Description_Reason,0.6,0.7,0.6499999999999999,True,0.5722329616546631,0.07776703834533683,True,True,True,True,False
p02699,Description_Simple,0.7,0.6,0.6499999999999999,True,0.6900277137756348,0.040027713775634854,True,True,True,True,False
p02719,Description_Fewshot,0.9,0.9,0.9,True,0.5653880834579468,0.33461191654205324,True,True,True,True,False
p02719,Description_Reason,0.8,0.8,0.8,True,0.6103949546813965,0.18960504531860356,True,True,True,True,False
p02719,Description_Simple,0.9,0.9,0.9,True,0.6778330206871033,0.22216697931289675,True,True,True,True,False
p02622,Description_Fewshot,0.9,0.9,0.9,True,0.40470772981643677,0.49529227018356325,False,True,False,False,False
p02622,Description_Reason,0.9,0.6,0.75,True,0.46154096722602844,0.28845903277397156,False,True,False,False,False
p02622,Description_Simple,0.1,0.2,0.15000000000000002,False,0.41622263193130493,0.2662226319313049,True,False,False,False,True
p03146,Description_Fewshot,0.9,0.9,0.9,True,0.5107085704803467,0.38929142951965334,True,True,True,True,False
p03146,Description_Reason,0.9,0.9,0.9,True,0.4242528975009918,0.4757471024990082,False,True,False,False,False
p03146,Description_Simple,0.2,0.2,0.2,False,0.47832396626472473,0.2783239662647247,True,False,False,False,True
p03325,Description_Fewshot,0.9,0.9,0.9,True,0.36511391401290894,0.5348860859870911,False,True,False,False,False
p03325,Description_Reason,0.4,0.9,0.65,True,0.3708658814430237,0.27913411855697634,False,True,False,False,False
p03325,Description_Simple,0.9,0.1,0.5,True,0.3780609369277954,0.12193906307220459,False,True,False,False,False
p03072,Description_Fewshot,0.9,0.9,0.9,True,0.5534358620643616,0.34656413793563845,True,True,True,True,False
p03072,Description_Reason,0.9,0.9,0.9,True,0.6173794269561768,0.28262057304382326,True,True,True,True,False
p03072,Description_Simple,0.9,0.9,0.9,True,0.6181127429008484,0.28188725709915163,True,True,True,True,False
p02393,Description_Fewshot,0.0,0.9,0.45,False,0.7833842039108276,0.3333842039108276,False,False,True,False,False
p02393,Description_Reason,0.1,0.0,0.05,False,0.7688503265380859,0.7188503265380859,False,False,True,False,False
p02393,Description_Simple,0.9,0.9,0.9,True,0.7566448450088501,0.14335515499114992,True,True,True,True,False
p02731,Description_Fewshot,0.9,0.9,0.9,True,0.396871954202652,0.503128045797348,False,True,False,False,False
p02731,Description_Reason,0.8,0.1,0.45,False,0.5427321195602417,0.09273211956024169,False,False,True,False,False
p02731,Description_Simple,0.9,0.9,0.9,True,0.4752490818500519,0.42475091814994814,False,True,False,False,False
p03011,Description_Fewshot,0.9,0.8,0.8500000000000001,True,0.8520457148551941,0.002045714855194003,True,True,True,True,False
p03011,Description_Reason,0.9,0.0,0.45,False,0.679097056388855,0.22909705638885497,False,False,True,False,False
p03011,Description_Simple,0.0,0.9,0.45,False,0.5798341631889343,0.12983416318893432,False,False,True,False,False
p02398,Description_Fewshot,0.8,0.8,0.8,True,0.6416357755661011,0.15836422443389897,True,True,True,True,False
p02398,Description_Reason,0.9,0.9,0.9,True,0.6202220320701599,0.2797779679298401,True,True,True,True,False
p02398,Description_Simple,0.9,0.9,0.9,True,0.6159117221832275,0.2840882778167725,True,True,True,True,False
p02258,Description_Fewshot,0.9,0.3,0.6,True,0.4087146818637848,0.1912853181362152,False,True,False,False,False
p02258,Description_Reason,0.6,0.9,0.75,True,0.6213691234588623,0.1286308765411377,True,True,True,True,False
p02258,Description_Simple,0.9,0.6,0.75,True,0.72002774477005,0.02997225522994995,True,True,True,True,False
p04043,Description_Fewshot,0.6,0.9,0.75,True,0.4992535710334778,0.2507464289665222,False,True,False,False,False
p04043,Description_Reason,0.6,0.9,0.75,True,0.45146527886390686,0.29853472113609314,False,True,False,False,False
p04043,Description_Simple,0.9,0.9,0.9,True,0.43495601415634155,0.46504398584365847,False,True,False,False,False
p03308,Description_Fewshot,0.9,0.7,0.8,True,0.5964594483375549,0.2035405516624451,True,True,True,True,False
p03308,Description_Reason,0.8,0.6,0.7,True,0.5536336898803711,0.14636631011962886,True,True,True,True,False
p03308,Description_Simple,0.6,0.9,0.75,True,0.5881592631340027,0.16184073686599731,True,True,True,True,False
p02812,Description_Fewshot,0.9,0.9,0.9,True,0.6948776841163635,0.2051223158836365,True,True,True,True,False
p02812,Description_Reason,0.2,0.2,0.2,False,0.6415160894393921,0.4415160894393921,False,False,True,False,False
p02812,Description_Simple,0.9,0.6,0.75,True,0.7062365412712097,0.04376345872879028,True,True,True,True,False
p03239,Description_Fewshot,0.6,0.2,0.4,False,0.3807196617126465,0.019280338287353538,True,False,False,False,True
p03239,Description_Reason,0.3,0.8,0.55,True,0.40100979804992676,0.1489902019500733,False,True,False,False,False
p03239,Description_Simple,0.2,0.2,0.2,False,0.350332647562027,0.15033264756202697,True,False,False,False,True
